[1/m2];[mm];[-];[-];[-];[mm/hour];[mm/hour];[-];[-];[-]
85;112;0.031816453;0.14156163;0.12434928;18.858591;2500;0.9821928;1.0964999;0.14278408654421912
156;782;0.06228782;0.12053491;0.22010206;5.742012;2500;1.5564712;1.2616373;0.3517845862900114
259;849;0.058147214;0.15344882;0.14668164;18.624813;2500;1.5440679;1.0635571;0.17928040589378777
139;197;0.07224863;0.09557354;0.16643757;12.244774;2500;1.0824866;1.0523361;0.2566390793139408
91;444;0.12505735;0.12835772;0.28734323;12.211461;2500;1.0344537;1.278842;0.4919055370274039
258;61;0.039045908;0.22159344;0.13511094;8.60424;2500;0.92810094;1.2673833;0.1307556424756761
123;672;0.07643897;0.18176357;0.19409856;8.523027;2500;1.544447;1.1162608;0.2562121110298076
163;1193;0.04481404;0.17571752;0.15898083;7.094527;2500;1.2367694;0.7687623;0.1916480718296092
293;521;0.110557824;0.1659246;0.16958614;14.859035;2500;1.9984591;0.7708762;0.21696775931365977
64;1188;0.027408255;0.21346861;0.17401841;15.0363655;2500;1.5619314;0.720239;0.20231066126129113
97;160;0.09504446;0.20399733;0.15199935;11.093259;2500;0.81188047;0.78846246;0.16637976145504466
19;477;0.12059179;0.15172397;0.2526983;9.529792;2500;1.2485809;1.0283777;0.39668357240369806
123;1083;0.06606099;0.19227782;0.26237422;13.076917;2500;0.81704646;0.96730477;0.38752476369669725
68;1053;0.07332226;0.09517316;0.20790346;10.336754;2500;1.5518546;1.116334;0.3472428612551546
207;395;0.043640483;0.23124953;0.27986068;16.659187;2500;1.9011441;1.2352896;0.3979899673360235
62;817;0.09152001;0.10431582;0.12733017;2.2378485;2500;1.6939181;0.92591876;0.16873436627894184
205;1064;0.088663906;0.12417324;0.20131925;18.149567;2500;1.1184063;1.2215829;0.30866986168827276
86;922;0.0562664;0.16314764;0.26568592;10.96544;2500;1.0144622;1.2377074;0.4154831691261967
113;757;0.030404028;0.16929255;0.2241827;10.675084;2500;1.8528615;1.1068118;0.32431649197527845
111;191;0.05123798;0.11502784;0.29700065;8.428555;2500;0.94320786;1.2012707;0.5262532226650203
217;96;0.06623556;0.11366902;0.21914881;11.113391;2500;1.6518104;1.2555183;0.3554884104389701
145;741;0.04100288;0.22951709;0.29200575;5.186222;2500;1.0932165;0.974086;0.42371101347970336
114;605;0.11729542;0.13054511;0.119741246;10.449064;2500;1.161893;1.0018382;0.13937875693833382
257;293;0.118051134;0.17337508;0.10852497;8.566284;2500;0.8560853;1.0097317;0.10188917127546761
175;358;0.13129517;0.14186507;0.17130281;6.5858026;2500;1.0038807;0.9761371;0.2342334881119927
72;476;0.046209607;0.16412342;0.26826668;5.031681;2500;0.84717196;1.268859;0.4202170401703285
271;599;0.07324484;0.19468608;0.110101886;17.344036;2500;1.4245892;0.7548966;0.09777845962083477
109;474;0.046357352;0.19010702;0.15045917;17.153324;2500;1.3398755;0.91794944;0.16932976017200665
21;470;0.040424597;0.15252057;0.2970037;10.217244;2500;1.4389088;1.2438577;0.49149837986228817
153;147;0.04684359;0.24941981;0.22819303;5.39777;2500;0.87840897;1.1646155;0.28674081789934075
45;1040;0.04341835;0.2458553;0.1786219;9.557141;2500;1.7673221;0.87300164;0.1972444277485191
79;734;0.061445702;0.10538406;0.11557234;18.587172;2500;0.9489841;1.0981314;0.14458736740603165
226;183;0.044912416;0.2310008;0.25104842;15.808562;2500;1.7982796;0.7011559;0.3406328351874981
47;514;0.024793377;0.13685963;0.2850612;16.34365;2500;1.1865306;1.0196065;0.4791322108072462
244;505;0.090799436;0.19852343;0.24830872;14.352114;2500;1.3327339;1.2510629;0.3546214837451434
281;724;0.09296708;0.15065785;0.123282276;14.7562275;2500;1.5831661;1.070981;0.13667645009697477
185;734;0.071957484;0.10302984;0.20637245;3.8429258;2500;1.5264828;1.2454573;0.3368496780657639
216;777;0.09052573;0.18206362;0.18055421;7.5900836;2500;1.4789706;0.74532866;0.22966087802602675
216;840;0.041068114;0.18629918;0.28080878;16.807268;2500;1.2801809;1.0202228;0.4301109615096393
297;132;0.0523352;0.106597275;0.25246117;4.3681974;2500;1.3758152;1.1105508;0.43514931482551433
109;372;0.09450347;0.17526063;0.26039428;2.4280412;2500;0.8786352;0.71995425;0.3953062569392694
57;30;0.054519;0.21373174;0.18274769;17.081781;2500;0.9944954;1.219834;0.21831858675320004
160;551;0.03507905;0.18722995;0.10497493;15.834322;2500;1.6793193;0.8538913;0.09164477145870974
164;521;0.122110814;0.13755563;0.25187972;4.0044847;2500;1.6067103;1.2188795;0.4063068419253118
61;883;0.02159018;0.13443206;0.22666395;11.034285;2500;1.2041713;0.8678257;0.35467601677829663
187;208;0.041692875;0.15602311;0.12829652;1.7922971;2500;1.7508632;1.2888986;0.14353345152767497
14;761;0.048334204;0.20264915;0.25135493;3.8218822;2500;1.7673918;1.2324673;0.35819285822413804
279;374;0.08431995;0.10027091;0.12986012;5.888019;2500;1.4330046;1.2137911;0.17645533738255983
86;464;0.06543902;0.15212268;0.24793692;14.376124;2500;1.9758178;1.1124701;0.3862427702005091
21;865;0.13986282;0.14992917;0.24272281;6.793859;2500;1.1198492;0.9408844;0.3768515559821001
41;95;0.11817834;0.15583444;0.10150347;16.399105;2500;1.1536859;0.9748357;0.09592273078847509
79;417;0.09393515;0.13976434;0.25495526;1.4473382;2500;0.8111916;1.0522817;0.4111194781285763
89;475;0.04037461;0.19613282;0.18153188;1.0821674;2500;0.9798302;0.8604072;0.2243878852273655
19;861;0.06729294;0.21575797;0.20131662;6.696125;2500;1.7815543;0.85380375;0.2522882177456736
91;247;0.119638614;0.15982024;0.2929384;14.888029;2500;1.5551038;0.9912175;0.4765274471205867
65;1137;0.080546856;0.08269766;0.28396985;19.079264;2500;1.0281672;1.0173242;0.5311946056732393
119;1197;0.09918331;0.1206533;0.17653361;6.993397;2500;1.6127518;1.1784537;0.259058335325661
121;984;0.08562801;0.09300003;0.24191466;11.581343;2500;0.9962686;1.1469377;0.42495205166896155
108;366;0.057964157;0.10451881;0.20261715;1.7856361;2500;1.2880336;1.0751029;0.32737893097547427
105;800;0.056825384;0.13703394;0.26443988;1.0239727;2500;1.9976834;1.0925447;0.4339560390100019
36;108;0.07390164;0.16769491;0.1639314;1.2994119;2500;1.1795601;1.2229983;0.2050925933547709
17;1046;0.07627781;0.19287775;0.1941875;2.8492153;2500;1.6150967;0.73486125;0.2503356941421892
68;624;0.0464583;0.24041316;0.12248193;17.612617;2500;0.80727696;1.0423709;0.1047243218727284
229;219;0.047449503;0.16599391;0.28533614;13.186467;2500;1.1594139;0.736299;0.4551685017984859
297;399;0.029047314;0.18430115;0.2801438;18.06793;2500;1.1667373;0.76600975;0.4301736733600855
279;962;0.02342672;0.14956115;0.15521248;16.863058;2500;1.8055589;0.98539245;0.19781729443123341
156;1045;0.04027818;0.13894801;0.21659465;15.536756;2500;1.0045469;0.9350318;0.3298425704962143
164;628;0.060601443;0.10477279;0.17567244;7.720382;2500;1.1865356;1.1403599;0.26910469921137903
101;581;0.10239631;0.19398877;0.13115905;3.54629;2500;0.99563736;1.1911867;0.13348285744014426
234;903;0.054764904;0.11437471;0.1090046;2.9639168;2500;1.3717041;1.1740212;0.12697814535533228
231;993;0.10528601;0.15821035;0.26456645;1.4752378;2500;1.1263598;1.047826;0.4169245811891009
254;920;0.053186942;0.14447771;0.15782766;4.3777227;2500;1.013787;0.70360726;0.20578294566265934
269;467;0.06383177;0.16674039;0.20308837;1.3636353;2500;1.3178341;0.71401775;0.2829845000876473
135;773;0.08629656;0.19460998;0.2805366;14.068278;2500;1.3674676;0.81411105;0.4235830478224747
232;1030;0.036778342;0.2536468;0.10397712;8.388068;2500;1.1708562;0.8609659;0.07379420387191753
243;190;0.061889388;0.12414515;0.20947906;11.034965;2500;1.9602131;0.9765343;0.32606581178646116
99;471;0.11470362;0.17198679;0.29109862;10.098091;2500;0.97471803;0.92803365;0.4627487996930224
279;77;0.03858643;0.14922142;0.26185688;6.3852024;2500;1.656652;0.7906953;0.4182599894403008
37;496;0.11963791;0.1510817;0.14386225;3.1760876;2500;1.4328113;0.75785923;0.17508479911337987
298;929;0.031445332;0.12084222;0.14017518;11.3035965;2500;1.2616423;0.7129753;0.18448066370171182
233;244;0.07030256;0.15998216;0.25249732;17.411148;2500;1.608953;0.741476;0.389935813916352
37;654;0.11643793;0.14243397;0.115946114;15.24436;2500;0.98446065;0.70036185;0.12681038795185087
200;53;0.10902649;0.16681437;0.21987247;18.697962;2500;1.9161023;0.7193688;0.31711192322753623
19;1078;0.091260426;0.1849089;0.14682049;7.763574;2500;1.7997788;0.9683788;0.16491795273993537
233;985;0.068013765;0.1268164;0.26785144;17.068396;2500;1.6927688;1.1053358;0.45037447487656085
241;634;0.039904226;0.23806821;0.17588323;14.728749;2500;1.9499308;0.9511931;0.19543835420484168
184;849;0.07539398;0.12315307;0.18299448;18.917084;2500;1.9288825;0.85755885;0.2707797770760676
258;133;0.063804954;0.12126015;0.25888306;6.467515;2500;1.0423279;1.0693017;0.43568569483799263
38;1015;0.020101625;0.13011937;0.11761753;16.268976;2500;1.8638899;1.0794019;0.1355702407270645
90;861;0.027752351;0.15760493;0.22019227;10.655004;2500;1.7494924;1.1266129;0.32398951922076036
130;152;0.081937194;0.08582863;0.29252395;9.298066;2500;1.3205292;0.87058026;0.5471839470608255
22;1177;0.043023575;0.2082169;0.23007515;9.84934;2500;1.4375468;1.2738429;0.3121869510763662
139;36;0.078700006;0.093018144;0.11635841;9.219092;2500;1.474493;0.8032182;0.1536073799115167
86;757;0.050018903;0.18778862;0.28170654;17.664257;2500;1.421619;1.2780914;0.43091175763894596
123;214;0.0436701;0.12530006;0.1257894;18.943848;2500;1.3093817;1.0798675;0.1536342872443943
133;865;0.08237345;0.17328933;0.17376934;13.596844;2500;1.5469354;0.86337227;0.22115860225785042
265;93;0.06755811;0.12527372;0.13633572;4.662784;2500;1.7882466;0.8194898;0.1742709180001267
88;106;0.058716945;0.13758752;0.24437055;8.989713;2500;1.9439354;0.83901274;0.39009946894428255
269;564;0.058900103;0.18715769;0.15297835;7.7562594;2500;1.5992092;1.0876551;0.17520775809841624
133;1192;0.08709983;0.20374195;0.15222181;13.748725;2500;1.9359362;1.2747962;0.16687992629697962
105;339;0.1136034;0.18513675;0.1827119;2.3365493;2500;1.9550308;1.2206625;0.2322191821000882
155;738;0.05264688;0.15094267;0.15721892;13.428441;2500;1.5804236;1.2888266;0.20098160088723738
131;627;0.09286849;0.19908048;0.25691152;9.869323;2500;1.1397922;0.8932395;0.371788340994978
84;1012;0.060865767;0.18098244;0.20533665;5.9598446;2500;1.4223101;0.93266857;0.2788896213412403
155;353;0.066336736;0.21963356;0.21118416;2.2069576;2500;1.8849617;1.1481959;0.26918295075721255
54;670;0.033846263;0.12033157;0.13232525;2.0065715;2500;0.9524332;0.8501746;0.169164592347351
112;1141;0.02938058;0.12559535;0.28269792;17.9514;2500;1.6909621;0.9022692;0.4842106230916412
174;405;0.065168835;0.096017264;0.16977711;11.957818;2500;1.9353813;0.8718942;0.2634513887777675
129;532;0.13358605;0.13707289;0.17547601;11.480016;2500;1.6612914;0.94477195;0.2457265701524941
248;1067;0.019048968;0.1516445;0.14847785;1.3325324;2500;1.9378061;1.1631639;0.18365312420830485
84;405;0.03148985;0.14499791;0.29203752;15.648884;2500;1.666743;0.7053289;0.4871993910220923
291;463;0.115504295;0.1223057;0.22141054;5.001911;2500;1.9836453;0.71561295;0.35314773863472465
237;371;0.06950208;0.22411482;0.11219124;8.284673;2500;1.9531381;0.7022117;0.09291294789245898
290;973;0.0600807;0.17498617;0.13852237;13.285473;2500;1.5530264;1.083643;0.15403461830802362
253;1117;0.094908245;0.16498111;0.19608928;3.556047;2500;1.5200992;0.9199445;0.2699615007485004
51;761;0.042949792;0.13521035;0.13757046;16.137194;2500;1.8762392;0.9826379;0.17121158967375813
162;752;0.08529948;0.20182663;0.22100712;16.870459;2500;1.7244241;0.9797805;0.29791026892030475
59;474;0.07290107;0.08548042;0.16157945;10.870379;2500;1.5174496;0.8218822;0.2544666825791247
247;24;0.062713206;0.12970963;0.16992286;7.9429164;2500;1.6567448;1.1743165;0.23917371040260413
179;216;0.079973474;0.13808516;0.25733134;5.7860026;2500;0.88467085;0.8120016;0.41765029276664073
86;185;0.034363504;0.14956231;0.20487455;14.755277;2500;1.9462574;1.1105641;0.29780378517761685
279;147;0.05105606;0.19850807;0.122605674;7.4707003;2500;1.3100451;1.1436398;0.11730488746265469
43;788;0.11498629;0.13683258;0.17437893;16.380959;2500;0.90760183;0.85329354;0.24364448018860604
173;172;0.08489664;0.09688207;0.27926838;14.916435;2500;1.2546285;1.1255147;0.5050018037688718
219;111;0.06396359;0.087325096;0.26923177;7.7056465;2500;1.4167341;0.830193;0.49249917174083885
27;465;0.023982972;0.13716462;0.25196844;5.3487988;2500;1.9960318;1.0155324;0.4068224469116959
183;306;0.06413938;0.085924804;0.26870543;7.7970743;2500;1.5200367;1.1301875;0.49282871322822286
246;183;0.030779092;0.25502998;0.11830179;7.5035963;2500;0.8543731;0.7873958;0.09461410284251076
29;183;0.0823697;0.16088015;0.12443483;19.176464;2500;0.8866878;1.1062894;0.13441227551573104
158;314;0.06320108;0.10756422;0.10372739;12.9190035;2500;1.2894654;0.77996475;0.12033224553638941
84;648;0.044338714;0.119538225;0.12500547;13.493579;2500;1.8371662;0.7427052;0.1552133276541887
202;912;0.079524875;0.19311436;0.2647095;6.387658;2500;1.2322423;0.9095045;0.3917788275565594
44;1024;0.1077767;0.16387925;0.10758577;7.921467;2500;1.9813031;0.8309818;0.10354122444781577
281;904;0.13239671;0.15671022;0.19303581;9.857143;2500;0.81714725;0.78949624;0.2689152479324182
269;757;0.03055876;0.14333226;0.14942327;19.557549;2500;1.4567794;0.8550739;0.18991137099643743
63;1090;0.035482828;0.19285838;0.26649976;13.684048;2500;1.972037;1.157224;0.3956544389541043
103;628;0.059213407;0.10900801;0.26057306;3.9270086;2500;1.3800659;1.2163436;0.4508658336287824
180;763;0.051796257;0.21754968;0.25319895;19.827991;2500;1.4093697;1.2622125;0.35274654280158035
218;499;0.03764764;0.17422506;0.17565128;6.116602;2500;1.1833045;1.270707;0.2243089703225854
138;399;0.046142526;0.20823129;0.28511816;12.812849;2500;1.7603152;1.0772033;0.42365382661007894
55;404;0.027623035;0.12692402;0.27917168;17.628084;2500;1.9163189;1.1161038;0.475192173990798
40;186;0.07756595;0.1891237;0.23016298;12.69944;2500;1.3125292;0.88311774;0.32376954570464794
299;957;0.089584544;0.094838396;0.22251847;18.592505;2500;1.8953847;1.2370083;0.3798875107024626
142;75;0.11920032;0.15722033;0.16738912;17.113804;2500;0.9675366;0.909136;0.21743725686250165
263;812;0.05644702;0.121431746;0.24717772;1.6651291;2500;1.6098881;1.1408921;0.40986218340908465
149;1038;0.03556908;0.2329455;0.2876979;14.049483;2500;1.1689928;1.1708944;0.41277842911888735
277;601;0.062802106;0.10731375;0.16324303;14.696188;2500;0.9271417;1.2867345;0.24085044944875383
35;93;0.06997755;0.17953503;0.15718591;8.064223;2500;1.540461;0.71921456;0.1864611521196295
43;519;0.1097831;0.15710571;0.15271655;18.281094;2500;1.4520854;0.85067517;0.18898713317573956
279;418;0.061877884;0.14605704;0.2966314;16.2175;2500;1.4807446;0.9829089;0.4963089106400012
284;1182;0.068558276;0.11809162;0.20806353;7.9743576;2500;1.6850774;1.1784706;0.3278583421162947
101;832;0.03630624;0.16537291;0.29351375;5.238579;2500;1.3708255;1.1353213;0.4732138009362965
112;868;0.084269285;0.110219456;0.22347589;5.039048;2500;1.2571213;0.7452892;0.3679108487124543
141;623;0.100867085;0.1440929;0.15869224;5.190242;2500;1.6894599;1.214249;0.2077115261994904
130;854;0.039109305;0.11757496;0.21727918;12.195239;2500;1.66816;0.94746596;0.3481422030940234
65;869;0.07583599;0.08037947;0.13108929;13.212575;2500;1.4323462;1.2131504;0.19309987215229324
270;88;0.03170971;0.16145617;0.18962006;3.8286252;2500;1.5438882;1.2302808;0.2591105042579741
83;274;0.020687984;0.17085803;0.18857512;11.422073;2500;1.4103153;1.2507938;0.25149306301250446
214;25;0.07155204;0.105008505;0.21530776;5.7553883;2500;1.5512334;1.1714469;0.35464219152491894
29;616;0.087616;0.16990626;0.17744836;18.297756;2500;1.2794671;1.1520311;0.23013799478222838
21;1052;0.022169894;0.13139455;0.1910273;17.269821;2500;1.7766355;1.006291;0.2816759617794227
199;735;0.047279216;0.24135602;0.27523103;3.1968727;2500;1.6482545;1.0337723;0.38260083107610676
108;605;0.04016337;0.22345966;0.13607825;5.7934475;2500;1.6555654;1.0099188;0.13177046625380653
200;1111;0.03508964;0.17535402;0.2845298;18.945837;2500;1.9772221;1.0094099;0.44614304790666814
37;214;0.079347566;0.19949257;0.20770831;6.6806836;2500;1.4053423;0.8264094;0.2730837352220227
285;98;0.029220192;0.21350284;0.22577466;16.5007;2500;1.9405874;0.8967932;0.3007328446901405
227;1101;0.0724868;0.16304761;0.120853014;1.9588206;2500;1.2756711;0.8063805;0.12709719776300826
264;1084;0.06738723;0.12956545;0.12905158;8.368131;2500;1.8918632;1.1306194;0.15769634502245805
49;822;0.097527936;0.15193777;0.24651414;12.681114;2500;1.4791687;0.95225346;0.38336274046312757
102;302;0.08178677;0.089167446;0.28013206;8.59135;2500;1.4841219;0.84593767;0.5152421050447514
116;1164;0.03041965;0.19831525;0.20377108;16.022364;2500;1.849417;1.1795638;0.2660438060756921
165;920;0.019096054;0.14832047;0.13350525;19.618484;2500;1.9453541;1.237259;0.156779444425493
96;811;0.033741746;0.18303029;0.25938305;10.757115;2500;1.0394783;0.70278406;0.38768801555627885
27;275;0.05695559;0.1854851;0.28350624;9.809001;2500;0.9558328;1.2268902;0.43637564552360086
116;620;0.053755987;0.119569525;0.23403555;14.385707;2500;1.7325221;0.7160383;0.38280678553853226
83;988;0.018646067;0.16467187;0.13657267;15.320391;2500;1.2298481;1.1258842;0.15494609434405457
121;1033;0.10252555;0.16946311;0.18249401;2.1361613;2500;0.96580786;1.2261629;0.24028214719350513
67;678;0.09092987;0.09742706;0.28796718;9.3141985;2500;1.0770453;0.841462;0.5240893812947494
85;632;0.032852147;0.13148125;0.13831608;10.4951315;2500;1.2182212;1.2661101;0.17469237908702476
191;840;0.02066272;0.17894079;0.13415065;6.840918;2500;1.7275784;1.1321015;0.1445057521180461
122;638;0.11648521;0.17378578;0.2403581;15.422653;2500;0.8884651;1.2902712;0.3546279974714514
110;507;0.103664614;0.15040278;0.2086211;17.852602;2500;1.4079628;0.81972975;0.3049768681191308
164;111;0.027744286;0.20857087;0.14094667;17.06139;2500;0.8210347;0.7769739;0.14517163568200048
233;159;0.09577422;0.18028872;0.22330384;13.041854;2500;1.638386;1.0969837;0.3154167158653675
119;914;0.049092375;0.1999357;0.28733495;16.089828;2500;1.9559969;1.008959;0.43399163546882735
180;39;0.09594087;0.17573096;0.27103934;5.419919;2500;1.2282162;1.18887;0.4173244026528746
290;72;0.09708075;0.15149279;0.101306394;1.4879156;2500;1.9075961;0.95743686;0.09711753489664135
161;1086;0.052878916;0.22675976;0.27535602;10.755646;2500;1.8616744;0.70119524;0.39167837087114526
273;847;0.049768664;0.19383256;0.2253804;8.78977;2500;1.2179127;0.9910209;0.3112799635538061
240;15;0.065387025;0.1243442;0.15342514;17.75256;2500;1.0499268;1.0995398;0.20900923494671567
27;381;0.051989023;0.1041787;0.11868396;15.9929905;2500;1.1961582;0.887334;0.1514620492393478
134;918;0.07534969;0.09044835;0.29424128;8.255186;2500;1.8986286;1.0012727;0.5459228679630327
212;506;0.06900096;0.15786591;0.105807535;1.3312068;2500;1.310705;1.0620447;0.10261243974573653
296;567;0.124193884;0.17157136;0.13692388;6.2226243;2500;1.3980119;1.1308532;0.15257944324876896
142;555;0.103668235;0.16025104;0.23424952;7.8483562;2500;0.9756761;0.8413888;0.35138455129747936
36;250;0.09754638;0.16877005;0.25158975;13.8408785;2500;1.0738434;0.86131066;0.38154742452722773
172;868;0.044100974;0.2054671;0.1533327;18.162268;2500;1.911484;1.1120666;0.16817491210411126
46;132;0.060115248;0.22540796;0.2474141;5.1981173;2500;1.8972025;0.9126076;0.33663852489622414
227;613;0.08504821;0.17527069;0.25303462;15.93231;2500;1.1556327;1.1502438;0.3799219171259188
157;212;0.023854317;0.1649002;0.26054537;14.842965;2500;1.6402342;0.86055094;0.4032551947386918
