;[mm];[1/m2];[mm];[-];[-];[-];[mm/hour];[mm/hour];[-];[-]
8;1000;276;372;0.10450007;0.23716296;0.18646638;123.41875;2500;0.34166303;0.30585712
8;1000;111;1427;0.10450007;0.23716296;0.18646638;123.41875;2500;0.34166303;0.30585712
8;1000;111;372;0.08143543;0.18481775;0.18646638;123.41875;2500;0.26625317;0.30585712
8;1000;111;372;0.12506983;0.2165932;0.18646638;123.41875;2500;0.34166303;0.36606193
8;1000;111;372;0.10450007;0.23716296;0.16651756;123.41875;2500;0.34166303;0.30585712
8;1000;111;372;0.10450007;0.23716296;0.18646638;133.61063;2500;0.34166303;0.30585712
8;1000;276;1427;0.09746515;0.16878803;0.16651756;133.61063;2500;0.26625317;0.36606193
8;1000;193;1949;0.10837227;0.072316244;0.13305594;35.625;2500;0.18068852;0.599774
8;1000;154;1949;0.10837227;0.072316244;0.13305594;35.625;2500;0.18068852;0.599774
8;1000;193;158;0.10837227;0.072316244;0.13305594;35.625;2500;0.18068852;0.599774
8;1000;193;1949;0.108189404;0.07219422;0.13305594;35.625;2500;0.18038362;0.599774
8;1000;193;1949;0.112631276;0.06805724;0.13305594;35.625;2500;0.18068852;0.62334496
8;1000;193;1949;0.10837227;0.072316244;0.23597959;35.625;2500;0.18068852;0.599774
8;1000;193;1949;0.10837227;0.072316244;0.13305594;62.061558;2500;0.18068852;0.599774
8;1000;154;158;0.11244122;0.0679424;0.23597959;62.061558;2500;0.18038362;0.62334496
8;1000;267;527;0.02989365;0.22445764;0.15861031;48.57578;2500;0.2543513;0.11752899
8;1000;161;527;0.02989365;0.22445764;0.15861031;48.57578;2500;0.2543513;0.11752899
8;1000;267;930;0.02989365;0.22445764;0.15861031;48.57578;2500;0.2543513;0.11752899
8;1000;267;527;0.02917979;0.2190976;0.15861031;48.57578;2500;0.24827738;0.11752899
8;1000;267;527;0.11537214;0.13897914;0.15861031;48.57578;2500;0.2543513;0.4535937
8;1000;267;527;0.02989365;0.22445764;0.18575796;48.57578;2500;0.2543513;0.11752899
8;1000;267;527;0.02989365;0.22445764;0.15861031;9.841545;2500;0.2543513;0.11752899
8;1000;161;930;0.11261705;0.13566032;0.18575796;9.841545;2500;0.24827738;0.4535937
8;1000;37;1174;0.09021426;0.12818773;0.22186783;102.37908;2500;0.21840198;0.4130652
8;1000;29;1174;0.09021426;0.12818773;0.22186783;102.37908;2500;0.21840198;0.4130652
8;1000;37;1645;0.09021426;0.12818773;0.22186783;102.37908;2500;0.21840198;0.4130652
8;1000;37;1174;0.1290454;0.18336388;0.22186783;102.37908;2500;0.31240928;0.4130652
8;1000;37;1174;0.05054528;0.16785671;0.22186783;102.37908;2500;0.21840198;0.23143232
8;1000;37;1174;0.09021426;0.12818773;0.10691145;102.37908;2500;0.21840198;0.4130652
8;1000;37;1174;0.09021426;0.12818773;0.22186783;86.07231;2500;0.21840198;0.4130652
8;1000;29;1645;0.072301604;0.24010767;0.10691145;86.07231;2500;0.31240928;0.23143232
8;1000;45;286;0.13859993;0.060462967;0.12742291;85.19291;2500;0.1990629;0.696262
8;1000;174;286;0.13859993;0.060462967;0.12742291;85.19291;2500;0.1990629;0.696262
8;1000;45;1805;0.13859993;0.060462967;0.12742291;85.19291;2500;0.1990629;0.696262
8;1000;45;286;0.13304688;0.0580405;0.12742291;85.19291;2500;0.19108738;0.696262
8;1000;45;286;0.08391496;0.11514795;0.12742291;85.19291;2500;0.1990629;0.42154995
8;1000;45;286;0.13859993;0.060462967;0.1446228;85.19291;2500;0.1990629;0.696262
8;1000;45;286;0.13859993;0.060462967;0.12742291;23.65924;2500;0.1990629;0.696262
8;1000;174;1805;0.080552876;0.11053451;0.1446228;23.65924;2500;0.19108738;0.42154995
8;1000;269;1911;0.13129976;0.20371246;0.17805472;65.37393;2500;0.33501223;0.39192528
8;1000;15;1911;0.13129976;0.20371246;0.17805472;65.37393;2500;0.33501223;0.39192528
8;1000;269;532;0.13129976;0.20371246;0.17805472;65.37393;2500;0.33501223;0.39192528
8;1000;269;1911;0.100046076;0.15522216;0.17805472;65.37393;2500;0.25526825;0.39192528
8;1000;269;1911;0.064908266;0.27010396;0.17805472;65.37393;2500;0.33501223;0.19374895
8;1000;269;1911;0.13129976;0.20371246;0.2252085;65.37393;2500;0.33501223;0.39192528
8;1000;269;1911;0.13129976;0.20371246;0.17805472;99.80054;2500;0.33501223;0.39192528
8;1000;15;532;0.049457956;0.2058103;0.2252085;99.80054;2500;0.25526825;0.19374895
8;1000;197;627;0.10751709;0.10344815;0.22735845;14.296916;2500;0.21096525;0.5096436
8;1000;297;627;0.10751709;0.10344815;0.22735845;14.296916;2500;0.21096525;0.5096436
8;1000;197;316;0.10751709;0.10344815;0.22735845;14.296916;2500;0.21096525;0.5096436
8;1000;197;627;0.16466656;0.15843484;0.22735845;14.296916;2500;0.3231014;0.5096436
8;1000;197;627;0.07568887;0.13527639;0.22735845;14.296916;2500;0.21096525;0.3587741
8;1000;197;627;0.10751709;0.10344815;0.20312087;14.296916;2500;0.21096525;0.5096436
8;1000;197;627;0.10751709;0.10344815;0.22735845;120.222145;2500;0.21096525;0.5096436
8;1000;297;316;0.11592041;0.20718099;0.20312087;120.222145;2500;0.3231014;0.3587741
8;1000;117;1198;0.05532166;0.21661809;0.16716337;145.13762;2500;0.27193975;0.20343351
8;1000;130;1198;0.05532166;0.21661809;0.16716337;145.13762;2500;0.27193975;0.20343351
8;1000;117;1027;0.05532166;0.21661809;0.16716337;145.13762;2500;0.27193975;0.20343351
8;1000;117;1198;0.0482708;0.18900967;0.16716337;145.13762;2500;0.23728047;0.20343351
8;1000;117;1198;0.14998311;0.12195664;0.16716337;145.13762;2500;0.27193975;0.55153066
8;1000;117;1198;0.05532166;0.21661809;0.13188238;145.13762;2500;0.27193975;0.20343351
8;1000;117;1198;0.05532166;0.21661809;0.16716337;48.479347;2500;0.27193975;0.20343351
8;1000;130;1027;0.13086745;0.106413014;0.13188238;48.479347;2500;0.23728047;0.55153066
8;1000;139;978;0.04720005;0.2743007;0.14017124;103.1685;2500;0.32150075;0.14681163
8;1000;234;978;0.04720005;0.2743007;0.14017124;103.1685;2500;0.32150075;0.14681163
8;1000;139;196;0.04720005;0.2743007;0.14017124;103.1685;2500;0.32150075;0.14681163
8;1000;139;978;0.051191606;0.29749742;0.14017124;103.1685;2500;0.34868902;0.14681163
8;1000;139;978;0.041402705;0.28009802;0.14017124;103.1685;2500;0.32150075;0.1287795
8;1000;139;978;0.04720005;0.2743007;0.19284557;103.1685;2500;0.32150075;0.14681163
8;1000;139;978;0.04720005;0.2743007;0.14017124;64.73528;2500;0.32150075;0.14681163
8;1000;234;196;0.044903997;0.30378503;0.19284557;64.73528;2500;0.34868902;0.1287795
8;1000;166;1345;0.06929926;0.088200405;0.24030675;47.0973;2500;0.15749967;0.4399962
8;1000;102;1345;0.06929926;0.088200405;0.24030675;47.0973;2500;0.15749967;0.4399962
8;1000;166;1404;0.06929926;0.088200405;0.24030675;47.0973;2500;0.15749967;0.4399962
8;1000;166;1345;0.09229023;0.1174621;0.24030675;47.0973;2500;0.20975234;0.4399962
8;1000;166;1345;0.0757486;0.08175107;0.24030675;47.0973;2500;0.15749967;0.48094448
8;1000;166;1345;0.06929926;0.088200405;0.10462179;47.0973;2500;0.15749967;0.4399962
8;1000;166;1345;0.06929926;0.088200405;0.24030675;140.28479;2500;0.15749967;0.4399962
8;1000;102;1404;0.10087923;0.1088731;0.10462179;140.28479;2500;0.20975234;0.48094448
8;1000;237;140;0.07316825;0.21062285;0.20494136;32.56912;2500;0.2837911;0.25782433
8;1000;201;140;0.07316825;0.21062285;0.20494136;32.56912;2500;0.2837911;0.25782433
8;1000;237;1684;0.07316825;0.21062285;0.20494136;32.56912;2500;0.2837911;0.25782433
8;1000;237;140;0.04337269;0.12485307;0.20494136;32.56912;2500;0.16822575;0.25782433
8;1000;237;140;0.18476824;0.09902286;0.20494136;32.56912;2500;0.2837911;0.6510713
8;1000;237;140;0.07316825;0.21062285;0.17363833;32.56912;2500;0.2837911;0.25782433
8;1000;237;140;0.07316825;0.21062285;0.20494136;79.152756;2500;0.2837911;0.25782433
8;1000;201;1684;0.10952696;0.058698792;0.17363833;79.152756;2500;0.16822575;0.6510713
8;1000;68;1563;0.13564958;0.109164104;0.11458082;127.16646;2500;0.24481368;0.5540931
8;1000;79;1563;0.13564958;0.109164104;0.11458082;127.16646;2500;0.24481368;0.5540931
8;1000;68;906;0.13564958;0.109164104;0.11458082;127.16646;2500;0.24481368;0.5540931
8;1000;68;1563;0.15475304;0.12453763;0.11458082;127.16646;2500;0.27929068;0.5540931
8;1000;68;1563;0.0645421;0.18027158;0.11458082;127.16646;2500;0.24481368;0.26363763
8;1000;68;1563;0.13564958;0.109164104;0.23372771;127.16646;2500;0.24481368;0.5540931
8;1000;68;1563;0.13564958;0.109164104;0.11458082;7.9840345;2500;0.24481368;0.5540931
8;1000;79;906;0.07363153;0.20565914;0.23372771;7.9840345;2500;0.27929068;0.26363763
8;1000;57;737;0.11892563;0.17776255;0.19128923;133.60173;2500;0.2966882;0.40084383
8;1000;254;737;0.11892563;0.17776255;0.19128923;133.60173;2500;0.2966882;0.40084383
8;1000;57;98;0.11892563;0.17776255;0.19128923;133.60173;2500;0.2966882;0.40084383
8;1000;57;737;0.13308556;0.19892792;0.19128923;133.60173;2500;0.3320135;0.40084383
8;1000;57;737;0.18182428;0.11486391;0.19128923;133.60173;2500;0.2966882;0.6128464
8;1000;57;737;0.11892563;0.17776255;0.24338062;133.60173;2500;0.2966882;0.40084383
8;1000;57;737;0.11892563;0.17776255;0.19128923;37.516006;2500;0.2966882;0.40084383
8;1000;254;98;0.20347326;0.12854023;0.24338062;37.516006;2500;0.3320135;0.6128464
8;1000;247;1090;0.024748895;0.20796262;0.1282509;7.300566;2500;0.23271152;0.10635011
8;1000;86;1090;0.024748895;0.20796262;0.1282509;7.300566;2500;0.23271152;0.10635011
8;1000;247;1368;0.024748895;0.20796262;0.1282509;7.300566;2500;0.23271152;0.10635011
8;1000;247;1090;0.023499023;0.19746007;0.1282509;7.300566;2500;0.2209591;0.10635011
8;1000;247;1090;0.086605035;0.14610648;0.1282509;7.300566;2500;0.23271152;0.3721562
8;1000;247;1090;0.024748895;0.20796262;0.16395046;7.300566;2500;0.23271152;0.10635011
8;1000;247;1090;0.024748895;0.20796262;0.1282509;113.0555;2500;0.23271152;0.10635011
8;1000;86;1368;0.0822313;0.1387278;0.16395046;113.0555;2500;0.2209591;0.3721562
8;1000;176;396;0.18200013;0.1266157;0.16348812;76.90124;2500;0.30861583;0.5897304
8;1000;219;396;0.18200013;0.1266157;0.16348812;76.90124;2500;0.30861583;0.5897304
8;1000;176;1588;0.18200013;0.1266157;0.16348812;76.90124;2500;0.30861583;0.5897304
8;1000;176;396;0.089374624;0.062177043;0.16348812;76.90124;2500;0.15155166;0.5897304
8;1000;176;396;0.07536919;0.23324664;0.16348812;76.90124;2500;0.30861583;0.24421686
8;1000;176;396;0.18200013;0.1266157;0.11371975;76.90124;2500;0.30861583;0.5897304
8;1000;176;396;0.18200013;0.1266157;0.16348812;124.48541;2500;0.30861583;0.5897304
8;1000;219;1588;0.03701147;0.11454019;0.11371975;124.48541;2500;0.15155166;0.24421686
8;1000;128;1803;0.04959974;0.12001425;0.21697122;92.197296;2500;0.16961399;0.29242718
8;1000;61;1803;0.04959974;0.12001425;0.21697122;92.197296;2500;0.16961399;0.29242718
8;1000;128;873;0.04959974;0.12001425;0.21697122;92.197296;2500;0.16961399;0.29242718
8;1000;128;1803;0.084948935;0.2055471;0.21697122;92.197296;2500;0.29049602;0.29242718
8;1000;128;1803;0.07550803;0.09410595;0.21697122;92.197296;2500;0.16961399;0.44517574
8;1000;128;1803;0.04959974;0.12001425;0.18378374;92.197296;2500;0.16961399;0.29242718
8;1000;128;1803;0.04959974;0.12001425;0.21697122;53.344418;2500;0.16961399;0.29242718
8;1000;61;873;0.12932178;0.16117424;0.18378374;53.344418;2500;0.29049602;0.44517574
8;1000;87;30;0.07997508;0.14388807;0.24153757;115.895935;2500;0.22386315;0.35724986
8;1000;156;30;0.07997508;0.14388807;0.24153757;115.895935;2500;0.22386315;0.35724986
8;1000;87;1963;0.07997508;0.14388807;0.24153757;115.895935;2500;0.22386315;0.35724986
8;1000;87;30;0.06314646;0.11361067;0.24153757;115.895935;2500;0.17675713;0.35724986
8;1000;87;30;0.0725714;0.15129176;0.24153757;115.895935;2500;0.22386315;0.3241775
8;1000;87;30;0.07997508;0.14388807;0.122780226;115.895935;2500;0.22386315;0.35724986
8;1000;87;30;0.07997508;0.14388807;0.24153757;68.96756;2500;0.22386315;0.35724986
8;1000;156;1963;0.057300683;0.11945644;0.122780226;68.96756;2500;0.17675713;0.3241775
8;1000;226;1671;0.17163575;0.088201135;0.15300292;25.83813;2500;0.25983688;0.6605519
8;1000;34;1671;0.17163575;0.088201135;0.15300292;25.83813;2500;0.25983688;0.6605519
8;1000;226;751;0.17163575;0.088201135;0.15300292;25.83813;2500;0.25983688;0.6605519
8;1000;226;1671;0.1734393;0.08912795;0.15300292;25.83813;2500;0.26256725;0.6605519
8;1000;226;1671;0.17299864;0.08683825;0.15300292;25.83813;2500;0.25983688;0.66579705
8;1000;226;1671;0.17163575;0.088201135;0.21218707;25.83813;2500;0.25983688;0.6605519
8;1000;226;1671;0.17163575;0.088201135;0.15300292;145.04808;2500;0.25983688;0.6605519
8;1000;34;751;0.1748165;0.08775075;0.21218707;145.04808;2500;0.26256725;0.66579705
8;1000;298;868;0.04542147;0.14075579;0.10357103;58.359245;2500;0.18617725;0.24396895
8;1000;281;868;0.04542147;0.14075579;0.10357103;58.359245;2500;0.18617725;0.24396895
8;1000;298;475;0.04542147;0.14075579;0.10357103;58.359245;2500;0.18617725;0.24396895
8;1000;298;868;0.07533018;0.23343937;0.10357103;58.359245;2500;0.30876955;0.24396895
8;1000;298;868;0.09934128;0.08683597;0.10357103;58.359245;2500;0.18617725;0.5335844
8;1000;298;868;0.04542147;0.14075579;0.21556036;58.359245;2500;0.18617725;0.24396895
8;1000;298;868;0.04542147;0.14075579;0.10357103;93.04934;2500;0.18617725;0.24396895
8;1000;281;475;0.16475463;0.14401492;0.21556036;93.04934;2500;0.30876955;0.5335844
8;1000;16;1454;0.19052769;0.15659963;0.20188867;109.90752;2500;0.34712732;0.5488698
8;1000;150;1454;0.19052769;0.15659963;0.20188867;109.90752;2500;0.34712732;0.5488698
8;1000;16;1249;0.19052769;0.15659963;0.20188867;109.90752;2500;0.34712732;0.5488698
8;1000;16;1454;0.13424318;0.11033793;0.20188867;109.90752;2500;0.2445811;0.5488698
8;1000;16;1454;0.05276657;0.29436076;0.20188867;109.90752;2500;0.34712732;0.15200926
8;1000;16;1454;0.19052769;0.15659963;0.15430574;109.90752;2500;0.34712732;0.5488698
8;1000;16;1454;0.19052769;0.15659963;0.20188867;21.349613;2500;0.34712732;0.5488698
8;1000;150;1249;0.037178595;0.20740251;0.15430574;21.349613;2500;0.2445811;0.15200926
8;1000;21;811;0.06558445;0.16535287;0.17372347;30.0148;2500;0.2309373;0.28399244
8;1000;23;811;0.06558445;0.16535287;0.17372347;30.0148;2500;0.2309373;0.28399244
8;1000;21;426;0.06558445;0.16535287;0.17372347;30.0148;2500;0.2309373;0.28399244
8;1000;21;811;0.06042727;0.15235049;0.17372347;30.0148;2500;0.21277775;0.28399244
8;1000;21;811;0.11444565;0.11649166;0.17372347;30.0148;2500;0.2309373;0.4955702
8;1000;21;811;0.06558445;0.16535287;0.14943397;30.0148;2500;0.2309373;0.28399244
8;1000;21;811;0.06558445;0.16535287;0.17372347;61.112667;2500;0.2309373;0.28399244
8;1000;23;426;0.10544632;0.10733144;0.14943397;61.112667;2500;0.21277775;0.4955702
8;1000;283;1389;0.16898642;0.122827716;0.22548597;120.07417;2500;0.29181415;0.5790892
8;1000;182;1389;0.16898642;0.122827716;0.22548597;120.07417;2500;0.29181415;0.5790892
8;1000;283;1141;0.16898642;0.122827716;0.22548597;120.07417;2500;0.29181415;0.5790892
8;1000;283;1389;0.18931171;0.13760114;0.22548597;120.07417;2500;0.32691285;0.5790892
8;1000;283;1389;0.033308826;0.2585053;0.22548597;120.07417;2500;0.29181415;0.114143975
8;1000;283;1389;0.16898642;0.122827716;0.22057858;120.07417;2500;0.29181415;0.5790892
8;1000;283;1389;0.16898642;0.122827716;0.22548597;134.5636;2500;0.29181415;0.5790892
8;1000;182;1141;0.037315134;0.28959772;0.22057858;134.5636;2500;0.32691285;0.114143975
8;1000;210;97;0.028728165;0.13952287;0.1810168;105.725044;2500;0.16825102;0.17074585
8;1000;121;97;0.028728165;0.13952287;0.1810168;105.725044;2500;0.16825102;0.17074585
8;1000;210;1916;0.028728165;0.13952287;0.1810168;105.725044;2500;0.16825102;0.17074585
8;1000;210;97;0.05033864;0.24447756;0.1810168;105.725044;2500;0.2948162;0.17074585
8;1000;210;97;0.048221227;0.1200298;0.1810168;105.725044;2500;0.16825102;0.28660288
8;1000;210;97;0.028728165;0.13952287;0.20753737;105.725044;2500;0.16825102;0.17074585
8;1000;210;97;0.028728165;0.13952287;0.1810168;82.34361;2500;0.16825102;0.17074585
8;1000;121;1916;0.08449517;0.21032104;0.20753737;82.34361;2500;0.2948162;0.28660288
8;1000;95;1730;0.1421516;0.16195112;0.11977344;54.187366;2500;0.30410272;0.46744597
8;1000;289;1730;0.1421516;0.16195112;0.11977344;54.187366;2500;0.30410272;0.46744597
8;1000;95;646;0.1421516;0.16195112;0.11977344;54.187366;2500;0.30410272;0.46744597
8;1000;95;1730;0.0743003;0.08464918;0.11977344;54.187366;2500;0.15894948;0.46744597
8;1000;95;1730;0.19100025;0.11310246;0.11977344;54.187366;2500;0.30410272;0.6280781
8;1000;95;1730;0.1421516;0.16195112;0.12699054;54.187366;2500;0.30410272;0.46744597
8;1000;95;1730;0.1421516;0.16195112;0.11977344;13.574376;2500;0.30410272;0.46744597
8;1000;289;646;0.09983269;0.059116792;0.12699054;13.574376;2500;0.15894948;0.6280781
8;1000;126;461;0.12163715;0.1305608;0.11380633;12.320067;2500;0.25219795;0.48230824
8;1000;113;461;0.12163715;0.1305608;0.11380633;12.320067;2500;0.25219795;0.48230824
8;1000;126;1539;0.12163715;0.1305608;0.11380633;12.320067;2500;0.25219795;0.48230824
8;1000;126;461;0.13060786;0.14018962;0.11380633;12.320067;2500;0.2707975;0.48230824
8;1000;126;461;0.052226268;0.19997169;0.11380633;12.320067;2500;0.25219795;0.20708443
8;1000;126;461;0.12163715;0.1305608;0.17854567;12.320067;2500;0.25219795;0.48230824
8;1000;126;461;0.12163715;0.1305608;0.11380633;29.12236;2500;0.25219795;0.48230824
8;1000;113;1539;0.056077946;0.21471955;0.17854567;29.12236;2500;0.2707975;0.20708443
8;1000;187;1860;0.038279817;0.17484306;0.21040332;138.63608;2500;0.21312287;0.17961383
8;1000;244;1860;0.038279817;0.17484306;0.21040332;138.63608;2500;0.21312287;0.17961383
8;1000;187;765;0.038279817;0.17484306;0.21040332;138.63608;2500;0.21312287;0.17961383
8;1000;187;1860;0.032655396;0.14915352;0.21040332;138.63608;2500;0.18180892;0.17961383
8;1000;187;1860;0.08699413;0.12612875;0.21040332;138.63608;2500;0.21312287;0.40818766
8;1000;187;1860;0.038279817;0.17484306;0.11851813;138.63608;2500;0.21312287;0.17961383
8;1000;187;1860;0.038279817;0.17484306;0.21040332;103.11419;2500;0.21312287;0.17961383
8;1000;244;765;0.074212156;0.10759677;0.11851813;103.11419;2500;0.18180892;0.40818766
8;1000;261;678;0.22760999;0.11151903;0.23126505;87.167564;2500;0.33912903;0.67116046
8;1000;68;678;0.22760999;0.11151903;0.23126505;87.167564;2500;0.33912903;0.67116046
8;1000;261;51;0.22760999;0.11151903;0.23126505;87.167564;2500;0.33912903;0.67116046
8;1000;261;678;0.16128643;0.07902336;0.23126505;87.167564;2500;0.24030979;0.67116046
8;1000;261;678;0.19519168;0.14393735;0.23126505;87.167564;2500;0.33912903;0.5755676
8;1000;261;678;0.22760999;0.11151903;0.15966703;87.167564;2500;0.33912903;0.67116046
8;1000;261;678;0.22760999;0.11151903;0.23126505;114.340546;2500;0.33912903;0.67116046
8;1000;68;51;0.13831453;0.10199526;0.15966703;114.340546;2500;0.24030979;0.5755676
8;1000;53;1023;0.06400017;0.111030124;0.14452541;71.87768;2500;0.17503029;0.36565197
8;1000;191;1023;0.06400017;0.111030124;0.14452541;71.87768;2500;0.17503029;0.36565197
8;1000;53;1263;0.06400017;0.111030124;0.14452541;71.87768;2500;0.17503029;0.36565197
8;1000;53;1023;0.11017929;0.19114356;0.14452541;71.87768;2500;0.30132285;0.36565197
8;1000;53;1023;0.05858763;0.116442665;0.14452541;71.87768;2500;0.17503029;0.3347285
8;1000;53;1023;0.06400017;0.111030124;0.24781074;71.87768;2500;0.17503029;0.36565197
8;1000;53;1023;0.06400017;0.111030124;0.14452541;45.012722;2500;0.17503029;0.36565197
8;1000;191;1263;0.10086135;0.2004615;0.24781074;45.012722;2500;0.30132285;0.3347285
8;1000;78;205;0.070054255;0.25697112;0.2176725;42.775368;2500;0.32702538;0.21421656
8;1000;95;205;0.070054255;0.25697112;0.2176725;42.775368;2500;0.32702538;0.21421656
8;1000;78;1698;0.070054255;0.25697112;0.2176725;42.775368;2500;0.32702538;0.21421656
8;1000;78;205;0.055598166;0.2039437;0.2176725;42.775368;2500;0.25954187;0.21421656
8;1000;78;205;0.22520375;0.10182163;0.2176725;42.775368;2500;0.32702538;0.68864304
8;1000;78;205;0.070054255;0.25697112;0.2387437;42.775368;2500;0.32702538;0.21421656
8;1000;78;205;0.070054255;0.25697112;0.2176725;74.40302;2500;0.32702538;0.21421656
8;1000;95;1698;0.1787317;0.08081017;0.2387437;74.40302;2500;0.25954187;0.68864304
8;1000;235;1620;0.097335376;0.0905905;0.15809943;98.8526;2500;0.18792588;0.5179456
8;1000;262;1620;0.097335376;0.0905905;0.15809943;98.8526;2500;0.18792588;0.5179456
8;1000;235;987;0.097335376;0.0905905;0.15809943;98.8526;2500;0.18792588;0.5179456
8;1000;235;1620;0.10282942;0.09570383;0.15809943;98.8526;2500;0.19853325;0.5179456
8;1000;235;1620;0.056633025;0.13129285;0.15809943;98.8526;2500;0.18792588;0.3013583
8;1000;235;1620;0.097335376;0.0905905;0.16876891;98.8526;2500;0.18792588;0.5179456
8;1000;235;1620;0.097335376;0.0905905;0.15809943;148.38496;2500;0.18792588;0.5179456
8;1000;262;987;0.059829645;0.1387036;0.16876891;148.38496;2500;0.19853325;0.3013583
8;1000;162;918;0.08595231;0.17836155;0.13707292;131.47762;2500;0.26431385;0.32519034
8;1000;52;918;0.08595231;0.17836155;0.13707292;131.47762;2500;0.26431385;0.32519034
