[-];[-];[-];[-];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[-];[-];[-];[-];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[day of year];[-];;[mm]
1.4701217;0.5226874;0.6752768;3.668145;10.000467;4.555866;62.000942;72.048935;0.89109135;0.5258675;0.22745019;2.0703607;6.0110493;4.4313126;70.08595;99.08338;95.09149;40.0;41.89859876501416;91;0.1677137662572616;3;1350
1.4547944;0.5929735;0.3958838;4.0399456;10.194675;1.9505881;55.100204;34.200836;1.0438585;0.71738636;0.40972963;3.608088;9.67913;19.21931;9.413323;26.320251;48.684933;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.87358534;0.7779301;0.79654;2.6721087;11.418883;17.467794;90.55853;43.094112;1.2535477;0.55747974;0.29511327;2.4117393;17.723824;7.495846;56.87179;89.399124;42.072624;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.64776754;0.997062;0.2675847;2.414392;17.687407;11.68093;73.53319;46.68265;0.6643107;0.6103161;0.27840814;4.921987;13.976092;9.868285;31.205175;34.564236;70.82529;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.34532017;0.49719024;0.81953424;3.0983853;14.471477;1.5658795;55.056797;26.34661;1.2355231;0.75369024;0.95651287;0.6473241;11.871315;3.9219713;63.985878;9.710561;23.918465;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.27167282;0.7405894;0.6719882;3.1332352;17.376328;10.397803;99.738525;21.617794;0.90644145;0.91007584;0.8444555;4.4355154;15.28018;7.0480266;40.018925;42.394684;59.04689;40.0;41.89859876501416;91;0.1677137662572616;3;1350
1.2444277;0.73791593;0.28860027;2.4146564;8.344434;6.4166417;93.935265;11.260184;0.618919;0.57522917;0.49178013;1.1063492;12.058394;10.105408;64.85487;17.024803;60.8493;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.7322717;0.3473514;0.26360446;3.909483;15.649421;5.962098;15.822341;44.675972;0.77552766;0.4784538;0.7498344;1.4216994;2.6700902;6.377585;14.693486;99.70073;58.994007;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.9316801;0.7142789;0.8006691;2.2987466;19.261019;18.555689;63.943005;59.598907;1.3948181;0.94269484;0.93555623;2.877367;12.176214;17.573633;42.98392;4.5552516;5.237287;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.59191984;0.9035346;0.43434873;2.5384924;2.4966614;19.179192;93.64815;88.35466;0.9585412;0.8938121;0.37665078;4.421546;15.932538;3.8296864;45.084827;77.54578;47.637856;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.9981942;0.6445875;0.9114415;3.223932;9.267148;15.038959;84.65803;2.7451296;1.3987167;0.86413234;0.2113206;2.3633647;16.12272;18.487331;32.854862;83.73392;11.786819;40.0;41.89859876501416;91;0.1677137662572616;3;1350
1.1863999;0.5838213;0.8096584;4.94082;12.331111;5.715915;89.51001;5.4900236;1.4179463;0.34791464;0.85928667;1.8210825;4.519514;18.308777;59.771187;30.523916;87.506294;40.0;41.89859876501416;91;0.1677137662572616;3;1350
1.3607603;0.71803975;0.7585522;1.6730875;12.128661;2.8823488;62.054146;74.59985;1.0583304;0.8400273;0.77815866;2.307524;13.04112;7.45634;90.83802;90.408295;52.40007;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.8449096;0.8454787;0.42288485;1.5437876;10.7486105;2.036585;8.731471;79.25134;0.282052;0.6084073;0.32820582;0.924545;4.612306;16.628838;40.61944;58.08255;95.50782;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.59024036;0.38022116;0.7671556;1.2959927;16.625786;1.9185623;2.6846793;4.404691;1.4011198;0.3347005;0.59171665;4.2720547;2.7595243;18.382812;82.28598;90.930824;99.984474;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.2998477;0.33048278;0.95851815;3.602499;4.9982862;19.48123;30.861292;76.40319;1.1758173;0.93521667;0.32834712;4.618468;2.3424234;18.391628;69.154915;9.4673;56.68127;40.0;41.89859876501416;91;0.1677137662572616;3;1350
1.3102173;0.7209885;0.27324787;2.5209258;19.346594;4.3147435;62.015778;56.366264;0.7350747;0.24111159;0.6820911;3.540986;11.090436;10.669709;75.024635;36.333984;78.1937;40.0;41.89859876501416;91;0.1677137662572616;3;1350
1.309638;0.22766693;0.4609301;2.2487285;16.36542;14.890811;92.62212;32.63258;0.79168993;0.4816397;0.71805596;2.5010133;2.2926028;9.140387;29.20624;19.009937;67.121056;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.65939915;0.8602179;0.3877378;1.4184067;6.5673623;6.9599066;40.02824;65.625374;0.23343562;0.9029255;0.42134616;3.2636786;1.1837521;9.787636;11.148599;46.26755;45.7177;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.4694385;0.44165903;0.5146001;4.510123;1.6195133;15.529758;63.054752;31.396679;1.3329674;0.95687383;0.8246697;2.9834006;10.408533;7.3402495;86.729416;47.751087;25.073193;40.0;41.89859876501416;91;0.1677137662572616;3;1350
1.0754073;0.28878382;0.7938661;2.4942787;14.698293;16.511917;53.82747;44.588135;1.4043833;0.9780078;0.5788771;0.7319982;17.58419;10.674018;65.21217;31.261808;13.768942;40.0;41.89859876501416;91;0.1677137662572616;3;1350
1.1836574;0.8117385;0.57939404;3.2346199;1.5022418;5.999502;24.364523;49.262787;0.34395182;0.46307063;0.76508635;2.274896;16.98539;16.507277;80.77089;71.74397;8.714011;40.0;41.89859876501416;91;0.1677137662572616;3;1350
1.1383686;0.3783137;0.6565845;1.0063831;10.246069;7.4229436;32.052242;30.097029;1.1913218;0.7334596;0.711849;3.455729;9.6608305;14.079601;48.96789;90.14762;41.359848;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.2926673;0.52114123;0.4513239;0.98587495;12.058965;10.408871;37.943756;33.492302;0.8931496;0.43719506;0.56060714;4.315096;2.9631538;18.222813;55.402725;63.37473;57.46712;40.0;41.89859876501416;91;0.1677137662572616;3;1350
1.4794974;0.531094;0.3130314;0.80309546;19.595362;1.9849582;76.69117;89.207146;0.39707553;0.7914675;0.43417382;2.1153784;11.112512;4.7959123;78.77034;84.45104;99.27159;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.9078764;0.85618544;0.41354692;2.1530573;6.9653735;1.4587325;67.1864;41.38384;1.0731748;0.69232064;0.36344352;4.1867247;3.8961992;11.32428;9.996982;65.29098;67.57831;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.9908494;0.4115389;0.88774425;2.6279898;14.648484;16.493782;47.969986;28.436544;1.2211694;0.82890755;0.79675525;3.9061217;3.4163616;1.0204092;86.209946;85.44726;73.20344;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.25892136;0.70655924;0.6819336;1.6006017;19.132866;9.663814;99.14241;51.132355;0.90845793;0.7057841;0.7135548;4.6818957;3.6202817;5.8366504;97.24637;57.830395;79.98149;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.21534441;0.99891436;0.5023909;2.0735488;9.795208;10.4682;30.548279;14.267243;0.41962004;0.33806083;0.42475355;4.952439;11.41979;2.2386398;89.98926;18.88507;63.231094;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.36423343;0.67948306;0.8319248;0.52817017;3.2940896;12.541869;73.58432;56.889584;1.4550585;0.28886876;0.97367936;0.68779516;5.138365;3.1798086;84.46734;23.38841;54.181446;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.7082729;0.3127791;0.25156593;2.079898;3.3391967;7.2493377;11.9522295;84.23345;0.83018225;0.5494937;0.84827113;2.4686182;9.003748;16.397646;43.454315;36.503117;5.9316654;40.0;41.89859876501416;91;0.1677137662572616;3;1350
1.4282064;0.42661136;0.40311286;1.036271;8.400994;15.485185;45.715687;48.60661;1.434651;0.84279346;0.30144182;3.981021;10.652749;9.902319;7.893253;17.594006;4.7758384;40.0;41.89859876501416;91;0.1677137662572616;3;1350
1.1464281;0.6280969;0.38408253;1.0777302;7.1661305;1.4315042;78.039276;2.5465336;0.6896452;0.3341598;0.33005074;4.2042494;19.415993;12.074646;68.104546;18.348265;24.417585;40.0;41.89859876501416;91;0.1677137662572616;3;1350
1.4989973;0.45784065;0.9882916;0.52027744;7.013448;3.4209044;48.337173;90.42343;0.9179344;0.67038524;0.63523823;0.872844;2.720989;10.314567;73.11064;96.710754;47.84132;40.0;41.89859876501416;91;0.1677137662572616;3;1350
1.0838369;0.6132446;0.76487887;3.6337125;10.206625;18.62935;58.996788;75.34347;0.89222986;0.6652258;0.28190365;3.2296576;7.759254;14.68584;60.994083;32.43718;41.61497;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.32968706;0.63457805;0.69422877;4.690777;11.20946;17.65047;48.301086;96.88118;0.40090603;0.37444675;0.9714704;4.5430365;18.2829;7.531572;60.129196;98.92704;96.487854;40.0;41.89859876501416;91;0.1677137662572616;3;1350
1.1028452;0.78842545;0.20398797;3.296955;6.043333;2.4559276;23.347046;80.76972;1.410266;0.42337868;0.7104187;1.5217658;8.543196;1.2597449;65.33594;91.35473;40.433815;40.0;41.89859876501416;91;0.1677137662572616;3;1350
1.0337291;0.69835824;0.347448;0.93290925;9.363823;11.5301285;87.24223;86.18037;1.0411967;0.7626647;0.25293922;2.0631158;11.859447;13.627266;11.41678;62.210457;36.03157;40.0;41.89859876501416;91;0.1677137662572616;3;1350
1.3522017;0.7583544;0.70843303;4.9534225;13.381503;14.930567;66.7188;91.60331;1.2849296;0.9715917;0.5547886;2.276816;16.405539;10.377831;60.7917;41.908985;78.899666;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.9075173;0.37464526;0.5037755;4.8901334;11.582357;5.8864064;74.57937;26.16399;0.24931206;0.85362905;0.37757477;2.27542;15.035419;4.254488;98.15719;45.739624;47.599285;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.5192455;0.5385692;0.93942434;2.6070554;15.346721;1.3031564;94.962395;98.55239;0.28173107;0.77500993;0.5923606;3.0276783;13.880079;7.034286;70.88563;10.713392;69.506676;40.0;41.89859876501416;91;0.1677137662572616;3;1350
1.1525322;0.8601039;0.8117794;0.98541147;6.207853;13.534516;69.54873;26.11775;0.72117543;0.6505658;0.3976204;0.7736289;4.8915286;15.399114;16.40558;11.893688;53.850548;40.0;41.89859876501416;91;0.1677137662572616;3;1350
1.179425;0.8017773;0.5579073;3.743327;8.158542;15.720245;7.432183;97.65083;1.455714;0.26315638;0.8654369;4.006354;13.612694;10.359712;77.98203;43.37919;61.226692;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.8684676;0.34563124;0.799612;4.8266068;11.515516;14.912887;63.309536;79.714745;1.326525;0.632353;0.7768794;1.0529468;15.880995;14.02193;12.024803;90.38798;59.850845;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.3232743;0.25117272;0.98032343;4.004148;18.251358;4.220476;51.00155;73.53787;1.2582148;0.77295464;0.9252625;4.1599216;8.766917;11.007607;48.579082;94.52179;9.787403;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.7379082;0.7225344;0.56878465;3.3089128;12.627544;11.769328;22.929823;23.77521;1.19332;0.3952351;0.3583661;0.5769246;18.085396;6.133403;96.62324;15.560155;28.079273;40.0;41.89859876501416;91;0.1677137662572616;3;1350
1.2918998;0.555262;0.7140207;3.2487435;6.46928;5.3253355;59.73384;31.363194;1.0215456;0.3774942;0.5083138;4.041617;11.747957;6.674449;84.39404;62.26158;70.26167;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.59471947;0.52837914;0.9349317;4.9006314;1.700683;12.675217;67.63069;16.3284;1.0970205;0.65556306;0.8443732;2.098702;15.93694;11.575556;59.762257;84.040985;10.628243;40.0;41.89859876501416;91;0.1677137662572616;3;1350
1.1511492;0.22001502;0.39893973;0.829037;10.77871;10.160589;56.355347;30.242535;0.7074677;0.88039696;0.4990773;3.4513624;3.0687208;13.681426;27.08799;65.70262;15.831491;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.5295623;0.5053242;0.9092463;1.1730021;19.060469;11.830978;16.169512;92.06197;1.3475965;0.9714141;0.5032707;1.306274;4.4909782;12.422092;32.1031;29.333393;33.015755;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.6273212;0.34296167;0.27803576;4.2386513;13.674288;6.9785275;63.869854;46.444786;0.6443683;0.37668598;0.98883075;2.9165432;17.401007;12.266202;30.312145;95.70471;13.74042;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.6381609;0.22748187;0.7187585;1.1530088;9.064957;11.012679;3.458084;95.76376;0.7004258;0.2407671;0.81669056;1.8460011;1.8774812;17.786383;38.990387;98.48247;84.77898;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.3761953;0.5191177;0.8262705;2.2248342;2.4597337;10.7922;16.78384;59.57122;0.41683027;0.5550314;0.888654;0.517661;2.1802459;15.986199;48.60695;45.61241;17.65533;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.6565138;0.8598528;0.69168496;1.7667466;3.2116752;4.2619348;80.022766;2.6130173;0.25374538;0.8323642;0.52557826;3.7631345;18.992357;2.1933506;2.8137028;16.785725;12.231584;40.0;41.89859876501416;91;0.1677137662572616;3;1350
1.140701;0.9130966;0.59642786;1.5955012;15.129013;1.3620409;49.494354;34.42348;0.48557577;0.72496176;0.6687348;1.0902915;1.7379811;9.894758;27.286749;26.436579;60.190353;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.72170335;0.39054653;0.6938777;0.61574876;7.0015073;13.524355;59.46569;34.79276;0.33820692;0.3440623;0.56044286;4.728669;12.285161;10.090367;96.886734;90.135414;69.21868;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.5896567;0.41997847;0.32133096;3.0481308;6.563233;5.632116;34.580784;43.156494;0.8885532;0.23531292;0.56023484;2.9467602;11.1503525;7.3569703;67.50299;79.24086;74.149765;40.0;41.89859876501416;91;0.1677137662572616;3;1350
1.1109227;0.27885482;0.37245658;2.3055778;5.3860445;11.086855;57.042393;67.330505;0.60091203;0.71659803;0.3021593;0.50753444;11.639106;2.2536259;9.072433;39.50982;28.580574;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.87012243;0.9274389;0.41591948;2.982156;18.047525;1.3403803;4.7503023;27.548275;0.7191149;0.5724609;0.8737063;4.7521534;13.232731;19.043062;43.051285;48.982136;8.892573;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.76662475;0.25217107;0.6782235;1.870287;6.8030105;6.0789027;3.3638053;41.260437;0.8042854;0.30105713;0.51243395;1.0975267;2.4807494;18.610983;88.06987;85.57961;98.35288;40.0;41.89859876501416;91;0.1677137662572616;3;1350
1.2350028;0.9498208;0.55352086;4.7365737;4.3613014;1.7689259;90.4846;99.77385;0.6093988;0.5216537;0.6654595;4.252735;16.609684;4.034306;89.05678;39.64388;25.137463;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.6965284;0.71315753;0.39558068;3.1610625;7.9772825;6.594837;29.346151;36.88499;0.42910865;0.38201708;0.8856575;1.9817502;12.763087;1.1895162;22.72261;82.74828;37.1168;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.90765214;0.8291987;0.90624744;4.825432;14.498905;14.869554;80.55635;50.97216;0.3407637;0.8318133;0.8187818;3.0562792;14.404889;17.193766;96.53938;71.45522;19.250792;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.2413073;0.37598765;0.49913746;2.0750268;8.871047;12.915862;52.114136;51.82882;1.3528583;0.20468378;0.3585904;4.2607636;14.094708;14.586721;53.61806;75.660706;11.698821;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.641241;0.6860126;0.5568254;0.5103029;15.537078;4.1252832;8.450877;20.316607;0.64638495;0.34460968;0.6948091;0.7257117;9.929849;15.721539;78.93839;4.8293166;75.809875;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.5079743;0.28703752;0.52776086;4.015695;13.958057;3.304129;7.2114663;50.06082;0.71781576;0.27048448;0.59658486;3.560261;2.480341;11.970011;20.13119;56.813587;71.61943;40.0;41.89859876501416;91;0.1677137662572616;3;1350
1.3514746;0.72693276;0.34555435;4.2232046;7.75687;3.242818;7.141132;22.89979;1.2926936;0.4255903;0.40812173;1.1686206;9.795278;11.583701;64.67554;94.98702;90.91595;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.22736846;0.68028826;0.7853016;0.7641653;17.627876;17.14078;50.73947;11.66298;0.6703253;0.8411663;0.23268633;3.7237816;13.398035;1.1039205;38.33864;94.472404;36.081722;40.0;41.89859876501416;91;0.1677137662572616;3;1350
1.110059;0.8591148;0.5587666;3.3141615;2.4038463;6.409395;34.030186;80.99618;1.1885637;0.9374691;0.70383304;1.223168;10.409968;14.759551;49.161446;92.255035;50.314213;40.0;41.89859876501416;91;0.1677137662572616;3;1350
1.1830585;0.71593076;0.21300569;3.4745803;14.968156;19.910425;97.81916;71.74052;0.47971994;0.5758594;0.82388395;0.5987465;1.1010846;14.4641485;98.649734;58.798176;36.315548;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.6322516;0.9772222;0.97121096;1.1558024;10.648674;11.540933;11.643133;27.75686;0.29404184;0.9472746;0.95337474;1.1994716;18.89746;17.073843;68.10848;91.319176;90.0248;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.53422755;0.5922655;0.8526109;2.9863605;7.090375;19.977537;40.279755;14.325242;1.2165022;0.37805083;0.483987;3.31582;1.1410544;14.505379;9.2765875;51.931282;11.066334;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.4142851;0.64152724;0.77884746;1.5943949;8.764939;5.574136;2.378345;98.321335;0.9455328;0.8919335;0.5193737;4.9357705;4.9547105;9.793365;98.31706;7.6724386;98.44434;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.5602353;0.26068184;0.8952735;0.57403266;12.1678915;19.028517;61.770004;91.74373;0.3916498;0.6659683;0.3304045;4.865549;18.031775;2.3953257;26.150461;75.519585;23.17744;40.0;41.89859876501416;91;0.1677137662572616;3;1350
1.3881223;0.2865974;0.9254458;4.4010997;6.1955113;18.531988;10.355023;36.82768;0.81758595;0.25442633;0.98769283;3.8556106;2.744219;10.643723;42.921787;57.4839;13.272463;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.2563381;0.33880115;0.46999177;2.7126284;12.531601;4.244563;68.3928;64.84411;1.222046;0.9022673;0.8796696;4.210612;13.94159;13.292847;15.805831;81.08021;5.2705364;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.79372996;0.2947161;0.68876696;4.017646;11.07083;19.73674;72.15964;29.445307;1.4924853;0.22139551;0.966083;4.4328403;11.897579;1.2236573;71.78684;40.211685;79.774185;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.54369545;0.30984595;0.68704623;3.7530186;15.606958;7.65085;98.620026;38.223083;0.6803979;0.4800903;0.5962777;2.8775918;2.251416;16.548983;92.312744;74.25541;72.84602;40.0;41.89859876501416;91;0.1677137662572616;3;1350
1.1046323;0.40837705;0.41383973;4.9716735;4.4082737;3.8031957;22.895248;54.34915;0.7399304;0.70443285;0.36782512;1.5287112;10.998994;13.659818;72.306046;34.96039;81.02853;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.6340733;0.42275846;0.3775618;2.4707904;7.7749057;7.929181;65.99327;27.638765;1.2287855;0.819599;0.65854764;3.4749308;10.36514;16.860971;46.511475;79.172295;84.03107;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.6497497;0.75645435;0.2911258;2.4239776;10.704215;2.550603;31.27209;9.577936;0.26613414;0.2640926;0.49767354;1.1371678;16.538857;18.961374;94.33035;34.812416;62.007576;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.27578294;0.5891465;0.7274514;1.7679001;14.822664;12.350208;31.138592;72.27707;0.95492876;0.4109884;0.47829154;4.245623;2.115892;16.432766;82.05307;59.21123;5.2794256;40.0;41.89859876501416;91;0.1677137662572616;3;1350
1.3836455;0.94163907;0.82473516;3.3131626;7.384369;12.39381;85.80546;19.92311;0.87366384;0.81468755;0.26589143;2.3544097;7.6115937;8.371707;82.450264;62.25579;6.0754986;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.8780635;0.47434905;0.8087624;2.6875062;6.807202;7.308849;89.15085;30.742126;0.42563918;0.66130006;0.25851938;1.699213;15.519277;2.1469393;3.1133292;18.353695;93.74956;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.28968275;0.25073022;0.4530203;3.7794251;17.967499;6.967626;27.629179;95.60861;0.81579566;0.64753723;0.5030388;4.295561;14.981674;2.5953114;58.214836;57.840298;92.52162;40.0;41.89859876501416;91;0.1677137662572616;3;1350
1.1772408;0.87535065;0.3642079;2.1043026;3.0699866;1.682763;60.2316;60.674812;1.4857029;0.67972356;0.94095886;1.0003663;11.346616;12.956029;29.827805;77.55799;58.69891;40.0;41.89859876501416;91;0.1677137662572616;3;1350
1.2140437;0.87413883;0.56289136;1.0888014;14.81766;13.651138;74.2792;23.56215;1.2380031;0.33360788;0.77841896;4.8867188;18.224632;14.527593;15.671585;31.281649;83.342094;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.7994818;0.4906307;0.63745075;4.3809595;16.282213;5.760618;34.593437;29.2637;0.8465981;0.59257865;0.8084469;4.776853;19.710438;15.663557;27.326672;82.46515;90.29217;40.0;41.89859876501416;91;0.1677137662572616;3;1350
1.4728668;0.2563254;0.9352697;4.226211;5.9662437;9.992427;16.243748;23.154726;1.1919168;0.28629202;0.38743255;3.2395463;6.497192;19.445213;44.99206;64.05336;8.191953;40.0;41.89859876501416;91;0.1677137662572616;3;1350
0.4938001;0.90470034;0.89985853;2.079501;9.305168;10.618919;81.82351;87.10127;0.6508499;0.94284654;0.7876237;3.704573;5.0736146;14.839668;59.69737;62.38075;10.729646;40.0;41.89859876501416;91;0.1677137662572616;3;1350
1.2974782;0.9468305;0.93284667;3.6065826;10.876749;15.964984;52.772884;80.244995;0.37222624;0.8699963;0.5250553;0.66717243;7.4290996;19.931622;79.28285;68.31125;84.07533;40.0;41.89859876501416;91;0.1677137662572616;3;1350
