[-];[-];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[-];[-];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[day of year];[-];;[mm]
0.36491638;0.5623576;7.2433414;5.7174563;99.45503;41.690495;1.3582752;0.32234338;15.806638;4.552953;5.4035225;51.591946;1.2189302;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.3905109;0.7661918;12.008413;10.643318;4.7408066;59.298027;0.726061;0.58907235;7.208777;10.319779;62.126644;18.585451;4.874259;40.0;32.5940251978804;91;0.214856938997406;3;1350
1.4756595;0.86173135;2.9882672;18.71256;92.03204;70.28923;0.5803214;0.36244503;10.425386;13.479376;12.518511;74.782196;10.148457;40.0;32.5940251978804;91;0.214856938997406;3;1350
1.0029583;0.42214933;10.60607;6.272474;8.939618;41.233135;0.6796913;0.8160145;7.192093;3.7947314;24.997137;94.95526;84.410324;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.9933769;0.29527795;13.004962;17.126293;86.070465;56.83551;0.9836036;0.4375632;2.3765395;19.14636;52.408432;14.954055;16.501795;40.0;32.5940251978804;91;0.214856938997406;3;1350
1.4827076;0.69986206;9.547409;10.523387;55.275936;8.81952;0.5905375;0.26987645;17.240265;17.866907;79.887314;63.351246;22.590279;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.3149704;0.67215383;7.4121547;8.97611;20.437153;17.78582;1.036735;0.6683228;16.589823;19.523022;23.241772;74.51543;31.5861;40.0;32.5940251978804;91;0.214856938997406;3;1350
1.4668511;0.41616005;6.9081454;13.610091;23.90151;77.48484;0.85527635;0.6443588;2.6112394;6.4519844;20.047186;49.007015;25.012785;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.46521708;0.6677654;3.0782914;4.772471;35.809227;38.62047;1.0521543;0.4089228;13.436972;10.041073;43.05284;69.9761;90.78358;40.0;32.5940251978804;91;0.214856938997406;3;1350
1.009993;0.8322858;3.198133;13.51777;79.60825;78.02562;0.6384756;0.30300933;17.05852;17.42245;14.518781;20.888319;97.18283;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.74610865;0.48000878;10.418227;4.355901;15.567475;67.754234;0.53711325;0.70283836;1.7597731;12.179407;25.745474;64.90236;36.67688;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.69913733;0.39385417;3.6377559;14.506463;24.980911;36.898174;1.076037;0.7922821;8.421835;16.948788;30.755234;71.77069;57.318283;40.0;6.705664471642869;91;0.3460246333436761;3;1350
1.4106163;0.780001;5.245566;12.6023445;69.57511;77.31434;0.8880781;0.35126704;5.6379213;1.0084882;78.27754;73.0319;30.125816;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.39399606;0.8286976;4.131536;3.6573336;61.78514;13.509466;0.38511747;0.7967194;10.02714;10.895889;66.663536;45.14174;95.779236;40.0;6.705664471642869;91;0.3460246333436761;3;1350
1.4961897;0.96343154;16.247202;2.9129972;42.661633;16.898293;1.0486743;0.7244289;3.924001;18.240646;36.84603;36.080513;35.968422;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.6928626;0.31806865;9.544624;12.539712;6.993087;41.506176;0.5599457;0.8196157;1.6449649;15.536802;94.702156;12.451688;94.10488;40.0;6.705664471642869;91;0.3460246333436761;3;1350
1.0434073;0.9114113;11.499201;3.3082309;56.29138;65.92415;0.67373663;0.25112158;1.3989509;2.7227492;28.3308;15.013549;16.42306;40.0;6.705664471642869;91;0.3460246333436761;3;1350
1.4582788;0.8120791;12.076205;12.876784;23.692905;30.478691;1.3117207;0.9728426;19.025364;16.193583;51.29846;79.397;31.997896;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.27488136;0.7615199;8.531313;19.981411;61.59793;32.999107;0.46299136;0.7276429;2.2743232;6.6896834;62.29838;81.95235;5.0681615;40.0;6.705664471642869;91;0.3460246333436761;3;1350
1.3997236;0.4504429;6.67019;3.336542;28.177074;86.31009;0.7600247;0.40701616;5.143822;13.08742;95.60874;93.64346;47.512554;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.9381548;0.21775436;8.266464;10.002407;98.052765;90.08874;0.31162465;0.90172225;12.8947935;7.978919;85.65853;78.21325;3.1989653;40.0;6.705664471642869;91;0.3460246333436761;3;1350
1.115716;0.6060404;11.161641;18.563665;59.468803;91.34118;0.7853972;0.66459364;13.132168;17.538578;38.005116;88.493645;16.500765;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.39393944;0.4286155;7.812968;18.804943;57.55925;3.1759336;1.3973018;0.32842883;2.82122;17.210495;50.638622;15.8310375;38.20685;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.89340365;0.4318568;3.5957026;1.5683103;83.84007;80.04255;0.9262044;0.88206834;11.364301;18.659847;46.224567;13.187642;93.35967;40.0;6.705664471642869;91;0.3460246333436761;3;1350
1.0755678;0.9417109;18.360052;16.352148;99.32331;76.41966;1.3288212;0.7777465;9.71312;11.269062;31.198793;53.26015;21.780432;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.7931215;0.32237512;14.915719;5.5323706;78.13803;26.556522;0.9046898;0.4242643;5.250643;11.612513;48.61568;94.45756;7.782648;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.40148073;0.9473859;2.2591274;15.184799;59.795654;23.436476;0.2761649;0.6350244;16.30155;3.3731925;9.802313;87.26044;75.673164;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.5173548;0.60304534;18.2083;7.7450595;86.48895;4.4507737;0.85579664;0.5193516;19.346796;13.196371;6.3975797;3.2832894;67.434395;40.0;6.705664471642869;91;0.3460246333436761;3;1350
1.3107107;0.8706234;4.2388387;5.2728906;18.939697;82.38481;0.50243723;0.20544925;6.594617;19.356426;7.8346095;88.47921;92.60266;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.2448123;0.42687005;2.8568735;9.943713;76.65871;61.145363;0.7624016;0.5821922;4.913122;17.29008;14.428569;16.141863;84.899666;40.0;6.705664471642869;91;0.3460246333436761;3;1350
1.1215208;0.7071365;4.291121;4.342455;68.30999;2.568381;0.50837857;0.38848808;7.918343;8.221933;29.11265;91.87815;92.56574;40.0;6.705664471642869;91;0.3460246333436761;3;1350
1.499207;0.6452707;18.727644;9.059713;56.761856;23.30068;0.34697834;0.32353362;17.776304;5.750318;64.2931;60.268852;74.76817;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.2097279;0.93933284;5.2045913;8.501562;86.80886;83.24653;0.4752414;0.27411494;15.551769;7.637902;84.28219;55.451527;87.42611;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.4093594;0.34343874;15.952847;19.29438;71.25606;60.609978;0.7217364;0.37874138;15.273566;16.68673;78.32402;31.359726;73.50164;40.0;6.705664471642869;91;0.3460246333436761;3;1350
1.0763876;0.36365592;13.217727;11.300346;71.95661;85.722496;1.2698702;0.80760354;18.154886;11.459108;33.316666;81.282425;55.937336;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.27798808;0.95917153;10.846238;14.244332;91.06441;15.523842;1.2002645;0.48699483;5.4146256;5.5700564;5.2991033;21.388952;8.200778;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.96672696;0.2783717;7.946279;4.323842;70.24179;95.306854;0.24771896;0.31125006;17.407644;12.409024;6.375925;60.35475;48.284092;40.0;6.705664471642869;91;0.3460246333436761;3;1350
1.0892001;0.70774597;2.765748;19.94874;26.286968;21.535875;1.2099415;0.33565748;18.429083;7.349393;79.98299;65.260895;73.24518;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.96459025;0.24845129;14.50244;10.455933;19.178896;31.04829;0.23995061;0.72186065;14.229635;12.48774;87.30291;19.72444;45.833744;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.67474014;0.26159266;8.500848;2.4293857;51.806484;92.682335;0.29865357;0.5227186;8.72925;7.7361937;93.24548;60.71355;90.76271;40.0;6.705664471642869;91;0.3460246333436761;3;1350
1.106467;0.677719;11.164737;12.57643;24.256304;31.97779;1.1902491;0.69759244;18.249739;15.332026;96.683334;63.815296;92.8303;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.97258276;0.6410944;1.9834745;7.04478;70.26395;59.9244;0.7111876;0.24175553;1.6792421;10.478614;85.02822;39.501;38.501053;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.46992832;0.658421;15.742819;6.584716;84.428246;35.065468;0.6179035;0.78277975;6.3932824;11.260696;36.138462;74.44533;57.602283;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.9320762;0.5789217;14.153159;7.0233526;29.889786;74.22884;0.6880746;0.9701861;2.8216536;1.7488914;47.994083;62.20062;29.152382;40.0;6.705664471642869;91;0.3460246333436761;3;1350
1.3464794;0.7938875;11.056707;9.557918;91.43397;31.827295;0.8814033;0.8292268;8.289028;18.875862;83.40974;64.26779;57.07239;40.0;6.705664471642869;91;0.3460246333436761;3;1350
1.0668833;0.9937508;10.429841;6.455383;74.94346;44.687286;0.98851573;0.7773865;15.080257;1.996112;89.92002;37.82371;15.981094;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.813329;0.420625;7.4035845;15.794875;98.82595;9.2937975;1.0714542;0.3588925;8.63078;3.4260442;36.74071;94.77387;68.26995;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.61805934;0.45875174;7.505674;4.4002256;20.671726;92.17325;0.3250309;0.5244935;11.612147;2.8834617;63.210144;12.718737;99.882996;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.31165206;0.45843965;2.3008525;3.6968462;46.69316;90.69701;0.41376486;0.32455334;8.851877;4.869202;18.706646;89.26208;32.22145;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.51801527;0.8106152;14.047558;2.984971;64.39048;80.61559;0.76438725;0.80966645;1.627745;9.174944;1.1787298;83.327515;10.238362;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.21454278;0.4784124;1.854486;8.796853;76.52884;87.43635;1.3233569;0.79375404;2.2091703;1.8918004;36.182243;24.091543;2.34819;40.0;6.705664471642869;91;0.3460246333436761;3;1350
1.4826137;0.74138963;1.0269568;3.1446319;91.281334;60.67132;1.1914936;0.2985578;1.8534753;7.1364336;92.19674;1.5157007;60.137997;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.48922694;0.55671006;1.5886425;1.4761118;89.23573;9.460864;0.4426898;0.79617745;16.384148;15.4294;65.91802;86.691864;79.37391;40.0;6.705664471642869;91;0.3460246333436761;3;1350
1.2593387;0.6862437;4.865502;6.5937023;24.37607;7.9885354;0.5736652;0.6568897;2.583346;13.983402;89.574104;22.30759;10.249146;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.41923836;0.8632123;11.833718;19.620565;42.824642;78.82195;0.6922379;0.9845807;7.313357;2.0915985;36.524776;13.683765;51.65829;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.5686815;0.61124694;13.942025;1.2074251;72.11218;52.19124;1.317878;0.9916755;11.572274;16.474825;5.6876855;77.668396;61.058792;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.7437605;0.58013856;8.994029;2.2135034;14.09911;28.423426;1.471818;0.2645937;11.173753;8.297214;36.53524;62.90903;75.90507;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.62172735;0.41357967;8.764135;12.07957;95.97716;4.7091894;0.2992409;0.86945504;12.691021;16.591244;43.4409;62.92856;68.220726;40.0;6.705664471642869;91;0.3460246333436761;3;1350
1.237856;0.61272365;11.958932;10.4597;74.948326;98.42037;0.8329056;0.3284187;10.987821;8.770761;67.51246;25.7309;85.68836;40.0;6.705664471642869;91;0.3460246333436761;3;1350
1.4450015;0.4099298;12.339724;2.9819226;83.05534;10.572866;0.67122597;0.6398963;10.371391;18.513971;96.729385;95.911835;88.770096;40.0;6.705664471642869;91;0.3460246333436761;3;1350
1.3378829;0.8748562;17.054955;17.999773;90.83699;37.06222;0.61826634;0.6041055;13.734103;17.480492;31.747147;88.297295;26.857065;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.39965123;0.51109123;16.562675;13.8142;18.617235;68.339836;0.84879285;0.4191014;6.546451;6.908767;75.94457;9.847879;30.483517;40.0;6.705664471642869;91;0.3460246333436761;3;1350
1.2096952;0.3032861;16.646997;10.399009;42.790966;62.68667;1.1342982;0.777687;9.668927;12.454045;88.77272;95.763756;7.423519;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.39233097;0.39197403;17.039284;11.330907;65.515305;13.511437;0.9676284;0.62868106;9.206363;9.401224;25.555225;34.053555;97.580025;40.0;6.705664471642869;91;0.3460246333436761;3;1350
1.3873954;0.62766516;17.71678;16.127275;82.42365;62.4248;0.7516616;0.69767815;7.738844;9.657723;78.273415;96.4418;69.62036;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.87324214;0.93303;11.551019;2.863523;74.06244;34.303722;1.1389229;0.75290257;19.939457;9.376891;95.48576;43.664677;96.37585;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.6372954;0.4404492;12.308176;18.730171;13.031579;17.889917;0.73493433;0.5235832;18.15645;13.270223;77.95708;44.839676;2.7236152;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.40413314;0.41150898;14.817294;3.1400568;64.921524;62.09004;1.0471954;0.23316099;13.829945;8.786399;40.338013;20.171412;41.544888;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.21535182;0.5252479;4.7811437;9.712412;30.111315;90.14436;0.41830644;0.40615976;15.05443;13.354993;58.72652;23.287706;99.14058;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.5223311;0.9742036;7.8487597;5.7040606;41.243282;75.40081;0.64142644;0.3404972;17.578552;6.709665;74.80596;24.090221;57.489655;40.0;6.705664471642869;91;0.3460246333436761;3;1350
1.388226;0.87617576;18.340406;13.639036;99.42876;17.084501;0.9392563;0.80267584;7.8149624;18.046091;80.98558;64.804214;72.46069;40.0;6.705664471642869;91;0.3460246333436761;3;1350
1.2364409;0.31973436;10.932487;16.95677;16.548525;18.237665;1.3932732;0.39970472;11.064898;18.34032;71.13764;65.534996;90.50963;40.0;6.705664471642869;91;0.3460246333436761;3;1350
1.4607319;0.6910026;1.9839647;12.71676;11.333673;47.463856;0.225043;0.4921877;7.7218766;14.07824;97.79358;46.774628;34.160324;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.33099;0.8334914;8.705636;5.255579;41.50527;3.0918858;1.1449091;0.5568753;17.947372;11.988162;86.30087;39.281773;33.73518;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.96983236;0.8144083;4.054995;15.808199;86.548676;3.053751;0.82909936;0.8682061;12.546852;13.150416;22.293436;52.77145;89.165665;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.5342956;0.5910764;7.76945;18.910574;17.058619;25.939404;1.1681517;0.87558776;11.664445;8.238732;99.94557;43.07483;67.4149;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.90582424;0.7854651;11.354544;4.0587687;8.91533;11.563394;0.34929073;0.37593284;9.577179;8.979898;70.72652;15.188339;40.27623;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.61659133;0.6668693;10.597591;5.816703;42.466045;55.125084;0.9692545;0.5266795;11.877125;10.67504;91.40291;97.30142;8.80736;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.5685052;0.361156;10.318912;11.062361;63.597507;5.300531;0.74829483;0.3955534;6.5102015;6.831254;50.239475;64.67618;69.93086;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.9459989;0.24484292;1.34844;15.055676;16.314558;25.109463;0.6049979;0.980822;10.778321;6.259552;89.457466;20.197058;77.0772;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.4383136;0.49559975;9.456993;3.4127407;80.6543;6.7621436;0.24223252;0.6265146;4.9151335;11.050326;98.48528;24.602283;7.779772;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.80987346;0.2495512;1.5503116;1.9623657;84.745674;53.51578;0.88305694;0.200643;5.5903835;13.520494;82.42117;89.35484;45.31562;40.0;6.705664471642869;91;0.3460246333436761;3;1350
1.0460559;0.5160107;8.692355;11.772217;52.736996;35.909027;0.6444462;0.27249947;4.4348383;10.336115;79.98771;19.87194;29.282078;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.3666367;0.8631032;13.292998;16.147303;4.015922;9.219889;1.3986086;0.8847937;4.7238398;5.005515;22.383427;64.28663;71.66821;40.0;6.705664471642869;91;0.3460246333436761;3;1350
1.4097725;0.8754353;3.3921847;6.654951;52.094128;36.08224;1.1764079;0.51844823;10.067208;8.127126;14.385368;60.87992;96.6653;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.8574421;0.22725914;18.418682;12.076709;22.204042;1.0642245;0.3131375;0.9242785;2.1153376;14.411697;77.17724;51.522873;22.437902;40.0;6.705664471642869;91;0.3460246333436761;3;1350
1.2653863;0.25562838;12.979718;16.265581;45.163605;82.719925;0.60298014;0.7305955;7.30121;15.892811;70.93865;11.174956;19.836025;40.0;6.705664471642869;91;0.3460246333436761;3;1350
1.0500771;0.73589367;5.134374;1.5476208;76.21399;37.00903;0.5376556;0.62659466;10.104274;15.406965;62.809483;94.925285;12.786916;40.0;6.705664471642869;91;0.3460246333436761;3;1350
1.1230012;0.59999895;8.487666;7.387117;6.3874674;66.92377;1.0892566;0.8519675;3.8407736;13.612962;45.202118;8.69147;89.60134;40.0;6.705664471642869;91;0.3460246333436761;3;1350
1.1309702;0.3194867;2.841238;6.760746;1.0150509;71.16759;0.9477125;0.78428674;7.75412;5.4254413;7.4292636;76.1342;62.11737;40.0;6.705664471642869;91;0.3460246333436761;3;1350
1.3376299;0.8444237;1.4192024;14.738097;14.211459;55.936687;0.6666846;0.6654701;11.368761;8.73645;57.51132;67.92239;52.602196;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.99768704;0.37319693;18.401367;13.658161;5.491563;59.29545;0.4883294;0.2679765;18.207685;11.579451;53.701813;36.724735;54.805737;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.5616823;0.2625194;13.828497;16.70934;26.781588;43.433353;0.77262956;0.8419831;7.1293254;19.233511;72.01881;93.55428;48.27194;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.32936254;0.7996057;15.813276;11.42424;41.022537;41.33732;0.52619576;0.8650697;1.0964481;4.418301;9.837465;20.418283;93.07356;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.9881258;0.6865008;12.821284;5.3299103;78.19114;31.289133;0.44632995;0.9150043;13.813434;12.439646;40.856987;77.75749;71.80309;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.28625864;0.5155542;18.228544;9.2289715;4.0023956;8.052514;1.2604009;0.2813299;19.219307;8.66822;42.63756;88.638954;71.49363;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.5136815;0.75418097;18.022457;8.524958;35.748024;35.597076;1.4588668;0.9777199;19.78124;8.941373;46.98085;25.17551;8.700195;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.27891934;0.92910457;2.1050124;13.687214;93.01496;46.78905;1.181498;0.5500014;9.796353;15.270382;4.378281;80.76515;98.96888;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.9135539;0.22734596;4.59993;19.124538;58.061638;14.239584;0.28116593;0.37427536;4.3438888;13.54535;58.94314;28.88913;50.428375;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.40843958;0.70214355;8.520008;9.696359;82.84958;90.8963;1.4200523;0.7686123;13.801707;11.085858;20.099188;28.959381;2.8526838;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.9935295;0.37453383;7.4807014;13.13803;48.867897;1.8295279;0.7896937;0.819607;16.340137;2.1818478;91.30771;79.5491;79.626305;40.0;6.705664471642869;91;0.3460246333436761;3;1350
1.2281246;0.5793102;10.985878;4.3762035;10.626781;23.15463;0.54512405;0.2004353;11.570946;2.7387958;63.559696;39.383587;71.71789;40.0;6.705664471642869;91;0.3460246333436761;3;1350
1.2684449;0.5391849;6.064104;11.913501;19.506971;68.30112;1.2033104;0.46006528;7.678513;10.929327;83.27413;52.184406;69.605446;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.60240656;0.51198375;16.151724;14.839849;76.05015;82.52351;0.20488536;0.57468957;7.34264;17.02097;49.689217;52.271244;39.74221;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.9136409;0.35228488;1.1423831;15.511164;86.546646;47.900772;0.23951687;0.87926424;9.388251;10.46772;37.721375;93.75106;52.39334;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.931914;0.84211993;16.038748;19.498884;47.28664;59.272312;1.1861882;0.215937;4.8765874;11.717626;26.556234;83.73328;71.5149;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.81475335;0.50361645;8.474035;19.763702;49.753204;28.02719;0.4086106;0.8013699;9.073144;19.880663;40.226994;26.338005;1.2619156;40.0;6.705664471642869;91;0.3460246333436761;3;1350
1.051648;0.909757;1.0975652;10.793772;45.562107;95.479195;0.8139915;0.94511414;16.641956;5.63301;92.15726;16.413923;30.570145;40.0;6.705664471642869;91;0.3460246333436761;3;1350
0.47311327;0.4837346;17.094221;17.35135;2.817948;64.77226;0.8822213;0.9532747;11.549678;11.024874;92.59113;5.9478707;86.616905;40.0;6.705664471642869;91;0.3460246333436761;3;1350
1.4730163;0.8717707;9.488336;15.005421;10.455475;14.01514;1.4918433;0.38013005;5.8484488;15.535641;94.000145;43.5388;18.242493;40.0;6.705664471642869;91;0.3460246333436761;3;1350
