[1/m2];[mm];[-];[-];[-];[mm/hour];[mm/hour];[-];[-];[-]
121;64;0.078904286;0.12935004;0.22053276;7.8820577;2500;1.2708015;0.71586025;0.3455817762072656
135;20;0.088685535;0.11690692;0.21774575;3.006029;2500;1.2940977;0.9919811;0.34970878779806813
97;19;0.0929871;0.10504326;0.1657026;4.6128387;2500;1.3119508;1.0492305;0.24772124839872794
71;16;0.071276255;0.12043244;0.2387383;4.7248077;2500;1.4293672;1.287222;0.3923065599942325
90;43;0.0872845;0.10088768;0.20356162;8.382086;2500;1.4005648;0.8883802;0.3325862476466747
178;52;0.09471724;0.115120515;0.20866765;3.3798127;2500;1.3423333;1.1310048;0.3315809862430446
140;32;0.099931;0.10574673;0.16362593;6.6987915;2500;1.4974012;1.2726169;0.2428119640977065
106;41;0.0952146;0.096023075;0.16094427;9.987786;2500;1.2895403;0.9777434;0.24453223297085316
168;10;0.06743043;0.15125355;0.17010668;6.394184;2500;1.4199525;0.77244496;0.2262056818398824
59;41;0.082309015;0.13010456;0.19127832;2.2687647;2500;1.2331886;0.7738694;0.2831199076716333
88;20;0.08415451;0.100917585;0.23558193;3.5493777;2500;1.335502;0.93371564;0.4030920817876616
84;21;0.08665529;0.099847235;0.21824172;5.8160896;2500;1.4334524;0.8947199;0.3657405184489359
197;10;0.06387194;0.13788997;0.23993829;3.9007072;2500;1.343446;0.88989836;0.38033701961298383
155;72;0.07756264;0.10653255;0.21438996;5.6490016;2500;1.3757478;0.99073553;0.35129301943355296
142;93;0.10484765;0.11372587;0.16798075;5.8890033;2500;1.3433366;1.0224041;0.24613491434905682
50;65;0.07098936;0.13453159;0.2155597;7.6197863;2500;1.2677183;0.8592632;0.33097704603976313
77;18;0.0674829;0.115164064;0.21130641;6.60653;2500;1.4613401;0.96412075;0.3372394862306494
145;99;0.074937224;0.122802205;0.23090471;7.2814875;2500;1.3991479;1.0909948;0.37325420136931764
106;97;0.07156759;0.11731116;0.20353952;2.964759;2500;1.4229678;1.0341797;0.3187777722296104
188;52;0.08231075;0.11730728;0.17964588;4.8089037;2500;1.4847345;1.1530544;0.2680095129392898
164;19;0.059273507;0.13060752;0.21861736;8.426168;2500;1.4077234;0.8644585;0.3405020247742382
117;74;0.0972174;0.11605444;0.2202723;7.7699947;2500;1.2194915;0.9260592;0.3558996307739842
162;96;0.06778562;0.14105834;0.20113647;2.6383514;2500;1.3888167;1.032069;0.29592352342945794
196;80;0.10005699;0.11620615;0.16758612;1.5756931;2500;1.3515198;1.2447797;0.24354490421425976
119;66;0.05701796;0.13090034;0.19310205;6.8785124;2500;1.266454;1.0671856;0.286363585793176
146;64;0.08938415;0.10603154;0.22719383;4.996698;2500;1.3779813;0.8727141;0.3798071060511204
187;98;0.07874446;0.13347419;0.18429042;4.694265;2500;1.4019111;0.72212684;0.26622890873546873
87;16;0.084058575;0.11089528;0.21853226;1.225169;2500;1.3677435;1.0088013;0.35653141658570636
182;23;0.06554263;0.12962091;0.18028076;4.434897;2500;1.2459682;1.2703307;0.26057259247745646
64;84;0.0894009;0.13004063;0.18629669;2.6083188;2500;1.3905147;1.1002407;0.27277246400734123
147;23;0.07586296;0.13497157;0.18696375;1.3091711;2500;1.2074487;0.9546828;0.2707346526839851
167;44;0.06449813;0.14993457;0.17084278;4.5900745;2500;1.2478298;0.74609685;0.22844365746192724
142;35;0.08734965;0.10892927;0.18809316;8.423344;2500;1.4394629;0.7698424;0.29237403144096813
124;31;0.06636822;0.13706852;0.2178893;9.022337;2500;1.3469526;1.1461793;0.33398934524442586
142;12;0.09662309;0.10139905;0.19210482;3.1436484;2500;1.3771688;0.8895213;0.30720571596987495
72;60;0.08093629;0.11707544;0.18397887;3.4747577;2500;1.30176;0.87568104;0.2773191204511926
82;46;0.055594377;0.12951359;0.21605678;1.8871167;2500;1.3698255;0.83850664;0.3358962654166966
90;59;0.10448883;0.10919649;0.2012383;9.183687;2500;1.2113645;1.2383429;0.320442099179473
139;37;0.06388158;0.13174011;0.19486922;1.5869244;2500;1.2071631;0.883253;0.2894580357556162
116;94;0.09488543;0.10838754;0.22369248;9.435485;2500;1.4711654;0.8061464;0.3700048228721644
86;63;0.07839658;0.13588628;0.19055559;6.773022;2500;1.2858974;0.92033523;0.27754639943575404
182;96;0.08724702;0.12369207;0.20354782;8.0784855;2500;1.4410799;1.1262813;0.31377646352873867
106;41;0.08779035;0.10013917;0.16254199;2.979861;2500;1.3548913;0.9485594;0.2447457053932695
116;10;0.06347601;0.14126442;0.1871533;6.4676423;2500;1.2225784;1.1590656;0.2668815874702065
111;80;0.08712787;0.11270138;0.17895226;1.9791722;2500;1.2188226;1.1092018;0.26997985229895605
77;84;0.06278002;0.12762606;0.23085998;6.927994;2500;1.2186095;0.91337484;0.369146922027692
159;15;0.080514714;0.101119615;0.16168422;6.403243;2500;1.3507257;1.2250909;0.24217902657730866
117;66;0.068152525;0.13703914;0.21600363;8.415042;2500;1.3000915;0.74433196;0.33002264855306646
52;69;0.06428514;0.14690906;0.22049591;6.804221;2500;1.4933914;1.1410997;0.33219374774865257
194;23;0.072067425;0.14560132;0.1866001;9.74375;2500;1.2322519;1.0046949;0.26290861072175165
172;59;0.082563385;0.111635976;0.18056785;5.4129863;2500;1.3190296;0.8923276;0.27421304995206697
158;31;0.097424924;0.09854376;0.17318678;5.9671817;2500;1.2041768;0.9452086;0.2687341051980041
180;11;0.09214554;0.09437468;0.18216833;1.6826707;2500;1.3841516;1.0526702;0.2916042044307615
186;88;0.09853403;0.1208506;0.23311521;1.9742208;2500;1.2283486;0.8640688;0.3797054914238423
100;54;0.09948436;0.114499114;0.16346696;2.561513;2500;1.4042206;1.0641558;0.23616862855051837
141;80;0.10364926;0.114654884;0.19653723;2.0655558;2500;1.4156352;1.0180262;0.30589711449775486
141;75;0.08105865;0.118755236;0.1811505;2.2357671;2500;1.4958183;1.1612724;0.2701101157893835
90;99;0.06513072;0.12326053;0.21566968;3.3442416;2500;1.2663492;0.8076297;0.3400221322695044
83;49;0.0877091;0.11521828;0.1867122;3.5060325;2500;1.3969493;0.91394436;0.28451483356807256
67;48;0.06398393;0.13089974;0.1876769;7.2601113;2500;1.2917336;1.0064489;0.27504201816196183
148;35;0.09045574;0.10345883;0.16466357;5.377898;2500;1.291329;1.1365051;0.24671738766797172
167;66;0.07009518;0.11319938;0.23283972;9.34344;2500;1.4569862;0.9016116;0.38576572387808516
164;53;0.064627446;0.11829852;0.20172699;4.0864267;2500;1.4671237;0.8833853;0.31411122251170565
97;75;0.09146607;0.10368587;0.16551894;1.5707148;2500;1.2806945;1.2358158;0.24835686425317777
80;42;0.06994121;0.14710674;0.2201379;8.597694;2500;1.3794897;0.765368;0.3312994894228959
118;21;0.10340862;0.10551233;0.22240269;8.584062;2500;1.4220582;1.1363472;0.3697470672787278
132;87;0.103124276;0.107298054;0.19689119;4.269595;2500;1.3017983;1.1825962;0.31262658149014405
187;84;0.07986893;0.10950271;0.23833026;1.6336608;2500;1.2461932;0.85682875;0.4011582109786491
181;41;0.092635565;0.116745606;0.17808;8.927879;2500;1.4449197;0.9622685;0.2651282228692635
187;72;0.060333963;0.1359188;0.22753713;9.401843;2500;1.3568876;1.0118973;0.3553741623362236
177;54;0.070655346;0.11172028;0.2277145;9.974513;2500;1.2833409;1.1623532;0.3758573955535828
194;78;0.09337803;0.1024145;0.20169812;4.5194426;2500;1.2082741;1.2244182;0.3271902579013927
119;45;0.05600194;0.12924822;0.20320863;2.1441824;2500;1.4573473;0.93560463;0.30882669999279877
57;58;0.07669153;0.13745645;0.16898231;4.4000993;2500;1.3334507;0.909023;0.23228636516378798
62;15;0.07920043;0.13441133;0.17065702;6.2701054;2500;1.3663968;0.91075444;0.23761796608326197
108;25;0.08330501;0.10819375;0.19382274;1.3894289;2500;1.2402431;0.8173107;0.30527294716558373
88;80;0.09016772;0.11430917;0.23344818;3.4679334;2500;1.2248096;0.7333739;0.38611503736075925
75;44;0.060901653;0.13364874;0.177162;9.47751;2500;1.3067973;1.2334405;0.2514197282768102
192;13;0.06394964;0.122219406;0.19800025;1.397671;2500;1.2687371;0.8871662;0.30311946707978726
79;25;0.09579946;0.11017683;0.16513953;2.358535;2500;1.2102957;0.7066697;0.2427447673428372
193;47;0.07119314;0.13921113;0.18393868;6.229215;2500;1.2528373;0.78709006;0.2616437800114543
164;74;0.07538777;0.13560115;0.18976042;9.619607;2500;1.3961325;1.2654588;0.2760945823836076
146;42;0.061825123;0.1241437;0.23703043;9.462859;2500;1.2752717;0.73665;0.38540405042669873
151;77;0.0903995;0.110103644;0.17544316;3.317682;2500;1.4897498;1.1152179;0.2645147515424411
99;87;0.055267807;0.12568817;0.16805746;6.5238357;2500;1.4702585;1.16853;0.23800988306680632
146;40;0.06616869;0.117438085;0.16430023;9.685092;2500;1.3037167;1.1489267;0.23585445977888744
78;82;0.07448112;0.10876093;0.20176348;6.6671157;2500;1.4373956;0.90005237;0.3219401815204273
190;21;0.05490578;0.12738185;0.20155616;2.9941068;2500;1.253916;1.0837562;0.3067356240001704
95;47;0.094896026;0.09845475;0.17566799;7.242786;2500;1.3395743;0.86905426;0.274139938335689
88;18;0.09207398;0.1022332;0.17980143;5.6011224;2500;1.3287326;0.94992584;0.279961966911785
156;14;0.08929177;0.11862304;0.18550806;5.4440084;2500;1.4618863;1.1986066;0.2793909091253551
148;15;0.07492615;0.118269034;0.16075599;5.395388;2500;1.3215271;1.0639617;0.22795713453668784
117;19;0.06145024;0.1241656;0.22536446;2.0127482;2500;1.2487795;0.98113114;0.3601435499339077
144;85;0.08948734;0.12838767;0.22182176;8.1049185;2500;1.4096243;1.1121873;0.3491055592512823
73;58;0.07479257;0.14022648;0.18562032;4.122601;2500;1.392129;1.1441468;0.2644226950366594
150;95;0.0790934;0.105875626;0.20594385;2.6627712;2500;1.2966068;1.2580452;0.33345078951014134
90;58;0.06401697;0.13049419;0.1862544;4.967725;2500;1.4225352;1.1610432;0.2723662072965693
90;66;0.0827976;0.10392578;0.16214333;6.787405;2500;1.3920645;0.98722845;0.2410392051589078
74;26;0.07961154;0.13875294;0.20718311;5.980975;2500;1.2463709;0.8308219;0.3101906902374049
99;58;0.07777263;0.11646648;0.2177296;8.371884;2500;1.2606305;0.9822569;0.350042685254743
99;44;0.06113015;0.12279453;0.18670797;8.589808;2500;1.3986808;0.963936;0.27883229364310225
118;93;0.07343827;0.13563548;0.17930976;6.5852923;2500;1.3800545;1.0594555;0.2545116576430378
78;94;0.08131163;0.12715708;0.18113832;5.9653645;2500;1.210455;1.0752679;0.26406152401731636
78;27;0.074270435;0.11537094;0.1879277;6.100577;2500;1.276722;0.8301272;0.28697906418815516
131;65;0.09642067;0.09643781;0.19740476;4.5379515;2500;1.2278165;1.183675;0.3230431685965066
69;67;0.07216905;0.12443171;0.22039351;5.223431;2500;1.4922131;0.9479775;0.3492226383023364
153;60;0.060430706;0.13027729;0.17592071;5.740409;2500;1.3449444;1.1723522;0.2511194250885781
191;21;0.077550046;0.114005476;0.2165078;8.20784;2500;1.3520545;0.7093844;0.34946826345448434
114;68;0.07726859;0.13479502;0.23716381;7.712791;2500;1.243943;1.1618825;0.3768726082768866
185;81;0.09990182;0.110172205;0.17442192;2.7602308;2500;1.3405602;1.0295792;0.2623016057656498
64;41;0.07104756;0.13665763;0.20060794;9.800444;2500;1.4890933;0.95392895;0.29793522685900453
56;56;0.09774633;0.10972461;0.18890211;9.688127;2500;1.459471;0.78557307;0.2934727541170634
158;20;0.08692184;0.11395345;0.20803641;3.512991;2500;1.3445024;1.2320083;0.33118139423446247
164;93;0.065506436;0.12853041;0.23046772;9.989674;2500;1.4642018;0.7318584;0.367560857987208
176;19;0.079571426;0.12925038;0.23090741;5.725969;2500;1.3265072;0.76820934;0.36791977997089886
58;28;0.07358241;0.1110723;0.19544402;3.0406213;2500;1.3837448;1.2076079;0.30642190785167317
166;36;0.0750665;0.110576324;0.220588;7.48448;2500;1.3147072;1.1131756;0.361290887726734
106;84;0.07021171;0.1148389;0.20090437;1.4316021;2500;1.4042073;1.2063652;0.31510928812698713
95;73;0.087266155;0.122042574;0.22176057;7.188721;2500;1.4105775;1.2831172;0.35411909305132966
75;10;0.090293035;0.1133686;0.23074889;8.515029;2500;1.2311547;0.90407836;0.38104044392272063
199;26;0.079447456;0.118558966;0.21694456;4.1549215;2500;1.4695699;1.185433;0.34660259964798923
59;77;0.08369755;0.1153517;0.16486053;4.0116277;2500;1.2751906;0.7230329;0.23847036165045354
174;46;0.10056707;0.1125353;0.17962354;3.451808;2500;1.4285876;1.247019;0.271526673444402
145;12;0.07386375;0.11100344;0.22286232;4.667453;2500;1.4826487;1.0821577;0.3658824427706407
160;96;0.074862055;0.120467715;0.16157156;6.160946;2500;1.287965;1.2419803;0.22815814839257248
156;23;0.07354768;0.13685897;0.20143512;7.8585324;2500;1.4925414;1.0384032;0.29952046410793376
178;55;0.06731455;0.13899903;0.20883356;8.979548;2500;1.432285;1.0786339;0.31347332958585905
77;32;0.070760414;0.12664546;0.22559969;5.937033;2500;1.4200366;1.2579683;0.3586204802779002
50;76;0.07204294;0.11693071;0.22452934;5.274902;2500;1.2317958;0.8813974;0.36439566705241117
139;79;0.09865717;0.119200476;0.16585442;4.372151;2500;1.3390197;0.9066572;0.2378603392114825
103;45;0.067432016;0.12888476;0.21437563;6.358133;2500;1.3420306;1.2110223;0.33280316323228354
68;69;0.09474222;0.12037118;0.22322404;2.3038056;2500;1.4685189;1.2790093;0.3586656796102255
77;91;0.066670984;0.14444223;0.16843519;5.202602;2500;1.3471067;1.1006486;0.22690099056083496
99;83;0.071132116;0.14332908;0.19883308;5.5791016;2500;1.3157182;0.9580449;0.2895694402969617
60;47;0.06599507;0.11468181;0.21194866;6.663635;2500;1.3273122;0.76666576;0.33902782857459
58;49;0.0784366;0.12065905;0.1873919;1.6166812;2500;1.4891126;1.0644022;0.2818488003921222
187;89;0.06400214;0.12637521;0.18964258;4.8671207;2500;1.3841531;1.1945236;0.2823827843693017
96;13;0.061566964;0.12939389;0.16823018;7.855923;2500;1.3494174;0.7659282;0.23591511739542337
197;12;0.078829266;0.11196435;0.22194925;8.056372;2500;1.429167;0.8743567;0.3630525743771914
194;28;0.07478647;0.12078607;0.17896952;5.888868;2500;1.2842625;0.76104635;0.26405722073955945
71;84;0.07526705;0.12116113;0.19479373;8.847001;2500;1.4566265;0.9033353;0.29712440562010334
157;23;0.07425657;0.13110505;0.20131053;7.792905;2500;1.3869418;1.0463243;0.3034419231886676
140;35;0.071861364;0.12015321;0.16697998;8.175649;2500;1.2792966;0.7780089;0.23953630549749302
153;66;0.0643017;0.12660939;0.19449052;8.136719;2500;1.2292637;0.9841153;0.2924000298383583
64;26;0.068848915;0.12557541;0.17218912;7.5573707;2500;1.3507494;0.7081462;0.24660245373389578
78;37;0.08473823;0.12272235;0.17860185;8.706138;2500;1.4287585;1.1944723;0.2619040248335955
61;52;0.07280528;0.10720156;0.18850294;1.8719023;2500;1.2982163;1.1054409;0.294639326649944
140;30;0.100989826;0.10888729;0.19917844;5.533818;2500;1.4889197;1.08942;0.31624939683069875
197;99;0.0902967;0.10326205;0.19473639;8.428946;2500;1.360721;1.2086536;0.31133815741717646
150;24;0.06120326;0.14184633;0.16572636;1.9837558;2500;1.4552003;0.78330743;0.22303530605558486
156;86;0.072809525;0.13765137;0.18802956;2.3967574;2500;1.2371358;1.2806165;0.271109798093297
197;52;0.09571477;0.104718626;0.16313766;4.614487;2500;1.3636149;0.728142;0.2425465239617315
151;21;0.07472648;0.13115957;0.18006295;6.076516;2500;1.4933976;0.9673802;0.25906892948853366
56;20;0.08575238;0.13104525;0.1668088;7.515158;2500;1.33036;0.7011332;0.2319415888849993
180;55;0.078819126;0.10237553;0.173391;6.0474463;2500;1.4334679;1.2524896;0.26611653516449696
104;41;0.07927456;0.1147066;0.20019925;2.94968;2500;1.4115306;0.98642963;0.313702621495699
50;31;0.06533359;0.15174058;0.23418483;8.631072;2500;1.3022457;0.8640758;0.35743137512900724
126;96;0.0728693;0.14062789;0.17558117;3.3848362;2500;1.449065;0.9663616;0.24366527259002427
190;51;0.0655134;0.13915974;0.21846452;8.722214;2500;1.3327842;1.2707077;0.3336326125026984
88;93;0.0630944;0.12607773;0.16349615;5.455644;2500;1.3153762;0.8381584;0.2283981225261507
123;24;0.06366135;0.12955996;0.18686794;1.3642896;2500;1.3990244;0.90713227;0.2743008399147972
76;26;0.09099005;0.1233282;0.19211079;5.3159566;2500;1.2641368;0.7062395;0.2898171369535956
58;63;0.079286724;0.12864412;0.16866814;6.8865075;2500;1.4722311;0.8316518;0.23730375063432638
62;34;0.059975732;0.13145028;0.21094187;8.919634;2500;1.2200333;1.230575;0.32353111797985273
159;26;0.058636457;0.12665336;0.17165387;6.2391763;2500;1.4692209;0.9876083;0.24476739095887634
179;18;0.10351815;0.107712656;0.22405422;9.922927;2500;1.3623829;0.75926435;0.37139878569619317
71;16;0.06719955;0.13584943;0.20732203;4.4266686;2500;1.4006974;1.1989185;0.31259938642461776
93;77;0.07665598;0.14188154;0.21930344;3.211332;2500;1.4871564;1.2079275;0.3333747801213463
79;35;0.08142008;0.11483957;0.17313865;4.990247;2500;1.4882778;1.2869008;0.2561394099169166
54;98;0.06544658;0.12851451;0.185368;6.925837;2500;1.4557903;0.736696;0.27191302906981085
133;26;0.065059595;0.12657064;0.216438;1.8548317;2500;1.4291373;0.9639891;0.339024848862112
154;41;0.06267554;0.13659967;0.19626762;1.8100572;2500;1.3707255;1.2311013;0.2889204369879706
147;43;0.095714636;0.09719455;0.21058732;6.6186743;2500;1.2677205;0.77133226;0.35130519074204675
108;55;0.07705096;0.10587666;0.19307667;4.454454;2500;1.3320627;0.9174914;0.30556747416249797
133;88;0.07813912;0.11434605;0.21377693;8.049006;2500;1.3735956;1.2433124;0.34326346759938114
64;85;0.09017491;0.09858053;0.21132222;3.3732464;2500;1.2730255;0.75527924;0.3516603761548699
73;10;0.08906141;0.123554;0.18396045;4.9009886;2500;1.3807764;1.1353346;0.2725138593718169
189;46;0.06679395;0.12262974;0.23053442;5.6351647;2500;1.368852;1.2697555;0.3725970879980254
164;84;0.07824141;0.12011347;0.21859108;9.481153;2500;1.4153998;1.0612086;0.3488719706635263
188;10;0.08183597;0.12507355;0.16545768;1.0660748;2500;1.3892608;1.2274818;0.23307726939781848
187;58;0.070596814;0.115372255;0.16301632;2.952944;2500;1.4594253;1.1796801;0.23462225264130698
147;33;0.09070921;0.11054209;0.21728984;1.8282667;2500;1.3258809;1.183869;0.35413010162913644
189;47;0.0688582;0.14502929;0.21056254;9.921848;2500;1.3729817;1.0777546;0.31276119132687213
112;47;0.067484654;0.13587858;0.23395649;2.1898935;2500;1.3815311;0.7421152;0.3691253500170945
50;45;0.07462404;0.12467142;0.21403752;8.408768;2500;1.3043501;0.9397355;0.33539559912955896
59;90;0.067106426;0.14644873;0.1766554;5.6805573;2500;1.3985695;1.2000463;0.24219879442129352
66;58;0.10839576;0.10949433;0.1633633;8.041913;2500;1.2991098;0.822101;0.23951523166241173
64;91;0.08495674;0.12788266;0.20259255;3.7154012;2500;1.4333857;0.88030213;0.3085506942571496
102;75;0.060868442;0.13546793;0.19970374;5.279177;2500;1.4723536;1.0077335;0.29689647375237244
155;41;0.08619935;0.11826838;0.23499034;9.800934;2500;1.2757525;0.95353055;0.38601374916656767
168;54;0.09173037;0.1093353;0.21666968;1.8568;2500;1.375569;1.1904677;0.35382380886049003
138;45;0.0733068;0.11882554;0.23200412;6.585893;2500;1.4583236;1.2840593;0.37902549144504
71;84;0.07819649;0.119216315;0.22052534;9.624952;2500;1.3752271;0.76403815;0.3537929901707018
162;26;0.09382068;0.11935;0.21284966;2.140064;2500;1.3261952;0.71090585;0.3371273645801901
103;94;0.06658526;0.12543394;0.20505057;8.560342;2500;1.4081503;1.1646163;0.3156284568569066
51;62;0.090443835;0.12513845;0.20640284;3.485077;2500;1.3207006;0.74475694;0.3187328080394099
92;65;0.09361548;0.12604168;0.20059656;2.805954;2500;1.3435149;0.84392464;0.30571623023403127
99;56;0.08862309;0.103647605;0.22711757;2.498425;2500;1.4978232;0.9096138;0.3818168076675815
91;59;0.08842638;0.09648314;0.17877056;7.620636;2500;1.3138505;0.87913424;0.28245764728443723
171;70;0.106562816;0.11172415;0.23321526;1.3222188;2500;1.4722282;1.089236;0.3879029510475981
163;68;0.060773414;0.12606919;0.20475943;4.784626;2500;1.4226217;0.86617786;0.3145219757628242
154;29;0.09768097;0.11317759;0.19499458;7.2724266;2500;1.3261024;1.0643735;0.3037695234409668
70;62;0.07899622;0.10256833;0.17688213;2.2566612;2500;1.470646;1.1174886;0.27343190866194544
171;41;0.07087164;0.11855096;0.18208505;3.0167139;2500;1.2451825;0.713035;0.27222713273845495
151;67;0.09226367;0.09814255;0.20673236;2.3722968;2500;1.4860702;0.92041224;0.34196937959814955
79;59;0.09057629;0.10131312;0.17213795;1.2349573;2500;1.4119616;0.7307818;0.2642767501388777
147;26;0.09860353;0.11816862;0.16026482;5.1085644;2500;1.3639739;1.1593727;0.2270120337116224
122;76;0.058253773;0.12875862;0.18073806;5.4708114;2500;1.3342794;0.73510915;0.2621154434776562
115;51;0.06270179;0.124243766;0.18432835;9.511295;2500;1.4789834;1.2168579;0.2727869055689592
