[-];[-];[-];[-];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[day of year];[-];;[mm]
0.7865799;0.61242926;1.4814161;0.42540476;14.956072;10.402829;95.94994;81.35338;3.89605;14.784463;72.60929;82.43826;11.204859;16.530989;86.6795;82.29047;2.6317875;1.4669328;1.0578468;85.11679;10.555391;9.649757;77.42721;79.599846;18.68888;10.625113;75.93318;93.55659;19.529839;2.120912;80.27521;94.75956;15.553495;16.06763;18.987669;78.29037;71.77569;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.8016386;0.23957594;1.3473939;0.72054577;1.9597249;18.48201;43.96206;89.476425;9.080549;15.830862;5.233256;18.99424;3.6900654;6.432706;62.99296;3.7344794;3.7175019;1.2363994;41.381977;26.916931;19.04664;10.28452;2.8752148;45.25481;3.7074947;13.196961;56.094906;84.60704;7.803154;4.4459405;6.6038938;36.61247;3.6741908;4.489848;99.822876;78.20966;59.23177;40.0;32.5940251978804;91;0.214856938997406;3;1350
1.2743337;0.32541096;1.0478612;0.28260085;10.4942;15.457462;66.86305;28.562965;7.248714;18.326563;95.19267;90.887634;9.436683;10.386405;46.54115;43.493053;2.7661107;19.296783;57.32151;63.400555;5.5575557;10.336582;84.90326;20.805819;12.210028;4.42366;6.0516405;17.66105;3.9739525;4.44726;28.602076;56.467003;5.127362;10.51352;7.6361885;24.560556;96.442635;40.0;32.5940251978804;91;0.214856938997406;3;1350
1.0889981;0.4168929;1.0463368;0.44613993;19.269249;12.098631;44.792618;50.91025;2.749874;7.146339;25.614897;21.407677;17.437881;12.082033;24.033602;48.31008;9.05093;11.114905;70.28945;44.6851;12.433758;16.083338;93.099464;85.03025;16.18973;18.070631;72.940445;32.44211;7.0021186;19.017015;43.519283;90.067604;10.148403;15.525319;73.077324;12.984913;43.012386;40.0;32.5940251978804;91;0.214856938997406;3;1350
1.0361178;0.30203387;0.7040561;0.7914927;6.408137;12.113466;93.32757;61.163525;10.143649;11.7442;68.18269;11.581903;3.0659423;10.749054;13.467312;25.360363;18.615301;15.878296;44.34891;93.461105;3.3217752;12.342433;54.965065;69.210556;5.0770698;16.788628;45.829758;57.065002;3.2855108;17.465004;85.080284;10.091607;2.8966758;8.662758;6.816104;27.423288;61.555946;40.0;32.5940251978804;91;0.214856938997406;3;1350
1.0447756;0.947277;0.28677967;0.99609834;18.181763;2.2196581;27.206951;17.381306;10.2253475;19.454964;80.86274;87.929794;1.0152372;18.332808;62.8987;63.262688;6.258327;16.087057;53.970066;47.10005;3.977866;2.3755662;80.91231;93.811806;4.0833626;5.5875406;17.425543;89.872894;15.38869;1.2816074;44.31117;88.11348;6.958266;12.242522;1.6601874;75.665054;67.56085;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.5516111;0.43065536;0.6637915;0.65401316;3.8707604;9.113197;46.381596;79.44517;12.974171;11.504867;42.313946;92.38261;12.538381;12.766652;87.450066;90.56836;13.840391;2.017667;44.65609;84.183586;2.4776828;6.841439;7.7581425;47.62362;13.401327;16.5503;49.892586;28.971443;6.2315593;4.7804017;35.087082;39.691456;2.9992762;7.2673264;8.360919;92.25538;91.51978;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.6832246;0.6009373;0.8921718;0.82387936;1.1254467;6.8353133;49.871574;47.619247;16.978735;3.4819243;44.333786;17.254053;5.754132;18.749283;87.96452;42.26319;14.694911;16.380259;9.47069;97.6038;10.296466;12.238265;14.632764;50.80962;4.22352;11.938039;48.919983;60.952084;7.173466;2.6148512;87.04287;96.68919;5.0427213;13.787305;61.047718;53.70681;38.00586;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.25936097;0.9972274;0.44455445;0.7939582;11.079906;10.018079;73.13615;89.57324;19.493464;19.205467;5.73404;18.636871;11.106739;15.265824;42.922916;26.488642;19.102562;10.088143;19.546164;39.048347;15.022812;4.2522078;72.493546;25.988375;7.901765;16.952332;55.988335;96.15908;18.029507;4.23431;38.615166;27.346992;3.376245;11.075258;75.65051;56.874664;36.760967;40.0;32.5940251978804;91;0.214856938997406;3;1350
1.2230235;0.6533141;0.2397573;0.7933273;5.545623;19.077059;72.40958;55.28619;2.973557;7.7040586;41.405937;29.99708;3.4671047;3.688107;17.180807;57.512737;4.225435;8.930008;86.52964;35.344112;13.971046;2.6969218;24.770151;92.44477;12.482207;5.9401646;85.61269;67.42352;6.425378;8.928336;87.344444;8.396143;13.058381;7.7745266;21.157413;49.606422;39.571835;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.7628977;0.5291966;1.2981935;0.2166823;17.70526;15.94382;74.20475;83.47322;7.4299045;5.790574;93.77671;6.97918;19.26374;3.6811821;90.887794;41.91457;8.922404;17.714882;62.174908;26.420914;2.6897998;12.412335;19.377703;38.81966;5.3575945;1.4601344;64.91541;43.03143;5.577713;14.48545;94.69563;86.99173;3.2054727;18.071608;80.29304;73.50453;37.641056;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.7697099;0.94383395;1.4659171;0.25998113;13.804518;12.589558;73.56108;5.859846;19.474215;12.979477;37.5533;42.51993;13.625444;16.161095;58.561707;65.97465;17.24381;17.709631;28.030064;18.526278;14.683029;17.007492;88.88065;28.261044;15.465065;4.0048842;90.74555;74.6979;19.066637;5.2314696;24.788176;51.846016;11.484462;19.661613;61.21333;3.7472053;56.81246;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.51896316;0.3779982;0.20177746;0.9602037;14.050917;14.389104;47.50607;44.447163;11.784104;7.6975756;89.83246;72.138245;7.450941;17.813831;37.40774;96.454285;3.8737724;15.666938;40.868923;71.66463;7.045861;5.790092;54.302753;88.98564;10.668376;5.70216;10.860425;9.964967;11.590177;19.956661;63.223305;62.129208;14.6139765;12.44726;15.413122;19.493252;3.0177815;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.47225547;0.3436006;0.40552124;0.4013549;13.792328;14.8813925;16.400885;42.49489;8.541193;8.814928;70.38835;9.330006;17.648632;15.123828;12.964185;53.522736;16.395302;10.128836;83.387115;56.59439;9.436171;9.341192;52.886223;19.026695;7.7839036;19.41451;41.39906;53.008457;13.624644;6.124785;77.03722;37.430527;6.626312;1.2962674;88.053696;30.134996;89.90833;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.9641685;0.6282915;0.6177187;0.2804229;13.900196;9.671089;87.17337;20.199825;9.262809;5.0979633;88.60249;30.797245;15.368477;5.808939;62.366627;86.30535;8.294728;8.162147;28.111174;52.837055;15.851854;19.936546;60.150757;11.534774;3.938077;13.590727;32.856632;33.635143;18.081831;8.211631;56.57043;11.884545;11.872649;11.7090025;17.797998;34.33229;39.720707;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.5023189;0.5418414;0.78683126;0.9782029;15.195182;17.460789;33.158485;56.60212;17.010683;1.718938;20.390974;36.370632;4.0687966;10.0169;27.19263;37.2348;8.086886;3.6999583;13.383255;97.29875;12.197576;15.711534;61.237026;43.723263;14.565096;17.5394;9.905369;74.29485;3.7343216;14.620412;63.331573;60.156162;11.207918;10.677026;48.7034;87.03123;52.400093;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.2834715;0.83758885;1.0049566;0.3256118;13.727865;12.728813;11.921489;75.29975;17.411201;2.3850782;67.2037;94.22792;18.904434;5.7949214;67.79216;76.879814;8.549842;19.48004;71.239426;95.60402;9.778763;14.581476;10.073956;10.340283;2.3255723;12.67059;71.36955;87.45529;10.891969;7.885877;78.09487;63.883038;1.5763068;18.125595;90.10493;17.570593;92.34268;40.0;32.5940251978804;91;0.214856938997406;3;1350
1.1977596;0.23360804;0.27556303;0.75152683;16.85123;15.022643;13.749415;49.83832;6.606989;6.262922;10.844389;74.75371;2.168787;5.8808413;75.85595;26.523808;9.2208605;1.0207168;78.07137;42.187;15.166575;15.549413;48.455315;89.84087;11.117685;14.481935;95.679306;93.28206;2.7021797;9.345408;86.12657;15.250347;8.134557;10.648347;55.423027;48.34548;64.863174;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.68941027;0.69418067;0.24787667;0.5380026;11.604321;1.2099259;49.981117;83.363556;6.867934;9.034029;49.251984;37.51445;19.398258;17.168455;24.45539;95.724815;1.7283214;16.213518;31.874279;65.09273;11.023081;1.5802267;48.622288;49.194183;6.1288366;7.077068;8.809523;86.229195;5.6254115;14.484419;70.77596;44.462246;10.680029;5.1328306;50.049458;21.660265;40.37157;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.69430625;0.7685433;1.2507374;0.9137549;7.6630764;11.220432;43.16746;30.004982;14.296513;16.704699;72.70183;21.427195;4.7950974;19.228615;32.377087;32.821907;1.5556552;7.255819;45.220222;50.41847;5.332898;16.795923;25.52895;13.573603;10.036703;8.137051;37.405678;32.734303;12.258873;5.212365;57.88492;41.586617;16.464724;16.939075;7.0598063;62.023075;10.425412;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.76071376;0.9775334;1.2852656;0.7924139;9.870096;7.919506;66.68914;30.536896;2.2831256;5.0725355;17.012749;87.04574;2.45207;7.3566756;47.830227;69.32278;16.408947;3.101273;61.396458;16.163239;15.431231;13.953299;37.867653;13.250893;5.3064394;15.700391;71.54723;31.790749;7.5486493;4.2968373;27.324362;61.55554;6.0788784;11.502092;89.3821;56.896976;53.36516;40.0;32.5940251978804;91;0.214856938997406;3;1350
1.2595583;0.31661057;0.9203685;0.633517;9.364466;2.0526628;61.574688;17.51608;17.073328;13.432676;95.917015;29.207346;11.779205;4.2503624;53.960793;43.737225;10.227056;1.8409963;24.204807;25.615143;11.458609;16.264982;75.26932;88.47509;5.520094;16.301718;28.126614;65.16277;15.3879595;8.35454;91.079414;93.34444;5.2245154;18.832052;93.38888;8.54653;37.87829;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.61708796;0.39699456;0.29533684;0.80768687;7.31762;13.276534;11.633784;78.62943;1.1315551;18.594057;47.512184;62.85378;9.305974;2.9645038;71.184135;78.13007;17.250154;3.6252265;51.58063;48.031586;12.949095;1.2812428;21.727022;71.86158;13.141473;2.8966668;79.262115;94.67852;9.294984;15.224379;58.080864;54.671886;3.871099;19.870728;55.077854;74.84626;59.183002;40.0;32.5940251978804;91;0.214856938997406;3;1350
1.1854471;0.94595456;1.2535844;0.41944498;8.893894;18.646444;30.378126;15.651612;9.75967;8.721797;45.307377;69.446785;8.511813;6.7941937;7.9636655;60.127197;7.7270856;2.8371744;72.05772;88.88301;3.3949547;8.900572;39.890068;14.917712;8.01426;7.0383925;79.95506;91.8998;17.767912;15.37753;44.697617;63.365223;19.548899;16.592848;13.951881;12.555748;84.19441;40.0;32.5940251978804;91;0.214856938997406;3;1350
1.4214083;0.70450306;1.4267013;0.40330514;8.314748;14.9223585;89.729225;15.826931;16.05806;19.598328;88.71178;79.13614;18.092451;12.960965;74.5814;77.55502;8.5570345;13.177008;57.40667;96.36446;11.57112;10.7745495;55.044804;1.6363893;8.925275;6.110057;51.260536;8.86435;17.570951;1.5097018;47.215725;70.93993;12.559804;16.158108;27.18474;82.57735;29.873802;40.0;32.5940251978804;91;0.214856938997406;3;1350
1.0591286;0.23043923;0.20920797;0.3471291;3.1116652;2.5179331;76.90158;1.6957697;18.371128;13.112062;86.1594;62.14173;1.1620877;7.54664;91.92559;8.246233;19.600126;15.917162;71.00687;37.997757;9.684139;10.4569845;70.64089;24.7999;17.568115;5.0461087;49.571762;66.43097;12.541889;18.87923;29.382376;56.322002;7.9684615;4.877158;17.148367;40.797085;42.07663;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.7611854;0.2618752;0.53483355;0.22880228;16.780493;2.0771234;87.18358;39.438553;12.91264;19.183628;91.76042;40.7798;6.3755956;18.9543;64.8671;10.656536;5.3699155;2.2074633;40.33185;1.19942;8.00891;18.720406;22.257133;13.841993;2.284072;4.729079;87.239746;24.186142;6.5733185;7.4132147;50.589226;70.74908;12.061538;3.2923346;70.26365;9.271478;7.5564914;40.0;32.5940251978804;91;0.214856938997406;3;1350
1.1721267;0.82835245;0.43676502;0.80615336;15.3728485;7.5556107;3.1767747;44.25346;11.084604;6.604181;67.31004;15.721809;5.6866016;3.1988015;31.176838;4.1617565;19.87166;8.748614;20.462643;23.002935;16.595818;15.338838;95.214035;66.72311;18.57953;16.592772;74.64101;26.233051;11.164459;18.185879;49.212273;25.490173;13.073716;16.17132;97.396515;67.65313;10.088685;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.79526657;0.6539796;1.2780894;0.7526464;7.413236;5.5324078;91.29678;45.66042;14.2478895;13.445259;66.5358;20.777977;4.4303203;9.545656;73.532326;84.17495;1.0495317;3.2282283;49.52851;71.133255;14.31465;15.990859;99.36255;79.867744;9.6874;19.479803;80.93185;35.218586;1.029412;13.705954;4.1152883;81.34288;14.708083;16.465551;31.145813;11.478849;22.95456;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.73875546;0.65233237;1.3428359;0.9331217;18.957508;1.5238701;86.24673;76.85082;17.000154;4.017896;23.743147;59.100468;4.1075745;13.861822;32.56208;78.212074;12.284533;5.773717;20.903858;93.06716;11.808654;11.298198;66.634056;22.031155;6.669698;19.919666;43.740135;94.09026;17.169273;2.5904396;43.36;85.76279;2.8914292;1.0428623;52.850254;4.222555;98.92577;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.8828681;0.9038925;1.2149912;0.5188547;19.037888;1.7613686;45.775436;42.054947;1.2463806;18.355076;74.48462;49.071568;5.9441676;8.552221;8.47452;71.03655;5.6351185;12.768098;70.46158;27.020859;17.923334;17.577908;39.610527;51.462017;14.754856;13.432955;33.176586;56.69865;11.274361;6.256074;42.394333;46.461952;11.074115;10.548624;46.64943;32.130913;43.29752;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.613039;0.39287832;0.2488776;0.47640565;17.277676;7.557783;67.68522;1.4218732;12.519124;7.4166074;62.530163;38.843914;3.9892735;14.505448;24.244057;13.134038;8.805608;16.128178;7.4912615;25.83638;19.491482;5.9417787;2.2657602;51.455894;19.928675;1.9610705;5.9842706;91.69578;18.339655;2.3012393;59.743206;41.572422;9.818753;2.030605;13.599707;81.14908;42.7723;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.33552527;0.3283448;0.47238746;0.85700274;1.5580839;3.5372372;27.927368;61.33522;15.570857;4.0138445;34.964275;53.702637;5.0269036;9.583264;74.19799;93.18224;13.737154;3.2973955;93.57987;40.10284;9.721033;15.3887205;27.535793;19.751326;7.191434;6.665836;13.367213;34.872837;13.378962;14.414692;36.431957;91.19472;7.5887523;1.9541007;6.329088;64.298195;70.17002;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.7393076;0.69104475;1.117234;0.5388;8.053142;4.698661;66.20023;17.951702;18.583286;11.057202;96.692345;86.02506;11.754049;15.661908;37.516685;78.32198;17.570993;3.9044495;54.557896;33.819126;11.384075;16.85294;78.968765;31.445913;12.295495;15.489968;87.18578;39.152298;10.001682;14.287654;51.638073;82.872375;19.692242;19.301912;87.72458;44.162327;61.67906;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.36101395;0.9059385;0.6100192;0.28617004;9.689395;17.520855;80.078354;3.4785163;8.592104;4.179513;49.134254;5.201563;4.2700143;6.2265663;94.88697;76.22784;4.5569587;1.2279418;13.804299;74.132965;8.627492;2.5241907;71.656494;13.486363;3.5291579;10.662426;19.341621;59.74565;19.744778;16.177725;60.872192;80.30204;4.788075;8.341011;96.83972;26.749695;23.398092;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.7335739;0.4122005;1.1283286;0.73406476;14.655609;19.87988;48.872032;77.96001;18.132948;6.321138;72.61342;14.593485;18.942617;17.52558;80.44923;61.573746;15.816189;6.637385;75.36802;9.1334915;9.2113495;6.51151;18.85209;28.373484;8.785059;17.960049;59.41206;73.77471;12.476488;3.2370205;75.48662;63.077213;15.816292;11.335082;41.647354;72.52126;81.56929;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.92401385;0.74503547;0.9765206;0.9078603;13.061435;16.287004;3.7990768;25.337627;12.9707365;8.250136;66.930695;1.1286162;6.810579;4.359544;18.290173;75.26515;7.50201;17.445848;2.1385167;52.85647;19.782816;14.584425;86.5084;70.18653;16.65642;13.556428;29.554539;40.835693;17.121693;10.246806;40.995228;34.387566;4.538167;9.732297;54.18859;41.850773;56.46563;40.0;32.5940251978804;91;0.214856938997406;3;1350
1.4099245;0.32190323;0.4381483;0.43688557;13.889194;5.42257;42.218193;75.7737;7.3345;3.7910686;2.0427282;32.655952;11.581386;5.5030484;82.20754;6.020627;6.882128;9.0131645;98.50193;73.92232;16.450615;16.60908;46.057304;84.143524;12.168425;16.933622;25.143377;93.79213;11.636731;6.4206166;90.24415;98.72601;17.136423;10.534498;38.71685;71.716484;64.49592;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.24708903;0.33752695;0.5300319;0.62966895;15.577055;4.3409953;72.77304;64.530716;19.684904;1.7666029;46.21658;17.493622;16.2252;5.6666465;97.37571;65.967804;18.096428;15.615084;81.30691;13.226823;6.1395345;19.823376;33.280014;98.81996;9.6339245;14.036424;1.5293195;95.44466;14.125668;15.235492;36.92183;35.47079;5.8702016;13.34948;41.63832;52.026936;96.03159;40.0;32.5940251978804;91;0.214856938997406;3;1350
1.007896;0.921208;0.59495896;0.81881654;19.020273;11.991037;70.67186;88.44779;2.1138792;8.123242;61.09117;28.600117;15.180918;2.4321482;81.48569;42.733597;7.564633;6.0607104;26.52021;25.950197;3.781132;9.827472;57.224606;28.633854;9.217591;10.63215;81.555405;67.38162;6.9407563;9.383448;28.604757;35.834183;11.551639;6.103823;27.475193;70.55552;50.624832;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.79505575;0.294372;0.45740396;0.8376247;11.478659;15.894333;49.144043;36.457726;17.52545;4.9381456;99.99162;8.462796;1.6327504;7.7740803;74.80056;16.380737;5.5967445;3.2555249;53.19024;3.7228506;9.037548;18.485636;78.27078;66.509125;8.022572;14.032011;36.04138;59.793747;2.9072552;7.87373;19.834883;28.287792;14.571744;2.9426508;80.039024;64.68559;5.6584396;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.22633946;0.21947643;0.4993366;0.8273536;18.176807;13.491417;98.5852;65.35765;11.038842;13.756262;16.279074;35.11335;8.790138;16.267698;18.617332;95.83132;10.753081;5.7687216;71.68927;96.51618;6.961124;15.042407;25.856207;35.464523;6.411544;13.36411;3.472078;38.728737;13.279126;13.107239;10.642566;12.9559355;13.42215;8.314118;73.451225;24.888756;97.67109;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.52441263;0.81995237;0.5797654;0.5943845;16.48156;16.271284;12.587541;57.254173;12.109416;1.0042198;68.51314;40.591007;15.941135;14.233714;14.925508;95.259026;7.3216186;1.1051501;38.80256;90.866516;2.0044498;1.4070423;80.11024;48.10158;3.0741498;17.680944;79.48624;70.00361;17.081923;3.4323738;71.67643;81.77541;17.343124;14.375021;14.3295765;88.13069;6.406249;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.35403082;0.49000764;1.4325644;0.27221787;7.420561;10.252946;16.67053;78.496086;16.814373;13.307181;44.224934;92.68062;18.588987;19.162817;48.135937;82.95795;12.292804;18.634073;18.679602;78.9033;2.1145666;12.489953;69.73441;2.536243;13.664549;17.681705;90.07126;63.974773;4.1583753;1.7226592;91.38391;23.117731;15.560428;4.0152483;49.911583;57.08648;12.207092;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.48183239;0.51732683;1.0501531;0.5862493;16.45974;19.767591;26.574408;33.6042;18.614824;11.324071;47.580997;57.536953;14.274103;9.63364;27.463621;71.34469;5.134234;16.262835;28.808008;72.43342;4.3214645;7.944728;18.740637;25.194174;15.290521;1.753442;88.67978;52.49274;9.040265;4.724833;16.42176;35.24209;4.1914907;16.837646;44.812916;61.422146;91.56239;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.55694133;0.839886;1.0099728;0.6035081;3.2295601;15.950494;80.55095;60.349464;18.013773;10.942807;16.675852;84.67979;8.346284;10.667627;30.155968;21.164005;5.24525;6.159784;71.98874;54.240795;8.846101;18.18797;77.75904;80.347466;8.578918;1.3888508;29.87673;9.674602;8.043046;9.386614;23.427517;30.444046;5.3700705;4.5922723;22.667055;73.12263;87.526115;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.7216982;0.34394863;1.2632546;0.6578937;4.016433;1.9678864;76.51901;54.546474;9.863526;10.645951;53.48224;62.779835;11.838167;3.804618;9.588764;84.23203;19.590166;19.38364;82.5601;76.93527;14.910096;5.3158917;88.438095;21.975294;6.0201864;12.481479;22.674028;14.165835;16.290228;18.265324;45.014908;75.69653;19.466618;9.019032;12.034084;19.003899;81.902626;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.8877512;0.7202616;0.901919;0.89678067;19.85519;7.9170423;77.503426;5.3148193;14.529345;11.302746;5.538656;45.242023;15.466194;5.372795;39.628143;34.214157;15.550831;19.274126;8.492226;55.68836;11.82643;13.1376705;12.206726;2.69892;11.295036;4.4717817;44.96911;74.02817;11.102766;11.549603;35.75339;30.597054;1.0295168;2.4858036;77.132256;50.19363;8.162746;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.20128699;0.45082265;0.25060758;0.7982137;9.145083;11.632797;88.082664;4.3665166;15.294449;10.62512;41.99646;89.2518;9.351702;18.378143;28.769173;24.1981;11.9169035;9.0995865;6.2685738;33.164577;6.2447443;13.441036;69.255424;19.10398;7.7815733;15.153408;36.896305;48.407364;16.21843;2.1881833;1.9820548;9.917732;5.7497478;14.429837;5.755465;13.352512;16.199587;40.0;32.5940251978804;91;0.214856938997406;3;1350
0.41043016;0.28341478;1.4511427;0.32918614;9.751742;5.259756;44.84817;90.397316;7.5801616;9.480935;41.14639;77.502304;17.98838;19.962528;90.458275;95.09829;16.280464;4.3660493;58.45083;23.72453;10.732245;4.6212234;74.9918;87.14909;8.616349;13.962416;42.990578;14.75406;11.032979;6.7032175;8.206552;48.02457;7.57444;2.6353369;24.641409;87.83299;13.136982;40.0;32.5940251978804;91;0.214856938997406;3;1350
