[-];[-];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year]
0.15303864;0.122552454;8.963753;16.117983;28.037125;45.963932;46.48509;63.112255;8.908746
0.56747675;0.37244427;8.963753;16.117983;28.037125;45.963932;46.48509;63.112255;8.908746
0.56747675;0.122552454;13.970041;16.117983;28.037125;45.963932;46.48509;63.112255;8.908746
0.56747675;0.122552454;8.963753;6.085984;28.037125;45.963932;46.48509;63.112255;8.908746
0.56747675;0.122552454;8.963753;16.117983;26.357351;45.963932;46.48509;63.112255;8.908746
0.56747675;0.122552454;8.963753;16.117983;28.037125;45.236973;46.48509;63.112255;8.908746
0.56747675;0.122552454;8.963753;16.117983;28.037125;45.963932;26.7812;63.112255;8.908746
0.56747675;0.122552454;8.963753;16.117983;28.037125;45.963932;46.48509;58.532516;8.908746
0.56747675;0.122552454;8.963753;16.117983;28.037125;45.963932;46.48509;63.112255;5.5525956
0.15303864;0.37244427;13.970041;6.085984;26.357351;45.236973;26.7812;58.532516;5.5525956
0.59350455;0.68884;16.941616;3.2438312;17.772305;27.791796;38.68728;10.846223;14.764463
0.7081075;0.68884;16.941616;3.2438312;17.772305;27.791796;38.68728;10.846223;14.764463
0.59350455;0.3320404;16.941616;3.2438312;17.772305;27.791796;38.68728;10.846223;14.764463
0.59350455;0.68884;15.737575;3.2438312;17.772305;27.791796;38.68728;10.846223;14.764463
0.59350455;0.68884;16.941616;12.614635;17.772305;27.791796;38.68728;10.846223;14.764463
0.59350455;0.68884;16.941616;3.2438312;28.227036;27.791796;38.68728;10.846223;14.764463
0.59350455;0.68884;16.941616;3.2438312;17.772305;20.821148;38.68728;10.846223;14.764463
0.59350455;0.68884;16.941616;3.2438312;17.772305;27.791796;49.33974;10.846223;14.764463
0.59350455;0.68884;16.941616;3.2438312;17.772305;27.791796;38.68728;70.45384;14.764463
0.59350455;0.68884;16.941616;3.2438312;17.772305;27.791796;38.68728;10.846223;8.276168
0.7081075;0.3320404;15.737575;12.614635;28.227036;20.821148;49.33974;70.45384;8.276168
0.14659253;0.14267893;5.334373;13.881104;21.257065;34.769314;26.232512;65.03287;24.379013
0.16243258;0.14267893;5.334373;13.881104;21.257065;34.769314;26.232512;65.03287;24.379013
0.14659253;0.69278175;5.334373;13.881104;21.257065;34.769314;26.232512;65.03287;24.379013
0.14659253;0.14267893;10.009311;13.881104;21.257065;34.769314;26.232512;65.03287;24.379013
0.14659253;0.14267893;5.334373;7.8584466;21.257065;34.769314;26.232512;65.03287;24.379013
0.14659253;0.14267893;5.334373;13.881104;17.354025;34.769314;26.232512;65.03287;24.379013
0.14659253;0.14267893;5.334373;13.881104;21.257065;41.515083;26.232512;65.03287;24.379013
0.14659253;0.14267893;5.334373;13.881104;21.257065;34.769314;15.077297;65.03287;24.379013
0.14659253;0.14267893;5.334373;13.881104;21.257065;34.769314;26.232512;29.48667;24.379013
0.14659253;0.14267893;5.334373;13.881104;21.257065;34.769314;26.232512;65.03287;24.969885
0.16243258;0.69278175;10.009311;7.8584466;17.354025;41.515083;15.077297;29.48667;24.969885
0.43367168;0.83994097;11.4531975;8.513171;26.190306;47.087677;47.757465;95.21372;15.537849
0.35752386;0.83994097;11.4531975;8.513171;26.190306;47.087677;47.757465;95.21372;15.537849
0.43367168;0.8530934;11.4531975;8.513171;26.190306;47.087677;47.757465;95.21372;15.537849
0.43367168;0.83994097;4.2908716;8.513171;26.190306;47.087677;47.757465;95.21372;15.537849
0.43367168;0.83994097;11.4531975;15.842219;26.190306;47.087677;47.757465;95.21372;15.537849
0.43367168;0.83994097;11.4531975;8.513171;23.027397;47.087677;47.757465;95.21372;15.537849
0.43367168;0.83994097;11.4531975;8.513171;26.190306;37.74046;47.757465;95.21372;15.537849
0.43367168;0.83994097;11.4531975;8.513171;26.190306;47.087677;35.71107;95.21372;15.537849
0.43367168;0.83994097;11.4531975;8.513171;26.190306;47.087677;47.757465;45.801483;15.537849
0.43367168;0.83994097;11.4531975;8.513171;26.190306;47.087677;47.757465;95.21372;0.46776977
0.35752386;0.8530934;4.2908716;15.842219;23.027397;37.74046;35.71107;45.801483;0.46776977
0.8873643;0.52589995;10.757619;19.686533;14.714061;10.315201;15.292783;48.148952;4.8501325
0.9595074;0.52589995;10.757619;19.686533;14.714061;10.315201;15.292783;48.148952;4.8501325
0.8873643;0.3132885;10.757619;19.686533;14.714061;10.315201;15.292783;48.148952;4.8501325
0.8873643;0.52589995;14.962373;19.686533;14.714061;10.315201;15.292783;48.148952;4.8501325
0.8873643;0.52589995;10.757619;4.6004276;14.714061;10.315201;15.292783;48.148952;4.8501325
0.8873643;0.52589995;10.757619;19.686533;11.381796;10.315201;15.292783;48.148952;4.8501325
0.8873643;0.52589995;10.757619;19.686533;14.714061;19.606262;15.292783;48.148952;4.8501325
0.8873643;0.52589995;10.757619;19.686533;14.714061;10.315201;29.876469;48.148952;4.8501325
0.8873643;0.52589995;10.757619;19.686533;14.714061;10.315201;15.292783;97.64514;4.8501325
0.8873643;0.52589995;10.757619;19.686533;14.714061;10.315201;15.292783;48.148952;16.927073
0.9595074;0.3132885;14.962373;4.6004276;11.381796;19.606262;29.876469;97.64514;16.927073
0.9628339;0.890168;2.6618154;17.657463;10.6217575;21.519135;40.83149;81.26156;22.109169
0.3113309;0.890168;2.6618154;17.657463;10.6217575;21.519135;40.83149;81.26156;22.109169
0.9628339;0.9826188;2.6618154;17.657463;10.6217575;21.519135;40.83149;81.26156;22.109169
0.9628339;0.890168;13.241925;17.657463;10.6217575;21.519135;40.83149;81.26156;22.109169
0.9628339;0.890168;2.6618154;19.016954;10.6217575;21.519135;40.83149;81.26156;22.109169
0.9628339;0.890168;2.6618154;17.657463;19.228382;21.519135;40.83149;81.26156;22.109169
0.9628339;0.890168;2.6618154;17.657463;10.6217575;14.679404;40.83149;81.26156;22.109169
0.9628339;0.890168;2.6618154;17.657463;10.6217575;21.519135;22.78253;81.26156;22.109169
0.9628339;0.890168;2.6618154;17.657463;10.6217575;21.519135;40.83149;81.22009;22.109169
0.9628339;0.890168;2.6618154;17.657463;10.6217575;21.519135;40.83149;81.26156;21.088966
0.3113309;0.9826188;13.241925;19.016954;19.228382;14.679404;22.78253;81.22009;21.088966
0.50938493;0.36586282;19.48119;10.2352085;29.110779;36.074783;13.30579;39.644638;2.0359077
0.5540597;0.36586282;19.48119;10.2352085;29.110779;36.074783;13.30579;39.644638;2.0359077
0.50938493;0.16179726;19.48119;10.2352085;29.110779;36.074783;13.30579;39.644638;2.0359077
0.50938493;0.36586282;5.875171;10.2352085;29.110779;36.074783;13.30579;39.644638;2.0359077
0.50938493;0.36586282;19.48119;5.510499;29.110779;36.074783;13.30579;39.644638;2.0359077
0.50938493;0.36586282;19.48119;10.2352085;25.112423;36.074783;13.30579;39.644638;2.0359077
0.50938493;0.36586282;19.48119;10.2352085;29.110779;32.657276;13.30579;39.644638;2.0359077
0.50938493;0.36586282;19.48119;10.2352085;29.110779;36.074783;31.634815;39.644638;2.0359077
0.50938493;0.36586282;19.48119;10.2352085;29.110779;36.074783;13.30579;40.25088;2.0359077
0.50938493;0.36586282;19.48119;10.2352085;29.110779;36.074783;13.30579;39.644638;3.8056583
0.5540597;0.16179726;5.875171;5.510499;25.112423;32.657276;31.634815;40.25088;3.8056583
0.2401234;0.62652797;8.235667;11.295992;23.41475;43.317005;30.53633;30.64551;8.174605
0.8651702;0.62652797;8.235667;11.295992;23.41475;43.317005;30.53633;30.64551;8.174605
0.2401234;0.4910092;8.235667;11.295992;23.41475;43.317005;30.53633;30.64551;8.174605
0.2401234;0.62652797;7.3334;11.295992;23.41475;43.317005;30.53633;30.64551;8.174605
0.2401234;0.62652797;8.235667;13.52444;23.41475;43.317005;30.53633;30.64551;8.174605
0.2401234;0.62652797;8.235667;11.295992;14.497647;43.317005;30.53633;30.64551;8.174605
0.2401234;0.62652797;8.235667;11.295992;23.41475;46.441704;30.53633;30.64551;8.174605
0.2401234;0.62652797;8.235667;11.295992;23.41475;43.317005;12.269197;30.64551;8.174605
0.2401234;0.62652797;8.235667;11.295992;23.41475;43.317005;30.53633;11.653609;8.174605
0.2401234;0.62652797;8.235667;11.295992;23.41475;43.317005;30.53633;30.64551;28.897602
0.8651702;0.4910092;7.3334;13.52444;14.497647;46.441704;12.269197;11.653609;28.897602
0.68629044;0.3200745;14.109198;5.5208755;16.942785;19.122648;22.981485;67.77727;27.211317
0.45374295;0.3200745;14.109198;5.5208755;16.942785;19.122648;22.981485;67.77727;27.211317
0.68629044;0.56985503;14.109198;5.5208755;16.942785;19.122648;22.981485;67.77727;27.211317
0.68629044;0.3200745;18.54964;5.5208755;16.942785;19.122648;22.981485;67.77727;27.211317
0.68629044;0.3200745;14.109198;11.03238;16.942785;19.122648;22.981485;67.77727;27.211317
0.68629044;0.3200745;14.109198;5.5208755;21.171293;19.122648;22.981485;67.77727;27.211317
0.68629044;0.3200745;14.109198;5.5208755;16.942785;25.90394;22.981485;67.77727;27.211317
0.68629044;0.3200745;14.109198;5.5208755;16.942785;19.122648;43.318645;67.77727;27.211317
0.68629044;0.3200745;14.109198;5.5208755;16.942785;19.122648;22.981485;63.499264;27.211317
0.68629044;0.3200745;14.109198;5.5208755;16.942785;19.122648;22.981485;67.77727;11.848693
0.45374295;0.56985503;18.54964;11.03238;21.171293;25.90394;43.318645;63.499264;11.848693
0.7609821;0.7845836;7.0544486;9.386214;21.185577;13.978313;42.70991;84.22198;20.512255
0.88862526;0.7845836;7.0544486;9.386214;21.185577;13.978313;42.70991;84.22198;20.512255
0.7609821;0.64059526;7.0544486;9.386214;21.185577;13.978313;42.70991;84.22198;20.512255
0.7609821;0.7845836;17.619474;9.386214;21.185577;13.978313;42.70991;84.22198;20.512255
0.7609821;0.7845836;7.0544486;6.6970644;21.185577;13.978313;42.70991;84.22198;20.512255
0.7609821;0.7845836;7.0544486;9.386214;12.840704;13.978313;42.70991;84.22198;20.512255
0.7609821;0.7845836;7.0544486;9.386214;21.185577;37.25534;42.70991;84.22198;20.512255
0.7609821;0.7845836;7.0544486;9.386214;21.185577;13.978313;22.30922;84.22198;20.512255
0.7609821;0.7845836;7.0544486;9.386214;21.185577;13.978313;42.70991;54.533184;20.512255
0.7609821;0.7845836;7.0544486;9.386214;21.185577;13.978313;42.70991;84.22198;15.986619
0.88862526;0.64059526;17.619474;6.6970644;12.840704;37.25534;22.30922;54.533184;15.986619
0.31483912;0.4722727;15.117882;16.180586;19.709332;48.46561;10.184057;37.42092;0.34973463
0.4284197;0.4722727;15.117882;16.180586;19.709332;48.46561;10.184057;37.42092;0.34973463
0.31483912;0.50552374;15.117882;16.180586;19.709332;48.46561;10.184057;37.42092;0.34973463
0.31483912;0.4722727;10.246254;16.180586;19.709332;48.46561;10.184057;37.42092;0.34973463
0.31483912;0.4722727;15.117882;17.876913;19.709332;48.46561;10.184057;37.42092;0.34973463
0.31483912;0.4722727;15.117882;16.180586;21.500122;48.46561;10.184057;37.42092;0.34973463
0.31483912;0.4722727;15.117882;16.180586;19.709332;15.407847;10.184057;37.42092;0.34973463
0.31483912;0.4722727;15.117882;16.180586;19.709332;48.46561;33.359344;37.42092;0.34973463
0.31483912;0.4722727;15.117882;16.180586;19.709332;48.46561;10.184057;89.525856;0.34973463
0.31483912;0.4722727;15.117882;16.180586;19.709332;48.46561;10.184057;37.42092;3.2699597
0.4284197;0.50552374;10.246254;17.876913;21.500122;15.407847;33.359344;89.525856;3.2699597
0.48921657;0.7459826;3.8058856;6.442166;12.767573;30.930458;33.659065;22.332525;10.123074
0.120773196;0.7459826;3.8058856;6.442166;12.767573;30.930458;33.659065;22.332525;10.123074
0.48921657;0.14903757;3.8058856;6.442166;12.767573;30.930458;33.659065;22.332525;10.123074
0.48921657;0.7459826;2.9598556;6.442166;12.767573;30.930458;33.659065;22.332525;10.123074
0.48921657;0.7459826;3.8058856;10.002076;12.767573;30.930458;33.659065;22.332525;10.123074
0.48921657;0.7459826;3.8058856;6.442166;18.423498;30.930458;33.659065;22.332525;10.123074
0.48921657;0.7459826;3.8058856;6.442166;12.767573;24.164772;33.659065;22.332525;10.123074
0.48921657;0.7459826;3.8058856;6.442166;12.767573;30.930458;12.741898;22.332525;10.123074
0.48921657;0.7459826;3.8058856;6.442166;12.767573;30.930458;33.659065;72.06855;10.123074
0.48921657;0.7459826;3.8058856;6.442166;12.767573;30.930458;33.659065;22.332525;24.027569
0.120773196;0.14903757;2.9598556;10.002076;18.423498;24.164772;12.741898;72.06855;24.027569
0.9425796;0.2015522;18.440163;12.700439;26.252333;26.667732;21.10437;76.78281;29.483421
0.74978054;0.2015522;18.440163;12.700439;26.252333;26.667732;21.10437;76.78281;29.483421
0.9425796;0.91363937;18.440163;12.700439;26.252333;26.667732;21.10437;76.78281;29.483421
0.9425796;0.2015522;14.174019;12.700439;26.252333;26.667732;21.10437;76.78281;29.483421
0.9425796;0.2015522;18.440163;14.542531;26.252333;26.667732;21.10437;76.78281;29.483421
0.9425796;0.2015522;18.440163;12.700439;27.24546;26.667732;21.10437;76.78281;29.483421
0.9425796;0.2015522;18.440163;12.700439;26.252333;43.489147;21.10437;76.78281;29.483421
0.9425796;0.2015522;18.440163;12.700439;26.252333;26.667732;41.594727;76.78281;29.483421
0.9425796;0.2015522;18.440163;12.700439;26.252333;26.667732;21.10437;25.496265;29.483421
0.9425796;0.2015522;18.440163;12.700439;26.252333;26.667732;21.10437;76.78281;11.07656
0.74978054;0.91363937;14.174019;14.542531;27.24546;43.489147;41.594727;25.496265;11.07656
0.7932577;0.5676553;12.599936;14.79794;28.410019;15.166604;35.56429;19.763992;12.934094
0.49622694;0.5676553;12.599936;14.79794;28.410019;15.166604;35.56429;19.763992;12.934094
0.7932577;0.2152749;12.599936;14.79794;28.410019;15.166604;35.56429;19.763992;12.934094
0.7932577;0.5676553;11.364056;14.79794;28.410019;15.166604;35.56429;19.763992;12.934094
0.7932577;0.5676553;12.599936;8.997685;28.410019;15.166604;35.56429;19.763992;12.934094
0.7932577;0.5676553;12.599936;14.79794;24.613537;15.166604;35.56429;19.763992;12.934094
0.7932577;0.5676553;12.599936;14.79794;28.410019;48.572247;35.56429;19.763992;12.934094
0.7932577;0.5676553;12.599936;14.79794;28.410019;15.166604;45.75177;19.763992;12.934094
0.7932577;0.5676553;12.599936;14.79794;28.410019;15.166604;35.56429;21.1811;12.934094
0.7932577;0.5676553;12.599936;14.79794;28.410019;15.166604;35.56429;19.763992;14.649039
0.49622694;0.2152749;11.364056;8.997685;24.613537;48.572247;45.75177;21.1811;14.649039
0.33969897;0.2629317;9.714988;4.6518316;11.938057;42.232002;28.109673;56.80782;22.929955
0.8226724;0.2629317;9.714988;4.6518316;11.938057;42.232002;28.109673;56.80782;22.929955
0.33969897;0.81136006;9.714988;4.6518316;11.938057;42.232002;28.109673;56.80782;22.929955
0.33969897;0.2629317;5.6335974;4.6518316;11.938057;42.232002;28.109673;56.80782;22.929955
0.33969897;0.2629317;9.714988;11.427802;11.938057;42.232002;28.109673;56.80782;22.929955
0.33969897;0.2629317;9.714988;4.6518316;10.967504;42.232002;28.109673;56.80782;22.929955
0.33969897;0.2629317;9.714988;4.6518316;11.938057;29.091696;28.109673;56.80782;22.929955
0.33969897;0.2629317;9.714988;4.6518316;11.938057;42.232002;19.91649;56.80782;22.929955
0.33969897;0.2629317;9.714988;4.6518316;11.938057;42.232002;28.109673;56.171688;22.929955
0.33969897;0.2629317;9.714988;4.6518316;11.938057;42.232002;28.109673;56.80782;27.955305
0.8226724;0.81136006;5.6335974;11.427802;10.967504;29.091696;19.91649;56.171688;27.955305
0.182722;0.94379467;15.763066;18.83412;15.617026;39.62071;45.87917;92.901985;17.719776
0.6240069;0.94379467;15.763066;18.83412;15.617026;39.62071;45.87917;92.901985;17.719776
0.182722;0.7362759;15.763066;18.83412;15.617026;39.62071;45.87917;92.901985;17.719776
0.182722;0.94379467;8.668396;18.83412;15.617026;39.62071;45.87917;92.901985;17.719776
0.182722;0.94379467;15.763066;3.5826035;15.617026;39.62071;45.87917;92.901985;17.719776
0.182722;0.94379467;15.763066;18.83412;29.102736;39.62071;45.87917;92.901985;17.719776
0.182722;0.94379467;15.763066;18.83412;15.617026;10.324968;45.87917;92.901985;17.719776
0.182722;0.94379467;15.763066;18.83412;15.617026;39.62071;39.299652;92.901985;17.719776
0.182722;0.94379467;15.763066;18.83412;15.617026;39.62071;45.87917;83.80225;17.719776
0.182722;0.94379467;15.763066;18.83412;15.617026;39.62071;45.87917;92.901985;6.6078677
0.6240069;0.7362759;8.668396;3.5826035;29.102736;10.324968;39.299652;83.80225;6.6078677
0.62943834;0.42122033;6.3414536;7.0408816;24.106049;22.93613;18.414331;51.197224;6.885119
0.2413699;0.42122033;6.3414536;7.0408816;24.106049;22.93613;18.414331;51.197224;6.885119
0.62943834;0.4318088;6.3414536;7.0408816;24.106049;22.93613;18.414331;51.197224;6.885119
0.62943834;0.42122033;19.333548;7.0408816;24.106049;22.93613;18.414331;51.197224;6.885119
0.62943834;0.42122033;6.3414536;16.873323;24.106049;22.93613;18.414331;51.197224;6.885119
0.62943834;0.42122033;6.3414536;7.0408816;15.30644;22.93613;18.414331;51.197224;6.885119
0.62943834;0.42122033;6.3414536;7.0408816;24.106049;32.32879;18.414331;51.197224;6.885119
0.62943834;0.42122033;6.3414536;7.0408816;24.106049;22.93613;25.036665;51.197224;6.885119
0.62943834;0.42122033;6.3414536;7.0408816;24.106049;22.93613;18.414331;37.232094;6.885119
0.62943834;0.42122033;6.3414536;7.0408816;24.106049;22.93613;18.414331;51.197224;20.14847
0.2413699;0.4318088;19.333548;16.873323;15.30644;32.32879;25.036665;37.232094;20.14847
0.6153489;0.5837109;10.309344;5.2479835;11.079754;27.210812;48.176426;36.46271;25.0597
0.5739477;0.5837109;10.309344;5.2479835;11.079754;27.210812;48.176426;36.46271;25.0597
0.6153489;0.12016966;10.309344;5.2479835;11.079754;27.210812;48.176426;36.46271;25.0597
0.6153489;0.5837109;10.777343;5.2479835;11.079754;27.210812;48.176426;36.46271;25.0597
0.6153489;0.5837109;10.309344;2.59477;11.079754;27.210812;48.176426;36.46271;25.0597
0.6153489;0.5837109;10.309344;5.2479835;24.800909;27.210812;48.176426;36.46271;25.0597
0.6153489;0.5837109;10.309344;5.2479835;11.079754;47.213474;48.176426;36.46271;25.0597
0.6153489;0.5837109;10.309344;5.2479835;11.079754;27.210812;45.426258;36.46271;25.0597
0.6153489;0.5837109;10.309344;5.2479835;11.079754;27.210812;48.176426;38.33494;25.0597
0.6153489;0.5837109;10.309344;5.2479835;11.079754;27.210812;48.176426;36.46271;23.857578
0.5739477;0.12016966;10.777343;2.59477;24.800909;47.213474;45.426258;38.33494;23.857578
0.16868751;0.22231972;11.799467;11.569936;29.900301;30.233267;15.653169;85.10809;14.078274
0.3107853;0.22231972;11.799467;11.569936;29.900301;30.233267;15.653169;85.10809;14.078274
0.16868751;0.94068855;11.799467;11.569936;29.900301;30.233267;15.653169;85.10809;14.078274
0.16868751;0.22231972;17.088816;11.569936;29.900301;30.233267;15.653169;85.10809;14.078274
0.16868751;0.22231972;11.799467;17.60488;29.900301;30.233267;15.653169;85.10809;14.078274
0.16868751;0.22231972;11.799467;11.569936;10.789927;30.233267;15.653169;85.10809;14.078274
0.16868751;0.22231972;11.799467;11.569936;29.900301;25.445324;15.653169;85.10809;14.078274
0.16868751;0.22231972;11.799467;11.569936;29.900301;30.233267;18.908075;85.10809;14.078274
0.16868751;0.22231972;11.799467;11.569936;29.900301;30.233267;15.653169;81.71879;14.078274
0.16868751;0.22231972;11.799467;11.569936;29.900301;30.233267;15.653169;85.10809;10.324272
0.3107853;0.94068855;17.088816;17.60488;10.789927;25.445324;18.908075;81.71879;10.324272
0.3254439;0.9879167;4.9286895;10.508107;22.622698;47.912804;37.876385;75.85068;5.2424335
0.44967476;0.9879167;4.9286895;10.508107;22.622698;47.912804;37.876385;75.85068;5.2424335
0.3254439;0.6116681;4.9286895;10.508107;22.622698;47.912804;37.876385;75.85068;5.2424335
0.3254439;0.9879167;13.609146;10.508107;22.622698;47.912804;37.876385;75.85068;5.2424335
0.3254439;0.9879167;4.9286895;8.086743;22.622698;47.912804;37.876385;75.85068;5.2424335
