;[mm];[1/m2];[mm];[-];[-];[-];[mm/hour];[mm/hour];[-]
5;1350;176;276;0.09287861;0.15917495;0.20111114;16.794304;2500;0.28374635487655214
5;1350;154;677;0.040933173;0.17824489;0.20806214;15.674931;2500;0.28595874575208813
5;1350;178;330;0.043467388;0.20811494;0.15485267;6.4546013;2500;0.16983202688224222
5;1350;119;771;0.063932516;0.13424633;0.19090004;7.3231335;2500;0.27940199396809495
5;1350;249;831;0.088131085;0.1447842;0.12340519;4.4944973;2500;0.13953178389476403
5;1350;50;368;0.062877394;0.1680746;0.10314304;10.549784;2500;0.0945732089853033
5;1350;134;113;0.09552182;0.13603774;0.11497387;16.41509;2500;0.12786114898860915
5;1350;210;592;0.090243794;0.12155433;0.11587907;11.716279;2500;0.13649563334283768
5;1350;261;120;0.0708666;0.13205366;0.24771559;7.7390037;2500;0.40189038051540354
5;1350;117;623;0.06607757;0.1334756;0.13540205;8.794475;2500;0.1679278098492537
5;1350;174;874;0.07835621;0.10535342;0.12011869;14.159119;2500;0.15362902636861145
5;1350;30;748;0.022875486;0.1929066;0.21930803;10.771075;2500;0.2997052453403545
5;1350;59;543;0.051011775;0.11665007;0.15499902;11.501657;2500;0.2171918268790069
5;1350;30;1135;0.04321127;0.24202476;0.13093913;12.583845;2500;0.11770483609884477
5;1350;221;131;0.030264998;0.13018757;0.133056;15.03232;2500;0.16513092240463656
5;1350;93;1057;0.1321838;0.14342898;0.12085574;12.887487;2500;0.13541790268252216
5;1350;219;962;0.018895047;0.16729222;0.1119858;14.002215;2500;0.10991133544132693
5;1350;29;509;0.061936148;0.21604674;0.20202042;13.656423;2500;0.2534841056888908
5;1350;260;191;0.041736513;0.21630341;0.1659975;18.60284;2500;0.1865142079835876
5;1350;252;195;0.09456003;0.19358623;0.12226595;14.992531;2500;0.1183706848213436
5;1350;35;1106;0.12279126;0.15774369;0.21886681;11.384674;2500;0.32114837579553523
5;1350;16;288;0.06541248;0.18975066;0.102868766;18.061205;2500;0.08750884332816694
5;1350;26;1050;0.07512531;0.09762652;0.16459568;18.10755;2500;0.25106785424211503
5;1350;257;608;0.06415246;0.16820435;0.11909583;7.6787786;2500;0.12197683090148857
5;1350;78;559;0.09317518;0.10779904;0.10416568;16.300762;2500;0.12105305046555707
5;1350;168;747;0.124115534;0.15875083;0.18259935;19.666895;2500;0.24668086717531346
5;1350;133;265;0.048170887;0.2326634;0.123314954;4.9300523;2500;0.10814432840643394
5;1350;240;519;0.089490995;0.107614614;0.110277615;8.542337;2500;0.13296368378986342
5;1350;151;1126;0.04439005;0.20636488;0.17181581;8.89357;2500;0.20139470051359062
5;1350;155;293;0.059451543;0.14129119;0.22654542;12.600916;2500;0.34912440388113947
5;1350;296;1106;0.04490877;0.20681979;0.17284432;19.29074;2500;0.20309079281237288
5;1350;53;1193;0.061630104;0.18045054;0.11194814;6.8065596;2500;0.10531556136012053
5;1350;250;71;0.11201602;0.11462617;0.14565352;15.32107;2500;0.19939549780350274
5;1350;25;642;0.11441073;0.16735019;0.16691388;15.792681;2500;0.2110263630718338
5;1350;148;214;0.06011498;0.12679256;0.14217336;14.22711;2500;0.18495480916632867
5;1350;267;749;0.12785149;0.14176852;0.15063047;12.177203;2500;0.1931377678726055
5;1350;202;1187;0.06180593;0.19162023;0.17502524;11.862689;2500;0.21426462158676035
5;1350;208;1077;0.032534406;0.15965578;0.2413705;6.3589945;2500;0.36672894612595064
5;1350;86;1110;0.09203589;0.121216975;0.22072749;3.6077535;2500;0.3525710838272394
5;1350;131;263;0.01681615;0.14353597;0.13065647;7.347141;2500;0.1537105219888721
5;1350;116;655;0.101087816;0.13854867;0.21778876;5.3622084;2500;0.3326627457939853
5;1350;161;289;0.030794201;0.25238943;0.15918168;13.399858;2500;0.1611368113579353
5;1350;144;1080;0.03584042;0.13183235;0.22235742;17.209612;2500;0.3475234515246019
5;1350;104;237;0.041125484;0.12867428;0.19256607;4.0151653;2500;0.28684622492321943
5;1350;98;193;0.050300054;0.17088498;0.20184764;13.529898;2500;0.27794007339851534
5;1350;82;24;0.037931997;0.15425253;0.15431534;3.315537;2500;0.1935576319024768
5;1350;115;226;0.027442105;0.16409722;0.20697874;8.22186;2500;0.2925375522666996
5;1350;53;235;0.02489272;0.2209078;0.18485355;4.2905045;2500;0.2189721967682307
5;1350;262;102;0.08670639;0.12483207;0.19278578;6.691312;2500;0.2901232410017794
5;1350;184;1042;0.078240626;0.1984565;0.18205675;17.312925;2500;0.2242435587823206
5;1350;48;938;0.035317767;0.17901815;0.108368605;8.975051;2500;0.09977575210231872
5;1350;211;312;0.032193445;0.21009788;0.17113715;3.0633888;2500;0.1984975507805496
5;1350;255;942;0.044321917;0.16536179;0.10768835;4.7800446;2500;0.10319851213245941
5;1350;78;512;0.045546487;0.14285704;0.1252752;17.02925;2500;0.14391031148612674
5;1350;53;932;0.06280396;0.15789585;0.17133884;8.793035;2500;0.2248297248634705
5;1350;12;394;0.036238845;0.22183324;0.16092616;18.783607;2500;0.17522880321252074
5;1350;23;681;0.14410833;0.14881304;0.10719054;11.663273;2500;0.10840581555371966
5;1350;231;464;0.032437213;0.12388781;0.12058373;10.63452;2500;0.14432621860583988
5;1350;296;233;0.06353674;0.16623731;0.16979407;9.66735;2500;0.21720405727846182
5;1350;23;706;0.094134994;0.1512599;0.24514893;15.695669;2500;0.3809833411666265
5;1350;226;903;0.03649261;0.12636547;0.17295939;16.878399;2500;0.2476562051319901
5;1350;30;906;0.036491625;0.23788403;0.21588303;3.413936;2500;0.26906392108076593
5;1350;181;433;0.047966134;0.14342666;0.16645873;8.759879;2500;0.22355363274474174
5;1350;229;627;0.09031894;0.19091785;0.12875873;6.372609;2500;0.13043344704073837
5;1350;114;918;0.10170388;0.13118717;0.10317732;18.088278;2500;0.10833263926717407
5;1350;13;74;0.042713977;0.13009785;0.15632395;14.959466;2500;0.21128958601381903
5;1350;182;95;0.11891271;0.14197041;0.23792368;6.5542064;2500;0.37279601848850513
5;1350;297;457;0.05527447;0.11830981;0.14872369;8.759089;2500;0.2032862899981614
5;1350;84;275;0.09986659;0.15819018;0.1552791;8.964928;2500;0.19335744076892503
5;1350;64;455;0.030395728;0.24083403;0.20390794;18.70445;2500;0.24526549228044264
5;1350;45;121;0.10830761;0.12802176;0.21053693;9.999987;2500;0.3252992523718169
5;1350;171;714;0.035345048;0.15531883;0.19125769;1.3501313;2500;0.26618747797851594
5;1350;182;809;0.049663067;0.1659376;0.15073411;14.871624;2500;0.18080052998892956
5;1350;239;952;0.07092966;0.15827341;0.24178839;2.8343258;2500;0.36861997303094407
5;1350;228;784;0.120918706;0.12894846;0.15287656;12.984058;2500;0.20505609419567633
5;1350;268;481;0.058397327;0.18669151;0.14380147;10.756496;2500;0.15869492882743902
5;1350;243;1122;0.039534125;0.17052953;0.22647394;15.491469;2500;0.328200471792961
5;1350;81;874;0.12771958;0.13600537;0.24028333;11.452742;2500;0.3825959493032163
5;1350;171;637;0.11249886;0.15321358;0.2434845;4.329443;2500;0.37596971923943195
5;1350;96;256;0.09296779;0.16148187;0.17998274;17.98527;2500;0.23987242236252584
5;1350;105;782;0.05034957;0.14047365;0.2304237;18.163233;2500;0.3579842517019013
5;1350;280;714;0.05910984;0.1612996;0.12755653;8.99299;2500;0.13989681187221
5;1350;207;823;0.10321614;0.111697406;0.23334986;12.578945;2500;0.3882221255719931
5;1350;292;939;0.03476888;0.23774996;0.21372877;11.496017;2500;0.2650641814467086
5;1350;130;1098;0.1093045;0.16192248;0.15987809;11.150514;2500;0.20028109021285811
5;1350;165;1139;0.09529894;0.1846132;0.13677767;2.7137928;2500;0.14693092476488545
5;1350;151;759;0.09000648;0.09466989;0.21394747;10.385634;2500;0.361054016587586
5;1350;41;1159;0.0848076;0.1774606;0.16458775;5.27782;2500;0.20141459665040076
5;1350;78;1094;0.059539296;0.22102056;0.24679232;16.159111;2500;0.3379317062821076
5;1350;163;13;0.07208344;0.10289016;0.22819003;17.127201;2500;0.384881360398545
5;1350;29;768;0.077098556;0.078892;0.21856464;1.3550375;2500;0.3868819676619152
5;1350;280;222;0.07677449;0.08905178;0.15006882;14.997961;2500;0.22678773126678367
5;1350;45;361;0.05249769;0.18843268;0.20674776;3.1820836;2500;0.27737450195281116
5;1350;67;364;0.050868005;0.16237918;0.21338873;1.1871756;2500;0.30674340708900527
5;1350;231;584;0.0720487;0.107209004;0.16141722;1.2599134;2500;0.23709174400512892
5;1350;38;22;0.07777755;0.15146798;0.1141876;9.854139;2500;0.11982094371892453
5;1350;271;290;0.028026927;0.23980144;0.21029256;16.468143;2500;0.2576378215267529
5;1350;220;44;0.043633424;0.23473921;0.14416988;6.916674;2500;0.14166714634120134
5;1350;29;784;0.035261307;0.22749683;0.1199143;18.567955;2500;0.10416355433065794
5;1350;210;1068;0.048502374;0.23432434;0.106402434;9.00155;2500;0.08155678787977762
5;1350;193;1197;0.053410687;0.18721713;0.1490887;4.584441;2500;0.16806545278452245
5;1350;229;543;0.13416512;0.14139594;0.17649148;9.72249;2500;0.24502658147982245
5;1350;250;319;0.07877882;0.13379924;0.10575944;12.912239;2500;0.11192013057922888
5;1350;218;1025;0.033873826;0.24399796;0.18451022;10.608417;2500;0.2084929545052045
5;1350;179;144;0.09752425;0.18684773;0.23430802;9.372661;2500;0.3335983207295327
5;1350;103;1169;0.06947977;0.18348144;0.18968856;4.5806527;2500;0.24663322292468828
5;1350;212;860;0.08620963;0.12844731;0.17868808;14.287469;2500;0.2580810768396777
5;1350;287;609;0.08719956;0.10505153;0.1348398;7.6575503;2500;0.18352140422041455
5;1350;180;125;0.025062846;0.17371407;0.16588734;19.440979;2500;0.20576528550692585
5;1350;202;31;0.08356322;0.08629004;0.19008492;8.612033;2500;0.3161216506299688
5;1350;136;657;0.019345598;0.13772868;0.22976509;5.2096114;2500;0.35871147116521546
5;1350;229;502;0.083369195;0.12879351;0.23227581;17.333302;2500;0.37124020648234207
5;1350;299;1012;0.072140075;0.084260225;0.16778928;4.9650745;2500;0.2690181913167283
5;1350;56;774;0.11302926;0.16905892;0.12754963;4.1941915;2500;0.13666573340139684
5;1350;68;523;0.039677143;0.20781657;0.20610596;14.651746;2500;0.26551790105882417
5;1350;166;278;0.050663173;0.22588691;0.24258548;6.6648426;2500;0.326845001575511
5;1350;149;581;0.025235033;0.19142745;0.24368547;8.929625;2500;0.349750866851739
5;1350;175;203;0.027984845;0.1556081;0.2493479;9.569993;2500;0.3865743551259556
5;1350;24;803;0.02407788;0.16946395;0.13783512;15.887448;2500;0.15515704744441822
5;1350;127;730;0.03379013;0.24441983;0.22553855;11.911584;2500;0.2841565787107241
5;1350;179;973;0.05466617;0.11361782;0.10775561;15.086357;2500;0.12497270489140516
5;1350;179;544;0.033289425;0.22145045;0.10225568;19.762383;2500;0.07833110996656656
5;1350;200;341;0.049644988;0.13420855;0.20106502;14.508308;2500;0.3006557782805565
5;1350;218;1005;0.07791522;0.12506026;0.11798225;6.2982225;2500;0.1387482703535818
5;1350;196;832;0.015956553;0.13450046;0.15825398;15.572033;2500;0.21248490830092157
5;1350;239;850;0.07888373;0.14297959;0.10186787;17.14852;2500;0.10124906027161737
5;1350;191;638;0.06818752;0.1010654;0.11301871;9.185103;2500;0.1420151833349834
5;1350;165;1052;0.08777574;0.19117136;0.13129845;13.531186;2500;0.1347545432136501
5;1350;185;281;0.04779014;0.11686905;0.18317007;10.317528;2500;0.27576504455753975
5;1350;39;488;0.07358475;0.113970526;0.14979112;3.423473;2500;0.2082782466034027
5;1350;89;957;0.047476284;0.10474347;0.18457852;14.847286;2500;0.28819530846182495
5;1350;162;168;0.090789475;0.20814213;0.19734597;9.429295;2500;0.2485245315300992
5;1350;263;971;0.10358946;0.1426262;0.10050483;7.5818195;2500;0.09898435434748684
5;1350;206;429;0.10724879;0.13928774;0.22715487;9.88699;2500;0.3519487567836851
5;1350;36;159;0.056357473;0.17147166;0.10866184;12.058956;2500;0.10276086383434593
5;1350;181;104;0.07458911;0.20561922;0.2309582;15.380499;2500;0.31544085536973365
5;1350;74;1013;0.07213604;0.09949218;0.246409;18.265148;2500;0.4285593466826495
5;1350;222;936;0.085504845;0.18342292;0.23552804;14.000807;2500;0.3382812981105317
5;1350;249;352;0.10157625;0.16949227;0.18132614;19.89156;2500;0.23796854256332653
5;1350;182;148;0.020215387;0.13520387;0.21544982;3.992273;2500;0.33023460915763275
5;1350;181;304;0.023471475;0.14643008;0.12590232;3.932382;2500;0.14342232930014567
5;1350;108;263;0.072573796;0.15949856;0.24056387;16.018227;2500;0.3651498392700143
5;1350;139;882;0.06993977;0.09358896;0.10349936;13.036759;2500;0.12746168089802126
5;1350;260;266;0.043590866;0.14876406;0.18272187;17.380178;2500;0.253015077506633
5;1350;219;267;0.101959914;0.10859104;0.16917834;13.89994;2500;0.2524077038052927
5;1350;160;48;0.07014997;0.10343266;0.21953434;1.2393227;2500;0.36532106165383793
5;1350;116;720;0.10549127;0.15013072;0.21175498;13.78122;2500;0.3116616996682436
5;1350;24;829;0.097241834;0.12701738;0.14952685;5.021431;2500;0.19950185070143095
5;1350;51;787;0.049636085;0.19633639;0.12452928;9.4918375;2500;0.12128165561597924
5;1350;65;686;0.051334426;0.1698105;0.21914102;14.138735;2500;0.3136506039211009
5;1350;118;1159;0.031224249;0.1806484;0.24662162;13.46947;2500;0.36289523952248515
5;1350;283;572;0.056444168;0.16741419;0.114680484;8.268248;2500;0.1145423761404805
5;1350;156;1033;0.032576546;0.2523507;0.20993306;14.548265;2500;0.2512335128693623
5;1350;78;778;0.08388693;0.1255189;0.17735305;18.93897;2500;0.25733785834357586
5;1350;40;110;0.10371452;0.14262487;0.14679793;5.384671;2500;0.18517368997169023
5;1350;108;974;0.051015977;0.2240784;0.102167085;3.269279;2500;0.07758160108746591
5;1350;246;705;0.07196648;0.17119668;0.20861007;3.5653546;2500;0.29136990508938193
5;1350;121;787;0.067825355;0.1160843;0.119804546;9.69461;2500;0.14694224280713788
5;1350;234;224;0.06681543;0.101478525;0.22762236;6.6665325;2500;0.3849375296577284
5;1350;242;530;0.116398595;0.12223298;0.13968861;9.882035;2500;0.18268236522996845
5;1350;42;1057;0.04670738;0.21240191;0.18885161;2.6025183;2500;0.23034787135727472
5;1350;186;266;0.052714445;0.21259613;0.1426362;5.6917143;2500;0.14664518914810795
5;1350;288;10;0.11218518;0.14188516;0.20533895;7.5961237;2500;0.304093678952319
5;1350;126;316;0.020904755;0.12961338;0.11757257;18.743006;2500;0.1357295958910004
5;1350;24;590;0.110249385;0.15582667;0.15145278;6.643721;2500;0.18721653896024906
5;1350;277;987;0.036907032;0.20378637;0.17634389;1.9158216;2500;0.2109691573137782
5;1350;266;775;0.08522985;0.21299738;0.18781856;6.909604;2500;0.22812745153246033
5;1350;161;1103;0.0891727;0.17551541;0.18693668;18.800781;2500;0.2456293440070603
5;1350;170;552;0.087346554;0.12718453;0.11190939;9.117499;2500;0.12623348843837837
5;1350;71;475;0.036660384;0.21476212;0.10506645;16.552809;2500;0.08425810977655901
5;1350;247;285;0.104136534;0.13825382;0.13557874;6.077978;2500;0.16575426088623826
5;1350;154;269;0.08831271;0.11229633;0.105655946;3.579795;2500;0.1216287567606503
5;1350;19;885;0.09601422;0.13401517;0.1330905;10.436463;2500;0.1631651661886842
5;1350;208;105;0.08579851;0.09485864;0.10888882;14.333441;2500;0.13743519798694004
5;1350;285;298;0.073247425;0.0899271;0.17910188;17.05887;2500;0.28876369746272257
5;1350;250;1064;0.10585093;0.15410274;0.11568237;5.5797462;2500;0.12143579609189747
5;1350;90;696;0.068874456;0.13874486;0.16228637;19.746391;2500;0.2180090516415934
5;1350;25;65;0.11151847;0.1518385;0.21543428;10.295574;2500;0.3181152942268686
5;1350;282;848;0.1094225;0.113828056;0.21585914;10.543454;2500;0.34821146299525646
5;1350;281;612;0.09635165;0.17511676;0.18432789;17.312353;2500;0.24073448448121496
5;1350;164;1026;0.051416412;0.20952491;0.104617156;8.7388115;2500;0.08490241799781839
5;1350;196;822;0.05269592;0.21192373;0.18050456;15.39023;2500;0.21497586784824133
5;1350;144;15;0.08970375;0.12469597;0.13789901;11.785416;2500;0.1776908698568748
5;1350;131;254;0.14584701;0.14832987;0.18526098;3.5727062;2500;0.25843555049704187
5;1350;44;316;0.03881132;0.17197688;0.23626167;1.6257398;2500;0.34739304050637415
5;1350;38;845;0.13126723;0.13770433;0.18983026;18.749865;2500;0.27479433748924553
5;1350;77;616;0.046322264;0.17711605;0.2410877;17.46335;2500;0.35386804873564265
5;1350;252;899;0.0491171;0.13614574;0.13129184;19.687403;2500;0.1585997000222481
5;1350;52;620;0.113191925;0.13114518;0.14024842;13.809547;2500;0.1786697373096864
5;1350;75;399;0.10681728;0.113549136;0.12231102;13.268819;2500;0.15325285979305714
5;1350;169;133;0.061961245;0.12764923;0.11174986;4.9621334;2500;0.12571684354263443
5;1350;72;251;0.09954979;0.107829966;0.101575136;13.203697;2500;0.11608148025035853
5;1350;57;486;0.076028265;0.09796235;0.23919015;10.279711;2500;0.4139581602696585
5;1350;173;666;0.13309972;0.16495709;0.16775991;8.169343;2500;0.21393680651327834
5;1350;116;1126;0.11024925;0.13622831;0.24082854;13.966607;2500;0.3835871481998054
5;1350;191;295;0.04479999;0.13123173;0.2296003;2.6148942;2500;0.36350601141141575
5;1350;274;802;0.029715605;0.23497266;0.21158671;10.573891;2500;0.2623597395019516
5;1350;53;191;0.039853353;0.20042843;0.23767658;15.404165;2500;0.33195645242649013
5;1350;274;859;0.033534802;0.22484788;0.13960148;16.769636;2500;0.13723535600744838
5;1350;271;23;0.046811894;0.19086106;0.2284565;10.310291;2500;0.3192557840292606
5;1350;250;790;0.019425252;0.13964483;0.20199698;7.6991243;2500;0.29871048943960526
5;1350;193;204;0.038042165;0.14244379;0.18993118;11.875036;2500;0.2718041498015813
5;1350;189;224;0.089034356;0.1762773;0.1927998;3.4367354;2500;0.2567474824976018
5;1350;195;675;0.04116336;0.22198918;0.23592366;2.7380986;2500;0.3159316913401986
5;1350;210;456;0.059534546;0.20354676;0.23933756;16.563604;2500;0.3333998629974501
5;1350;14;570;0.028880993;0.12340122;0.12654452;3.4035122;2500;0.15611518561676943
5;1350;287;377;0.03737769;0.2333949;0.11211478;8.928098;2500;0.09044053957595868
5;1350;179;1144;0.07996648;0.13590276;0.14089637;8.8231735;2500;0.17731426813269752
5;1350;236;355;0.11615398;0.13789524;0.22152716;19.678204;2500;0.3410690010539424
5;1350;119;655;0.0737292;0.117082745;0.11455928;14.398411;2500;0.13625104708103375
5;1350;13;1026;0.099187136;0.16624215;0.19926412;15.564286;2500;0.2755782726988434
5;1350;157;800;0.14665139;0.15069088;0.15988186;13.728384;2500;0.20633381041836255
5;1350;157;394;0.073803976;0.114226826;0.23684904;6.1777987;2500;0.39363543678098084
5;1350;136;667;0.03180539;0.23582426;0.22300293;7.8613706;2500;0.28359965324072
5;1350;108;108;0.045090742;0.19565181;0.17616916;4.481604;2500;0.2144762787989601
5;1350;82;659;0.06778946;0.123174906;0.15710004;11.300603;2500;0.21722099165660652
5;1350;162;523;0.06904445;0.1251091;0.22519167;2.4803135;2500;0.35899631650076386
5;1350;118;911;0.1124801;0.14726557;0.13665193;18.173452;2500;0.16324774474334816
5;1350;291;1019;0.031505123;0.16114677;0.18150313;4.7325387;2500;0.24308619583167163
5;1350;60;247;0.07740366;0.07976537;0.2397496;5.056501;2500;0.4338146291760457
5;1350;102;107;0.08615993;0.19493411;0.19055483;10.206981;2500;0.2422420908745697
5;1350;95;474;0.11158356;0.12675883;0.23951292;7.075775;2500;0.3885752263850114
5;1350;167;645;0.08222725;0.18154381;0.1663014;4.164315;2500;0.20266132430445447
5;1350;154;458;0.04202833;0.19845523;0.19439456;19.72753;2500;0.24781083902028073
5;1350;196;757;0.054685164;0.17278345;0.24105938;6.313283;2500;0.3567687465841502
5;1350;285;611;0.050037365;0.21545999;0.21059163;15.050947;2500;0.2701875576184022
5;1350;92;1124;0.031845666;0.122977786;0.23583955;14.795535;2500;0.3838098393013309
5;1350;210;497;0.089761205;0.10702177;0.22480626;5.646979;2500;0.3736670761003792
5;1350;17;108;0.061263908;0.18285641;0.11167038;6.276069;2500;0.1040597566673288
5;1350;86;369;0.050466087;0.24113011;0.13877013;11.158959;2500;0.13068181434137444
5;1350;144;731;0.051387444;0.15766017;0.2112224;17.359552;2500;0.3054281064714275
5;1350;18;314;0.10278517;0.19350846;0.23350607;15.05116;2500;0.3278019117056124
5;1350;189;330;0.047485933;0.21580634;0.22034644;6.757982;2500;0.2888772767499306
5;1350;206;414;0.026815541;0.19591892;0.14697383;1.8206178;2500;0.16063193985456975
