[mm];[1/m2];[mm];[-];[-];[-];[mm/hour];[mm/hour];[-];[-]
1350;196;116;0.0661022;0.12741618;0.22327451;10.937165;2500;0.79000235;1.0273674
1350;268;289;0.12500146;0.12679833;0.106519334;34.118477;2500;1.2869451;0.6729797
1350;87;289;0.12500146;0.12679833;0.106519334;34.118477;2500;1.2869451;0.6729797
1350;268;984;0.12500146;0.12679833;0.106519334;34.118477;2500;1.2869451;0.6729797
1350;268;289;0.13683051;0.13879743;0.106519334;34.118477;2500;1.2869451;0.6729797
1350;268;289;0.14120725;0.11059255;0.106519334;34.118477;2500;1.2869451;0.6729797
1350;268;289;0.12500146;0.12679833;0.15934086;34.118477;2500;1.2869451;0.6729797
1350;268;289;0.12500146;0.12679833;0.106519334;30.575377;2500;1.2869451;0.6729797
1350;268;289;0.12500146;0.12679833;0.106519334;34.118477;2500;1.2869451;0.79486763
1350;268;289;0.12500146;0.12679833;0.106519334;34.118477;2500;1.1565169;0.6729797
1350;87;984;0.15456986;0.12105807;0.15934086;30.575377;2500;1.1565169;0.79486763
1350;258;938;0.12635824;0.17823988;0.13051736;42.257732;2500;0.59449756;1.2253282
1350;157;938;0.12635824;0.17823988;0.13051736;42.257732;2500;0.59449756;1.2253282
1350;258;531;0.12635824;0.17823988;0.13051736;42.257732;2500;0.59449756;1.2253282
1350;258;938;0.070503935;0.09945226;0.13051736;42.257732;2500;0.59449756;1.2253282
1350;258;938;0.20840791;0.09619022;0.13051736;42.257732;2500;0.59449756;1.2253282
1350;258;938;0.12635824;0.17823988;0.24512394;42.257732;2500;0.59449756;1.2253282
1350;258;938;0.12635824;0.17823988;0.13051736;44.41328;2500;0.59449756;1.2253282
1350;258;938;0.12635824;0.17823988;0.13051736;42.257732;2500;0.59449756;0.878557
1350;258;938;0.12635824;0.17823988;0.13051736;42.257732;2500;1.1107128;1.2253282
1350;157;531;0.11628507;0.053671125;0.24512394;44.41328;2500;1.1107128;0.878557
1350;68;90;0.024237115;0.15916407;0.21603781;17.778028;2500;1.3865342;0.57909673
1350;122;90;0.024237115;0.15916407;0.21603781;17.778028;2500;1.3865342;0.57909673
1350;68;796;0.024237115;0.15916407;0.21603781;17.778028;2500;1.3865342;0.57909673
1350;68;90;0.034581773;0.22709699;0.21603781;17.778028;2500;1.3865342;0.57909673
1350;68;90;0.057367653;0.12603353;0.21603781;17.778028;2500;1.3865342;0.57909673
1350;68;90;0.024237115;0.15916407;0.13781242;17.778028;2500;1.3865342;0.57909673
1350;68;90;0.024237115;0.15916407;0.21603781;14.081947;2500;1.3865342;0.57909673
1350;68;90;0.024237115;0.15916407;0.21603781;17.778028;2500;1.3865342;1.1741469
1350;68;90;0.024237115;0.15916407;0.21603781;17.778028;2500;0.99406856;0.57909673
1350;122;796;0.08185278;0.17982598;0.13781242;14.081947;2500;0.99406856;1.1741469
1350;117;637;0.18751186;0.10474828;0.17625089;3.2158782;2500;1.0185075;1.2597711
1350;23;637;0.18751186;0.10474828;0.17625089;3.2158782;2500;1.0185075;1.2597711
1350;117;1191;0.18751186;0.10474828;0.17625089;3.2158782;2500;1.0185075;1.2597711
1350;117;637;0.19320968;0.107931204;0.17625089;3.2158782;2500;1.0185075;1.2597711
1350;117;637;0.041053064;0.25120708;0.17625089;3.2158782;2500;1.0185075;1.2597711
1350;117;637;0.18751186;0.10474828;0.20942986;3.2158782;2500;1.0185075;1.2597711
1350;117;637;0.18751186;0.10474828;0.17625089;31.320772;2500;1.0185075;1.2597711
1350;117;637;0.18751186;0.10474828;0.17625089;3.2158782;2500;1.0185075;1.3360121
1350;117;637;0.18751186;0.10474828;0.17625089;3.2158782;2500;1.2707641;1.2597711
1350;23;1191;0.04230052;0.25884035;0.20942986;31.320772;2500;1.2707641;1.3360121
1350;217;392;0.078078926;0.14161593;0.165767;28.676525;2500;0.9941398;0.9338518
1350;278;392;0.078078926;0.14161593;0.165767;28.676525;2500;0.9941398;0.9338518
1350;217;279;0.078078926;0.14161593;0.165767;28.676525;2500;0.9941398;0.9338518
1350;217;392;0.0772009;0.1400234;0.165767;28.676525;2500;0.9941398;0.9338518
1350;217;392;0.11403684;0.10565801;0.165767;28.676525;2500;0.9941398;0.9338518
1350;217;392;0.078078926;0.14161593;0.1081476;28.676525;2500;0.9941398;0.9338518
1350;217;392;0.078078926;0.14161593;0.165767;2.1855822;2500;0.9941398;0.9338518
1350;217;392;0.078078926;0.14161593;0.165767;28.676525;2500;0.9941398;0.6034104
1350;217;392;0.078078926;0.14161593;0.165767;28.676525;2500;0.65423816;0.9338518
1350;278;279;0.11275445;0.104469836;0.1081476;2.1855822;2500;0.65423816;0.6034104
1350;209;954;0.04936433;0.14848235;0.22220175;32.942284;2500;0.8217387;1.365899
1350;150;954;0.04936433;0.14848235;0.22220175;32.942284;2500;0.8217387;1.365899
1350;209;1056;0.04936433;0.14848235;0.22220175;32.942284;2500;0.8217387;1.365899
1350;209;954;0.049825482;0.14986944;0.22220175;32.942284;2500;0.8217387;1.365899
1350;209;954;0.035520874;0.16232581;0.22220175;32.942284;2500;0.8217387;1.365899
1350;209;954;0.04936433;0.14848235;0.20320547;32.942284;2500;0.8217387;1.365899
1350;209;954;0.04936433;0.14848235;0.22220175;44.822205;2500;0.8217387;1.365899
1350;209;954;0.04936433;0.14848235;0.22220175;32.942284;2500;0.8217387;0.97694355
1350;209;954;0.04936433;0.14848235;0.22220175;32.942284;2500;1.0945395;1.365899
1350;150;1056;0.035852704;0.16384223;0.20320547;44.822205;2500;1.0945395;0.97694355
1350;110;152;0.16405629;0.15009229;0.12025674;8.213171;2500;1.1586674;0.9384038
1350;187;152;0.16405629;0.15009229;0.12025674;8.213171;2500;1.1586674;0.9384038
1350;110;192;0.16405629;0.15009229;0.12025674;8.213171;2500;1.1586674;0.9384038
1350;110;152;0.1472421;0.13470927;0.12025674;8.213171;2500;1.1586674;0.9384038
1350;110;152;0.12742592;0.18672265;0.12025674;8.213171;2500;1.1586674;0.9384038
1350;110;152;0.16405629;0.15009229;0.10411578;8.213171;2500;1.1586674;0.9384038
1350;110;152;0.16405629;0.15009229;0.12025674;15.25352;2500;1.1586674;0.9384038
1350;110;152;0.16405629;0.15009229;0.12025674;8.213171;2500;1.1586674;1.2124786
1350;110;152;0.16405629;0.15009229;0.12025674;8.213171;2500;0.97704077;0.9384038
1350;187;192;0.114365995;0.16758537;0.10411578;15.25352;2500;0.97704077;1.2124786
1350;69;659;0.06803257;0.14352481;0.16019015;18.870277;2500;1.3078824;1.1504637
1350;284;659;0.06803257;0.14352481;0.16019015;18.870277;2500;1.3078824;1.1504637
1350;69;537;0.06803257;0.14352481;0.16019015;18.870277;2500;1.3078824;1.1504637
1350;69;659;0.10636909;0.2244014;0.16019015;18.870277;2500;1.3078824;1.1504637
1350;69;659;0.12127109;0.0902863;0.16019015;18.870277;2500;1.3078824;1.1504637
1350;69;659;0.06803257;0.14352481;0.24841633;18.870277;2500;1.3078824;1.1504637
1350;69;659;0.06803257;0.14352481;0.16019015;32.48047;2500;1.3078824;1.1504637
1350;69;659;0.06803257;0.14352481;0.16019015;18.870277;2500;1.3078824;1.3006139
1350;69;659;0.06803257;0.14352481;0.16019015;18.870277;2500;1.2547129;1.1504637
1350;284;537;0.18960764;0.14116286;0.24841633;32.48047;2500;1.2547129;1.3006139
1350;260;441;0.16593836;0.11055489;0.1870986;44.180634;2500;0.7034068;0.5432814
1350;31;441;0.16593836;0.11055489;0.1870986;44.180634;2500;0.7034068;0.5432814
1350;260;864;0.16593836;0.11055489;0.1870986;44.180634;2500;0.7034068;0.5432814
1350;260;441;0.1425863;0.094996795;0.1870986;44.180634;2500;0.7034068;0.5432814
1350;260;441;0.09658603;0.17990723;0.1870986;44.180634;2500;0.7034068;0.5432814
1350;260;441;0.16593836;0.11055489;0.14359981;44.180634;2500;0.7034068;0.5432814
1350;260;441;0.16593836;0.11055489;0.1870986;2.594176;2500;0.7034068;0.5432814
1350;260;441;0.16593836;0.11055489;0.1870986;44.180634;2500;0.7034068;0.5020904
1350;260;441;0.16593836;0.11055489;0.1870986;44.180634;2500;0.6370883;0.5432814
1350;31;864;0.08299374;0.15458937;0.14359981;2.594176;2500;0.6370883;0.5020904
1350;268;756;0.22636001;0.10354181;0.20052633;29.059565;2500;1.3958694;1.1208954
1350;250;756;0.22636001;0.10354181;0.20052633;29.059565;2500;1.3958694;1.1208954
1350;268;58;0.22636001;0.10354181;0.20052633;29.059565;2500;1.3958694;1.1208954
1350;268;756;0.21086389;0.09645355;0.20052633;29.059565;2500;1.3958694;1.1208954
1350;268;756;0.100817025;0.22908479;0.20052633;29.059565;2500;1.3958694;1.1208954
1350;268;756;0.22636001;0.10354181;0.22686233;29.059565;2500;1.3958694;1.1208954
1350;268;756;0.22636001;0.10354181;0.20052633;22.44093;2500;1.3958694;1.1208954
1350;268;756;0.22636001;0.10354181;0.20052633;29.059565;2500;1.3958694;0.66841996
1350;268;756;0.22636001;0.10354181;0.20052633;29.059565;2500;0.59129184;1.1208954
1350;250;58;0.093915306;0.21340212;0.22686233;22.44093;2500;0.59129184;0.66841996
1350;22;566;0.057765234;0.099572465;0.15246904;4.3829656;2500;0.6233618;0.7007401
1350;69;566;0.057765234;0.099572465;0.15246904;4.3829656;2500;0.6233618;0.7007401
1350;22;969;0.057765234;0.099572465;0.15246904;4.3829656;2500;0.6233618;0.7007401
1350;22;566;0.082073696;0.14147402;0.15246904;4.3829656;2500;0.6233618;0.7007401
1350;22;566;0.10578188;0.051555816;0.15246904;4.3829656;2500;0.6233618;0.7007401
1350;22;566;0.057765234;0.099572465;0.1654233;4.3829656;2500;0.6233618;0.7007401
1350;22;566;0.057765234;0.099572465;0.15246904;42.516655;2500;0.6233618;0.7007401
1350;22;566;0.057765234;0.099572465;0.15246904;4.3829656;2500;0.6233618;1.4038148
1350;22;566;0.057765234;0.099572465;0.15246904;4.3829656;2500;1.4587715;0.7007401
1350;69;969;0.15029645;0.07325126;0.1654233;42.516655;2500;1.4587715;1.4038148
1350;127;1060;0.12388627;0.14306702;0.11737477;18.161018;2500;0.9760082;1.3978925
1350;112;1060;0.12388627;0.14306702;0.11737477;18.161018;2500;0.9760082;1.3978925
1350;127;721;0.12388627;0.14306702;0.11737477;18.161018;2500;0.9760082;1.3978925
1350;127;1060;0.07600581;0.087773435;0.11737477;18.161018;2500;0.9760082;1.3978925
1350;127;1060;0.14666407;0.12028922;0.11737477;18.161018;2500;0.9760082;1.3978925
1350;127;1060;0.12388627;0.14306702;0.18784887;18.161018;2500;0.9760082;1.3978925
1350;127;1060;0.12388627;0.14306702;0.11737477;9.757441;2500;0.9760082;1.3978925
1350;127;1060;0.12388627;0.14306702;0.11737477;18.161018;2500;0.9760082;1.11695
1350;127;1060;0.12388627;0.14306702;0.11737477;18.161018;2500;0.8060536;1.3978925
1350;112;721;0.089980274;0.07379897;0.18784887;9.757441;2500;0.8060536;1.11695
1350;172;268;0.03421173;0.2115435;0.2404686;43.424965;2500;1.0120963;0.7824242
1350;221;268;0.03421173;0.2115435;0.2404686;43.424965;2500;1.0120963;0.7824242
1350;172;458;0.03421173;0.2115435;0.2404686;43.424965;2500;1.0120963;0.7824242
1350;172;268;0.035548218;0.21980749;0.2404686;43.424965;2500;1.0120963;0.7824242
1350;172;268;0.04082871;0.20492652;0.2404686;43.424965;2500;1.0120963;0.7824242
1350;172;268;0.03421173;0.2115435;0.12038161;43.424965;2500;1.0120963;0.7824242
1350;172;268;0.03421173;0.2115435;0.2404686;30.199017;2500;1.0120963;0.7824242
1350;172;268;0.03421173;0.2115435;0.2404686;43.424965;2500;1.0120963;0.8185667
1350;172;268;0.03421173;0.2115435;0.2404686;43.424965;2500;1.1736667;0.7824242
1350;221;458;0.04242369;0.21293202;0.12038161;30.199017;2500;1.1736667;0.8185667
1350;185;754;0.09069776;0.170111;0.1372383;49.646996;2500;1.4461671;1.0169675
1350;245;754;0.09069776;0.170111;0.1372383;49.646996;2500;1.4461671;1.0169675
1350;185;811;0.09069776;0.170111;0.1372383;49.646996;2500;1.4461671;1.0169675
1350;185;754;0.092939;0.17431463;0.1372383;49.646996;2500;1.4461671;1.0169675
1350;185;754;0.06502038;0.19578838;0.1372383;49.646996;2500;1.4461671;1.0169675
1350;185;754;0.09069776;0.170111;0.17286637;49.646996;2500;1.4461671;1.0169675
1350;185;754;0.09069776;0.170111;0.1372383;7.262721;2500;1.4461671;1.0169675
1350;185;754;0.09069776;0.170111;0.1372383;49.646996;2500;1.4461671;1.324747
1350;185;754;0.09069776;0.170111;0.1372383;49.646996;2500;0.5581713;1.0169675
1350;245;811;0.06662711;0.20062652;0.17286637;7.262721;2500;0.5581713;1.324747
1350;141;352;0.14332642;0.083991416;0.2204494;24.338846;2500;0.53508115;0.66319746
1350;63;352;0.14332642;0.083991416;0.2204494;24.338846;2500;0.53508115;0.66319746
1350;141;512;0.14332642;0.083991416;0.2204494;24.338846;2500;0.53508115;0.66319746
1350;141;352;0.09527796;0.0558343;0.2204494;24.338846;2500;0.53508115;0.66319746
1350;141;352;0.10596652;0.12135132;0.2204494;24.338846;2500;0.53508115;0.66319746
1350;141;352;0.14332642;0.083991416;0.2192356;24.338846;2500;0.53508115;0.66319746
1350;141;352;0.14332642;0.083991416;0.2204494;27.805798;2500;0.53508115;0.66319746
1350;141;352;0.14332642;0.083991416;0.2204494;24.338846;2500;0.53508115;0.6225495
1350;141;352;0.14332642;0.083991416;0.2204494;24.338846;2500;1.4249378;0.66319746
1350;63;512;0.07044252;0.08066974;0.2192356;27.805798;2500;1.4249378;0.6225495
1350;45;1043;0.04217259;0.3063646;0.18069932;10.556218;2500;0.93243575;1.497936
1350;84;1043;0.04217259;0.3063646;0.18069932;10.556218;2500;0.93243575;1.497936
1350;45;301;0.04217259;0.3063646;0.18069932;10.556218;2500;0.93243575;1.497936
1350;45;1043;0.025610063;0.18604542;0.18069932;10.556218;2500;0.93243575;1.497936
1350;45;1043;0.21106172;0.13747546;0.18069932;10.556218;2500;0.93243575;1.497936
1350;45;1043;0.04217259;0.3063646;0.1288321;10.556218;2500;0.93243575;1.497936
1350;45;1043;0.04217259;0.3063646;0.18069932;19.94011;2500;0.93243575;1.497936
1350;45;1043;0.04217259;0.3063646;0.18069932;10.556218;2500;0.93243575;0.8976956
1350;45;1043;0.04217259;0.3063646;0.18069932;10.556218;2500;0.84331036;1.497936
1350;84;301;0.12817103;0.083484456;0.1288321;19.94011;2500;0.84331036;0.8976956
1350;290;57;0.06650294;0.09678741;0.17245166;35.28618;2500;1.0799416;0.8238531
1350;192;57;0.06650294;0.09678741;0.17245166;35.28618;2500;1.0799416;0.8238531
1350;290;1174;0.06650294;0.09678741;0.17245166;35.28618;2500;1.0799416;0.8238531
1350;290;57;0.1303171;0.1896616;0.17245166;35.28618;2500;1.0799416;0.8238531
1350;290;57;0.06081436;0.10247599;0.17245166;35.28618;2500;1.0799416;0.8238531
1350;290;57;0.06650294;0.09678741;0.17855667;35.28618;2500;1.0799416;0.8238531
1350;290;57;0.06650294;0.09678741;0.17245166;40.117332;2500;1.0799416;0.8238531
1350;290;57;0.06650294;0.09678741;0.17245166;35.28618;2500;1.0799416;1.1628815
1350;290;57;0.06650294;0.09678741;0.17245166;35.28618;2500;1.2102028;0.8238531
1350;192;1174;0.11916993;0.20080878;0.17855667;40.117332;2500;1.2102028;1.1628815
1350;237;1149;0.109748796;0.10796836;0.14018242;37.960114;2500;0.7703061;1.2775797
1350;126;1149;0.109748796;0.10796836;0.14018242;37.960114;2500;0.7703061;1.2775797
1350;237;331;0.109748796;0.10796836;0.14018242;37.960114;2500;0.7703061;1.2775797
1350;237;1149;0.11374673;0.11190143;0.14018242;37.960114;2500;0.7703061;1.2775797
1350;237;1149;0.05947803;0.15823913;0.14018242;37.960114;2500;0.7703061;1.2775797
1350;237;1149;0.109748796;0.10796836;0.112291194;37.960114;2500;0.7703061;1.2775797
1350;237;1149;0.109748796;0.10796836;0.14018242;34.871445;2500;0.7703061;1.2775797
1350;237;1149;0.109748796;0.10796836;0.14018242;37.960114;2500;0.7703061;1.0084223
1350;237;1149;0.109748796;0.10796836;0.14018242;37.960114;2500;1.0059974;1.2775797
1350;126;331;0.0616447;0.16400348;0.112291194;34.871445;2500;1.0059974;1.0084223
1350;46;173;0.056818876;0.2381514;0.20696904;12.690938;2500;1.2497844;0.9165002
1350;163;173;0.056818876;0.2381514;0.20696904;12.690938;2500;1.2497844;0.9165002
1350;46;622;0.056818876;0.2381514;0.20696904;12.690938;2500;1.2497844;0.9165002
1350;46;173;0.06616674;0.2773322;0.20696904;12.690938;2500;1.2497844;0.9165002
1350;46;173;0.19156483;0.10340545;0.20696904;12.690938;2500;1.2497844;0.9165002
1350;46;173;0.056818876;0.2381514;0.19601826;12.690938;2500;1.2497844;0.9165002
1350;46;173;0.056818876;0.2381514;0.20696904;5.0789323;2500;1.2497844;0.9165002
1350;46;173;0.056818876;0.2381514;0.20696904;12.690938;2500;1.2497844;0.80606174
1350;46;173;0.056818876;0.2381514;0.20696904;12.690938;2500;0.88924986;0.9165002
1350;163;622;0.22308116;0.12041776;0.19601826;5.0789323;2500;0.88924986;0.80606174
1350;96;851;0.10407496;0.0751028;0.24217296;2.041454;2500;1.3505679;1.2348663
1350;274;851;0.10407496;0.0751028;0.24217296;2.041454;2500;1.3505679;1.2348663
1350;96;1004;0.10407496;0.0751028;0.24217296;2.041454;2500;1.3505679;1.2348663
1350;96;851;0.17069939;0.12318045;0.24217296;2.041454;2500;1.3505679;1.2348663
1350;96;851;0.08590038;0.09327737;0.24217296;2.041454;2500;1.3505679;1.2348663
1350;96;851;0.10407496;0.0751028;0.15248983;2.041454;2500;1.3505679;1.2348663
1350;96;851;0.10407496;0.0751028;0.24217296;47.20708;2500;1.3505679;1.2348663
1350;96;851;0.10407496;0.0751028;0.24217296;2.041454;2500;1.3505679;0.70620775
1350;96;851;0.10407496;0.0751028;0.24217296;2.041454;2500;1.3459232;1.2348663
1350;274;1004;0.1408902;0.15298963;0.15248983;47.20708;2500;1.3459232;0.70620775
1350;195;477;0.08193673;0.22625007;0.1004229;26.714132;2500;0.638638;0.5690998
1350;20;477;0.08193673;0.22625007;0.1004229;26.714132;2500;0.638638;0.5690998
1350;195;102;0.08193673;0.22625007;0.1004229;26.714132;2500;0.638638;0.5690998
1350;195;477;0.049709972;0.13726303;0.1004229;26.714132;2500;0.638638;0.5690998
1350;195;477;0.032566637;0.27562016;0.1004229;26.714132;2500;0.638638;0.5690998
1350;195;477;0.08193673;0.22625007;0.23985647;26.714132;2500;0.638638;0.5690998
1350;195;477;0.08193673;0.22625007;0.1004229;17.73217;2500;0.638638;0.5690998
1350;195;477;0.08193673;0.22625007;0.1004229;26.714132;2500;0.638638;1.4715568
1350;195;477;0.08193673;0.22625007;0.1004229;26.714132;2500;0.7290421;0.5690998
1350;20;102;0.019757763;0.16721524;0.23985647;17.73217;2500;0.7290421;1.4715568
1350;200;900;0.10352052;0.12957525;0.18959935;14.10995;2500;1.3157213;0.9805572
1350;53;900;0.10352052;0.12957525;0.18959935;14.10995;2500;1.3157213;0.9805572
1350;200;912;0.10352052;0.12957525;0.18959935;14.10995;2500;1.3157213;0.9805572
1350;200;900;0.07894441;0.09881366;0.18959935;14.10995;2500;1.3157213;0.9805572
1350;200;900;0.07402737;0.15906842;0.18959935;14.10995;2500;1.3157213;0.9805572
1350;200;900;0.10352052;0.12957525;0.12630634;14.10995;2500;1.3157213;0.9805572
1350;200;900;0.10352052;0.12957525;0.18959935;24.60533;2500;1.3157213;0.9805572
1350;200;900;0.10352052;0.12957525;0.18959935;14.10995;2500;1.3157213;0.57477504
1350;200;900;0.10352052;0.12957525;0.18959935;14.10995;2500;1.0649837;0.9805572
1350;53;912;0.056453023;0.12130505;0.12630634;24.60533;2500;1.0649837;0.57477504
1350;83;497;0.040474348;0.21381795;0.16267243;39.56765;2500;0.66430724;1.3382187
1350;234;497;0.040474348;0.21381795;0.16267243;39.56765;2500;0.66430724;1.3382187
1350;83;45;0.040474348;0.21381795;0.16267243;39.56765;2500;0.66430724;1.3382187
1350;83;497;0.046380654;0.24501981;0.16267243;39.56765;2500;0.66430724;1.3382187
1350;83;497;0.17762342;0.076668896;0.16267243;39.56765;2500;0.66430724;1.3382187
1350;83;497;0.040474348;0.21381795;0.19126081;39.56765;2500;0.66430724;1.3382187
1350;83;497;0.040474348;0.21381795;0.16267243;41.902214;2500;0.66430724;1.3382187
1350;83;497;0.040474348;0.21381795;0.16267243;39.56765;2500;0.66430724;1.3724602
1350;83;497;0.040474348;0.21381795;0.16267243;39.56765;2500;0.94748193;1.3382187
1350;234;45;0.2035435;0.08785697;0.19126081;41.902214;2500;0.94748193;1.3724602
1350;60;1194;0.114080526;0.055968497;0.12745944;25.00812;2500;0.79832494;0.5006492
1350;201;1194;0.114080526;0.055968497;0.12745944;25.00812;2500;0.79832494;0.5006492
1350;60;385;0.114080526;0.055968497;0.12745944;25.00812;2500;0.79832494;0.5006492
1350;60;1194;0.23243146;0.114032075;0.12745944;25.00812;2500;0.79832494;0.5006492
1350;60;1194;0.08907309;0.080975935;0.12745944;25.00812;2500;0.79832494;0.5006492
1350;60;1194;0.114080526;0.055968497;0.15715258;25.00812;2500;0.79832494;0.5006492
1350;60;1194;0.114080526;0.055968497;0.12745944;12.263596;2500;0.79832494;0.5006492
1350;60;1194;0.114080526;0.055968497;0.12745944;25.00812;2500;0.79832494;1.1476065
1350;60;1194;0.114080526;0.055968497;0.12745944;25.00812;2500;1.2876838;0.5006492
1350;201;385;0.18148047;0.16498306;0.15715258;12.263596;2500;1.2876838;1.1476065
1350;233;207;0.13101847;0.21159618;0.22934964;0.5252634;2500;1.2133191;1.1786227
1350;91;207;0.13101847;0.21159618;0.22934964;0.5252634;2500;1.2133191;1.1786227
1350;233;716;0.13101847;0.21159618;0.22934964;0.5252634;2500;1.2133191;1.1786227
1350;233;207;0.08962791;0.14474998;0.22934964;0.5252634;2500;1.2133191;1.1786227
1350;233;207;0.053014457;0.2896002;0.22934964;0.5252634;2500;1.2133191;1.1786227
1350;233;207;0.13101847;0.21159618;0.22579183;0.5252634;2500;1.2133191;1.1786227
1350;233;207;0.13101847;0.21159618;0.22934964;29.242868;2500;1.2133191;1.1786227
1350;233;207;0.13101847;0.21159618;0.22934964;0.5252634;2500;1.2133191;0.9129097
1350;233;207;0.13101847;0.21159618;0.22934964;0.5252634;2500;0.6700638;1.1786227
