[1/m2];[mm];[-];[-];[-];[mm/hour];[-];[-];[-];[-];[-];[-];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[-];[-];[-]
178;581;0.18064444;0.12629323;0.14366022;39.69327;1.4431559;1.2041236;0.20949265;0.87335765;0.90344626;4.8126383;2.192188;36.604218;18.047853;95.13267;47.23756;0.18820441833106474;0.5885379;0.30693766
178;581;0.18064444;0.12629323;0.14366022;39.69327;1.4431559;1.2041236;0.20949265;0.9522884;0.90344626;4.8126383;2.783803;36.604218;18.047853;95.13267;47.23756;0.18820441833106474;0.5885379;0.30693766
178;581;0.18064444;0.12629323;0.14366022;39.69327;1.4431559;1.2041236;0.20949265;0.9522884;0.90344626;4.8126383;2.192188;32.384735;18.047853;95.13267;47.23756;0.18820441833106474;0.5885379;0.30693766
178;581;0.18064444;0.12629323;0.14366022;39.69327;1.4431559;1.2041236;0.20949265;0.9522884;0.90344626;4.8126383;2.192188;36.604218;2.6110573;95.13267;47.23756;0.18820441833106474;0.5885379;0.30693766
178;581;0.18064444;0.12629323;0.14366022;39.69327;1.4431559;1.2041236;0.20949265;0.9522884;0.90344626;4.8126383;2.192188;36.604218;18.047853;16.5356;47.23756;0.18820441833106474;0.5885379;0.30693766
178;581;0.18064444;0.12629323;0.14366022;39.69327;1.4431559;1.2041236;0.20949265;0.9522884;0.90344626;4.8126383;2.192188;36.604218;18.047853;95.13267;86.80335;0.18820441833106474;0.5885379;0.30693766
114;447;0.082739994;0.17806666;0.24998108;8.382929;0.66446215;0.9639527;0.8277353;0.87335765;0.8179929;3.060264;2.783803;32.384735;2.6110573;16.5356;86.80335;0.371616720802649;0.3172465;0.26080665
244;954;0.042647026;0.19615477;0.13659817;32.437515;1.2095668;0.9088536;0.6086398;0.58593285;1.4019599;3.308807;25.658104;15.110915;1.9141172;31.491976;22.428062;0.14216297604705022;0.17858754;0.2388018
263;954;0.042647026;0.19615477;0.13659817;32.437515;1.2095668;0.9088536;0.6086398;0.58593285;1.4019599;3.308807;25.658104;15.110915;1.9141172;31.491976;22.428062;0.14216297604705022;0.17858754;0.2388018
244;18;0.042647026;0.19615477;0.13659817;32.437515;1.2095668;0.9088536;0.6086398;0.58593285;1.4019599;3.308807;25.658104;15.110915;1.9141172;31.491976;22.428062;0.14216297604705022;0.17858754;0.2388018
244;954;0.029748121;0.13682632;0.13659817;32.437515;1.2095668;0.9088536;0.6086398;0.58593285;1.4019599;3.308807;25.658104;15.110915;1.9141172;31.491976;22.428062;0.16846815438219567;0.17858754;0.16657445
244;954;0.13123336;0.10756844;0.13659817;32.437515;1.2095668;0.9088536;0.6086398;0.58593285;1.4019599;3.308807;25.658104;15.110915;1.9141172;31.491976;22.428062;0.18548355724409252;0.5495493;0.2388018
244;954;0.042647026;0.19615477;0.20899019;32.437515;1.2095668;0.9088536;0.6086398;0.58593285;1.4019599;3.308807;25.658104;15.110915;1.9141172;31.491976;22.428062;0.2774362399158667;0.17858754;0.2388018
244;954;0.042647026;0.19615477;0.13659817;47.30417;1.2095668;0.9088536;0.6086398;0.58593285;1.4019599;3.308807;25.658104;15.110915;1.9141172;31.491976;22.428062;0.14216297604705022;0.17858754;0.2388018
244;954;0.042647026;0.19615477;0.13659817;32.437515;1.2095668;1.283093;0.6086398;0.58593285;1.4019599;3.308807;25.658104;15.110915;1.9141172;31.491976;22.428062;0.14216297604705022;0.17858754;0.2388018
244;954;0.042647026;0.19615477;0.13659817;32.437515;1.1774977;0.9088536;0.6086398;0.58593285;1.4019599;3.308807;25.658104;15.110915;1.9141172;31.491976;22.428062;0.14216297604705022;0.17858754;0.2388018
244;954;0.042647026;0.19615477;0.13659817;32.437515;1.2095668;0.9088536;0.6086398;0.58593285;0.4852224;3.308807;25.658104;15.110915;1.9141172;31.491976;22.428062;0.14216297604705022;0.17858754;0.2388018
244;954;0.042647026;0.19615477;0.13659817;32.437515;1.2095668;0.9088536;0.6086398;0.58593285;1.4019599;1.0249249;25.658104;15.110915;1.9141172;31.491976;22.428062;0.14216297604705022;0.17858754;0.2388018
244;954;0.042647026;0.19615477;0.13659817;32.437515;1.2095668;0.9088536;1.3542758;0.58593285;1.4019599;3.308807;25.658104;15.110915;1.9141172;31.491976;22.428062;0.14216297604705022;0.17858754;0.2388018
244;954;0.042647026;0.19615477;0.13659817;32.437515;1.2095668;0.9088536;0.6086398;0.49145883;1.4019599;3.308807;25.658104;15.110915;1.9141172;31.491976;22.428062;0.14216297604705022;0.17858754;0.2388018
244;954;0.042647026;0.19615477;0.13659817;32.437515;1.2095668;0.9088536;0.6086398;0.58593285;1.4019599;3.308807;12.224677;15.110915;1.9141172;31.491976;22.428062;0.14216297604705022;0.17858754;0.2388018
244;954;0.042647026;0.19615477;0.13659817;32.437515;1.2095668;0.9088536;0.6086398;0.58593285;1.4019599;3.308807;25.658104;9.529046;1.9141172;31.491976;22.428062;0.14216297604705022;0.17858754;0.2388018
244;954;0.042647026;0.19615477;0.13659817;32.437515;1.2095668;0.9088536;0.6086398;0.58593285;1.4019599;3.308807;25.658104;15.110915;36.721554;31.491976;22.428062;0.14216297604705022;0.17858754;0.2388018
244;954;0.042647026;0.19615477;0.13659817;32.437515;1.2095668;0.9088536;0.6086398;0.58593285;1.4019599;3.308807;25.658104;15.110915;1.9141172;64.21192;22.428062;0.14216297604705022;0.17858754;0.2388018
244;954;0.042647026;0.19615477;0.13659817;32.437515;1.2095668;0.9088536;0.6086398;0.58593285;1.4019599;3.308807;25.658104;15.110915;1.9141172;31.491976;67.38919;0.14216297604705022;0.17858754;0.2388018
263;18;0.091540866;0.07503358;0.20899019;47.30417;1.1774977;1.283093;1.3542758;0.49145883;0.4852224;1.0249249;12.224677;9.529046;36.721554;64.21192;67.38919;0.36931448261276073;0.5495493;0.16657445
33;122;0.15024391;0.13362083;0.18696155;18.78564;0.69153017;1.3993016;0.9987306;0.106182106;0.3946497;1.459926;19.301115;22.17975;25.238064;57.25781;59.14162;0.27165962522205533;0.52927995;0.28386474
21;122;0.15024391;0.13362083;0.18696155;18.78564;0.69153017;1.3993016;0.9987306;0.106182106;0.3946497;1.459926;19.301115;22.17975;25.238064;57.25781;59.14162;0.27165962522205533;0.52927995;0.28386474
33;1186;0.15024391;0.13362083;0.18696155;18.78564;0.69153017;1.3993016;0.9987306;0.106182106;0.3946497;1.459926;19.301115;22.17975;25.238064;57.25781;59.14162;0.27165962522205533;0.52927995;0.28386474
33;122;0.1620628;0.14413205;0.18696155;18.78564;0.69153017;1.3993016;0.9987306;0.106182106;0.3946497;1.459926;19.301115;22.17975;25.238064;57.25781;59.14162;0.26460166410546043;0.52927995;0.30619484
33;122;0.037341267;0.24652345;0.18696155;18.78564;0.69153017;1.3993016;0.9987306;0.106182106;0.3946497;1.459926;19.301115;22.17975;25.238064;57.25781;59.14162;0.21186867544356425;0.13154599;0.28386474
33;122;0.15024391;0.13362083;0.14342773;18.78564;0.69153017;1.3993016;0.9987306;0.106182106;0.3946497;1.459926;19.301115;22.17975;25.238064;57.25781;59.14162;0.18353495787645874;0.52927995;0.28386474
33;122;0.15024391;0.13362083;0.18696155;13.725091;0.69153017;1.3993016;0.9987306;0.106182106;0.3946497;1.459926;19.301115;22.17975;25.238064;57.25781;59.14162;0.27165962522205533;0.52927995;0.28386474
33;122;0.15024391;0.13362083;0.18696155;18.78564;0.69153017;0.6503098;0.9987306;0.106182106;0.3946497;1.459926;19.301115;22.17975;25.238064;57.25781;59.14162;0.27165962522205533;0.52927995;0.28386474
33;122;0.15024391;0.13362083;0.18696155;18.78564;0.9627399;1.3993016;0.9987306;0.106182106;0.3946497;1.459926;19.301115;22.17975;25.238064;57.25781;59.14162;0.27165962522205533;0.52927995;0.28386474
33;122;0.15024391;0.13362083;0.18696155;18.78564;0.69153017;1.3993016;0.9987306;0.106182106;1.20874;1.459926;19.301115;22.17975;25.238064;57.25781;59.14162;0.27165962522205533;0.52927995;0.28386474
33;122;0.15024391;0.13362083;0.18696155;18.78564;0.69153017;1.3993016;0.9987306;0.106182106;0.3946497;4.2755404;19.301115;22.17975;25.238064;57.25781;59.14162;0.27165962522205533;0.52927995;0.28386474
33;122;0.15024391;0.13362083;0.18696155;18.78564;0.69153017;1.3993016;0.3241875;0.106182106;0.3946497;1.459926;19.301115;22.17975;25.238064;57.25781;59.14162;0.27165962522205533;0.52927995;0.28386474
33;122;0.15024391;0.13362083;0.18696155;18.78564;0.69153017;1.3993016;0.9987306;0.7059068;0.3946497;1.459926;19.301115;22.17975;25.238064;57.25781;59.14162;0.27165962522205533;0.52927995;0.28386474
33;122;0.15024391;0.13362083;0.18696155;18.78564;0.69153017;1.3993016;0.9987306;0.106182106;0.3946497;1.459926;30.848692;22.17975;25.238064;57.25781;59.14162;0.27165962522205533;0.52927995;0.28386474
33;122;0.15024391;0.13362083;0.18696155;18.78564;0.69153017;1.3993016;0.9987306;0.106182106;0.3946497;1.459926;19.301115;29.00068;25.238064;57.25781;59.14162;0.27165962522205533;0.52927995;0.28386474
33;122;0.15024391;0.13362083;0.18696155;18.78564;0.69153017;1.3993016;0.9987306;0.106182106;0.3946497;1.459926;19.301115;22.17975;13.799617;57.25781;59.14162;0.27165962522205533;0.52927995;0.28386474
33;122;0.15024391;0.13362083;0.18696155;18.78564;0.69153017;1.3993016;0.9987306;0.106182106;0.3946497;1.459926;19.301115;22.17975;25.238064;42.757927;59.14162;0.27165962522205533;0.52927995;0.28386474
33;122;0.15024391;0.13362083;0.18696155;18.78564;0.69153017;1.3993016;0.9987306;0.106182106;0.3946497;1.459926;19.301115;22.17975;25.238064;57.25781;40.29197;0.27165962522205533;0.52927995;0.28386474
21;1186;0.040278703;0.26591614;0.14342773;13.725091;0.9627399;0.6503098;0.3241875;0.7059068;1.20874;4.2755404;30.848692;29.00068;13.799617;42.757927;40.29197;0.1309592686487296;0.13154599;0.30619484
16;636;0.124956265;0.10057187;0.10224148;17.737467;0.8938297;0.6508505;1.1132016;0.23975042;0.76453006;2.9733639;4.322233;11.7440195;13.6661215;20.55188;28.356714;0.12112039716480921;0.55406064;0.22552814
203;636;0.124956265;0.10057187;0.10224148;17.737467;0.8938297;0.6508505;1.1132016;0.23975042;0.76453006;2.9733639;4.322233;11.7440195;13.6661215;20.55188;28.356714;0.12112039716480921;0.55406064;0.22552814
16;843;0.124956265;0.10057187;0.10224148;17.737467;0.8938297;0.6508505;1.1132016;0.23975042;0.76453006;2.9733639;4.322233;11.7440195;13.6661215;20.55188;28.356714;0.12112039716480921;0.55406064;0.22552814
16;636;0.097718805;0.078649625;0.10224148;17.737467;0.8938297;0.6508505;1.1132016;0.23975042;0.76453006;2.9733639;4.322233;11.7440195;13.6661215;20.55188;28.356714;0.13408646589705292;0.55406064;0.17636843
16;636;0.15220204;0.073326096;0.10224148;17.737467;0.8938297;0.6508505;1.1132016;0.23975042;0.76453006;2.9733639;4.322233;11.7440195;13.6661215;20.55188;28.356714;0.13765945960868245;0.6748694;0.22552814
16;636;0.124956265;0.10057187;0.23796725;17.737467;0.8938297;0.6508505;1.1132016;0.23975042;0.76453006;2.9733639;4.322233;11.7440195;13.6661215;20.55188;28.356714;0.4087180848525739;0.55406064;0.22552814
16;636;0.124956265;0.10057187;0.10224148;45.941013;0.8938297;0.6508505;1.1132016;0.23975042;0.76453006;2.9733639;4.322233;11.7440195;13.6661215;20.55188;28.356714;0.12112039716480921;0.55406064;0.22552814
16;636;0.124956265;0.10057187;0.10224148;17.737467;0.8938297;1.0584542;1.1132016;0.23975042;0.76453006;2.9733639;4.322233;11.7440195;13.6661215;20.55188;28.356714;0.12112039716480921;0.55406064;0.22552814
16;636;0.124956265;0.10057187;0.10224148;17.737467;0.73077524;0.6508505;1.1132016;0.23975042;0.76453006;2.9733639;4.322233;11.7440195;13.6661215;20.55188;28.356714;0.12112039716480921;0.55406064;0.22552814
16;636;0.124956265;0.10057187;0.10224148;17.737467;0.8938297;0.6508505;1.1132016;0.23975042;0.36306232;2.9733639;4.322233;11.7440195;13.6661215;20.55188;28.356714;0.12112039716480921;0.55406064;0.22552814
16;636;0.124956265;0.10057187;0.10224148;17.737467;0.8938297;0.6508505;1.1132016;0.23975042;0.76453006;4.6347094;4.322233;11.7440195;13.6661215;20.55188;28.356714;0.12112039716480921;0.55406064;0.22552814
16;636;0.124956265;0.10057187;0.10224148;17.737467;0.8938297;0.6508505;0.9210794;0.23975042;0.76453006;2.9733639;4.322233;11.7440195;13.6661215;20.55188;28.356714;0.12112039716480921;0.55406064;0.22552814
16;636;0.124956265;0.10057187;0.10224148;17.737467;0.8938297;0.6508505;1.1132016;0.77861613;0.76453006;2.9733639;4.322233;11.7440195;13.6661215;20.55188;28.356714;0.12112039716480921;0.55406064;0.22552814
16;636;0.124956265;0.10057187;0.10224148;17.737467;0.8938297;0.6508505;1.1132016;0.23975042;0.76453006;2.9733639;14.459425;11.7440195;13.6661215;20.55188;28.356714;0.12112039716480921;0.55406064;0.22552814
16;636;0.124956265;0.10057187;0.10224148;17.737467;0.8938297;0.6508505;1.1132016;0.23975042;0.76453006;2.9733639;4.322233;14.731875;13.6661215;20.55188;28.356714;0.12112039716480921;0.55406064;0.22552814
16;636;0.124956265;0.10057187;0.10224148;17.737467;0.8938297;0.6508505;1.1132016;0.23975042;0.76453006;2.9733639;4.322233;11.7440195;16.390366;20.55188;28.356714;0.12112039716480921;0.55406064;0.22552814
16;636;0.124956265;0.10057187;0.10224148;17.737467;0.8938297;0.6508505;1.1132016;0.23975042;0.76453006;2.9733639;4.322233;11.7440195;13.6661215;31.996256;28.356714;0.12112039716480921;0.55406064;0.22552814
16;636;0.124956265;0.10057187;0.10224148;17.737467;0.8938297;0.6508505;1.1132016;0.23975042;0.76453006;2.9733639;4.322233;11.7440195;13.6661215;20.55188;2.171935;0.12112039716480921;0.55406064;0.22552814
203;843;0.11902566;0.05734277;0.23796725;45.941013;0.73077524;1.0584542;0.9210794;0.77861613;0.36306232;4.6347094;14.459425;14.731875;16.390366;31.996256;2.171935;0.45535465675999887;0.6748694;0.17636843
263;431;0.08989132;0.20571205;0.19949201;30.644312;1.3768953;1.1564353;0.45037547;0.7054972;1.0323688;0.5446544;32.10932;23.109388;31.810156;92.72245;90.54646;0.2538706235988971;0.30409437;0.29560336
154;431;0.08989132;0.20571205;0.19949201;30.644312;1.3768953;1.1564353;0.45037547;0.7054972;1.0323688;0.5446544;32.10932;23.109388;31.810156;92.72245;90.54646;0.2538706235988971;0.30409437;0.29560336
263;382;0.08989132;0.20571205;0.19949201;30.644312;1.3768953;1.1564353;0.45037547;0.7054972;1.0323688;0.5446544;32.10932;23.109388;31.810156;92.72245;90.54646;0.2538706235988971;0.30409437;0.29560336
263;431;0.103369266;0.2365557;0.19949201;30.644312;1.3768953;1.1564353;0.45037547;0.7054972;1.0323688;0.5446544;32.10932;23.109388;31.810156;92.72245;90.54646;0.23901722645465331;0.30409437;0.33992496
263;431;0.079433925;0.21616943;0.19949201;30.644312;1.3768953;1.1564353;0.45037547;0.7054972;1.0323688;0.5446544;32.10932;23.109388;31.810156;92.72245;90.54646;0.24861873971526977;0.26871794;0.29560336
263;431;0.08989132;0.20571205;0.11606203;30.644312;1.3768953;1.1564353;0.45037547;0.7054972;1.0323688;0.5446544;32.10932;23.109388;31.810156;92.72245;90.54646;0.10420734961173159;0.30409437;0.29560336
263;431;0.08989132;0.20571205;0.19949201;18.606218;1.3768953;1.1564353;0.45037547;0.7054972;1.0323688;0.5446544;32.10932;23.109388;31.810156;92.72245;90.54646;0.2538706235988971;0.30409437;0.29560336
263;431;0.08989132;0.20571205;0.19949201;30.644312;1.3768953;0.87873304;0.45037547;0.7054972;1.0323688;0.5446544;32.10932;23.109388;31.810156;92.72245;90.54646;0.2538706235988971;0.30409437;0.29560336
263;431;0.08989132;0.20571205;0.19949201;30.644312;1.3752817;1.1564353;0.45037547;0.7054972;1.0323688;0.5446544;32.10932;23.109388;31.810156;92.72245;90.54646;0.2538706235988971;0.30409437;0.29560336
263;431;0.08989132;0.20571205;0.19949201;30.644312;1.3768953;1.1564353;0.45037547;0.7054972;1.4023458;0.5446544;32.10932;23.109388;31.810156;92.72245;90.54646;0.2538706235988971;0.30409437;0.29560336
263;431;0.08989132;0.20571205;0.19949201;30.644312;1.3768953;1.1564353;0.45037547;0.7054972;1.0323688;0.6657557;32.10932;23.109388;31.810156;92.72245;90.54646;0.2538706235988971;0.30409437;0.29560336
263;431;0.08989132;0.20571205;0.19949201;30.644312;1.3768953;1.1564353;0.6005427;0.7054972;1.0323688;0.5446544;32.10932;23.109388;31.810156;92.72245;90.54646;0.2538706235988971;0.30409437;0.29560336
263;431;0.08989132;0.20571205;0.19949201;30.644312;1.3768953;1.1564353;0.45037547;0.107123144;1.0323688;0.5446544;32.10932;23.109388;31.810156;92.72245;90.54646;0.2538706235988971;0.30409437;0.29560336
263;431;0.08989132;0.20571205;0.19949201;30.644312;1.3768953;1.1564353;0.45037547;0.7054972;1.0323688;0.5446544;33.00723;23.109388;31.810156;92.72245;90.54646;0.2538706235988971;0.30409437;0.29560336
263;431;0.08989132;0.20571205;0.19949201;30.644312;1.3768953;1.1564353;0.45037547;0.7054972;1.0323688;0.5446544;32.10932;34.222702;31.810156;92.72245;90.54646;0.2538706235988971;0.30409437;0.29560336
263;431;0.08989132;0.20571205;0.19949201;30.644312;1.3768953;1.1564353;0.45037547;0.7054972;1.0323688;0.5446544;32.10932;23.109388;34.43493;92.72245;90.54646;0.2538706235988971;0.30409437;0.29560336
263;431;0.08989132;0.20571205;0.19949201;30.644312;1.3768953;1.1564353;0.45037547;0.7054972;1.0323688;0.5446544;32.10932;23.109388;31.810156;60.036556;90.54646;0.2538706235988971;0.30409437;0.29560336
263;431;0.08989132;0.20571205;0.19949201;30.644312;1.3768953;1.1564353;0.45037547;0.7054972;1.0323688;0.5446544;32.10932;23.109388;31.810156;92.72245;80.35286;0.2538706235988971;0.30409437;0.29560336
154;382;0.09134394;0.24858102;0.11606203;18.606218;1.3752817;0.87873304;0.6005427;0.107123144;1.4023458;0.6657557;33.00723;34.222702;34.43493;60.036556;80.35286;0.09276120894627911;0.26871794;0.33992496
161;1104;0.074851744;0.07755482;0.22962533;47.234814;1.143199;0.95666414;0.14969318;0.84684736;1.4605336;1.9794761;17.184465;6.516078;25.962212;32.177074;65.75929;0.4132569913890864;0.491132;0.15240657
294;1104;0.074851744;0.07755482;0.22962533;47.234814;1.143199;0.95666414;0.14969318;0.84684736;1.4605336;1.9794761;17.184465;6.516078;25.962212;32.177074;65.75929;0.4132569913890864;0.491132;0.15240657
161;100;0.074851744;0.07755482;0.22962533;47.234814;1.143199;0.95666414;0.14969318;0.84684736;1.4605336;1.9794761;17.184465;6.516078;25.962212;32.177074;65.75929;0.4132569913890864;0.491132;0.15240657
161;1104;0.11509796;0.11925444;0.22962533;47.234814;1.143199;0.95666414;0.14969318;0.84684736;1.4605336;1.9794761;17.184465;6.516078;25.962212;32.177074;65.75929;0.3734848347273433;0.491132;0.23435241
161;1104;0.07400563;0.07840094;0.22962533;47.234814;1.143199;0.95666414;0.14969318;0.84684736;1.4605336;1.9794761;17.184465;6.516078;25.962212;32.177074;65.75929;0.41235688793068115;0.48558033;0.15240657
161;1104;0.074851744;0.07755482;0.1554367;47.234814;1.143199;0.95666414;0.14969318;0.84684736;1.4605336;1.9794761;17.184465;6.516078;25.962212;32.177074;65.75929;0.2479089336768442;0.491132;0.15240657
161;1104;0.074851744;0.07755482;0.22962533;26.550604;1.143199;0.95666414;0.14969318;0.84684736;1.4605336;1.9794761;17.184465;6.516078;25.962212;32.177074;65.75929;0.4132569913890864;0.491132;0.15240657
161;1104;0.074851744;0.07755482;0.22962533;47.234814;1.143199;1.368316;0.14969318;0.84684736;1.4605336;1.9794761;17.184465;6.516078;25.962212;32.177074;65.75929;0.4132569913890864;0.491132;0.15240657
161;1104;0.074851744;0.07755482;0.22962533;47.234814;0.90417814;0.95666414;0.14969318;0.84684736;1.4605336;1.9794761;17.184465;6.516078;25.962212;32.177074;65.75929;0.4132569913890864;0.491132;0.15240657
161;1104;0.074851744;0.07755482;0.22962533;47.234814;1.143199;0.95666414;0.14969318;0.84684736;1.0601083;1.9794761;17.184465;6.516078;25.962212;32.177074;65.75929;0.4132569913890864;0.491132;0.15240657
161;1104;0.074851744;0.07755482;0.22962533;47.234814;1.143199;0.95666414;0.14969318;0.84684736;1.4605336;3.2886038;17.184465;6.516078;25.962212;32.177074;65.75929;0.4132569913890864;0.491132;0.15240657
161;1104;0.074851744;0.07755482;0.22962533;47.234814;1.143199;0.95666414;0.42708325;0.84684736;1.4605336;1.9794761;17.184465;6.516078;25.962212;32.177074;65.75929;0.4132569913890864;0.491132;0.15240657
161;1104;0.074851744;0.07755482;0.22962533;47.234814;1.143199;0.95666414;0.14969318;0.7421195;1.4605336;1.9794761;17.184465;6.516078;25.962212;32.177074;65.75929;0.4132569913890864;0.491132;0.15240657
161;1104;0.074851744;0.07755482;0.22962533;47.234814;1.143199;0.95666414;0.14969318;0.84684736;1.4605336;1.9794761;22.939182;6.516078;25.962212;32.177074;65.75929;0.4132569913890864;0.491132;0.15240657
