;[mm];[1/m2];[mm];[-];[-];[-];[mm/hour];[mm/hour];[-];[-];[mm];[-];[mm];[-]
60;1000;101;1599;0.19040436;0.12886986;0.17067644;55.61412;2500;0.31927422;0.5963662;718.8605;1.7971512;302.5793;0.75644827
60;1000;101;1853;0.1373717;0.09297619;0.17067644;55.61412;2500;0.23034789;0.5963662;718.8605;1.7971512;302.5793;0.75644827
60;1000;101;1853;0.124030225;0.195244;0.17067644;55.61412;2500;0.31927422;0.38847554;718.8605;1.7971512;302.5793;0.75644827
60;1000;101;1853;0.19040436;0.12886986;0.24315554;55.61412;2500;0.31927422;0.5963662;718.8605;1.7971512;302.5793;0.75644827
60;1000;101;1853;0.19040436;0.12886986;0.17067644;83.655785;2500;0.31927422;0.5963662;718.8605;1.7971512;302.5793;0.75644827
60;1000;11;1599;0.08948452;0.14086337;0.24315554;83.655785;2500;0.23034789;0.38847554;630.6173;1.5765432;537.0856;1.342714
60;1000;196;889;0.055775005;0.17066237;0.23534533;103.246635;2500;0.22643737;0.24631537;230.97417;0.57743543;583.3242;1.4583105
60;1000;196;889;0.055775005;0.17066237;0.23534533;103.246635;2500;0.22643737;0.24631537;230.97417;0.57743543;224.05948;0.5601487
60;1000;196;889;0.055775005;0.17066237;0.23534533;103.246635;2500;0.22643737;0.24631537;528.6611;1.3216527;583.3242;1.4583105
60;1000;267;889;0.055775005;0.17066237;0.23534533;103.246635;2500;0.22643737;0.24631537;230.97417;0.57743543;583.3242;1.4583105
60;1000;196;874;0.055775005;0.17066237;0.23534533;103.246635;2500;0.22643737;0.24631537;230.97417;0.57743543;583.3242;1.4583105
60;1000;196;889;0.062139582;0.19013692;0.23534533;103.246635;2500;0.2522765;0.24631537;230.97417;0.57743543;583.3242;1.4583105
60;1000;196;889;0.11941664;0.107020736;0.23534533;103.246635;2500;0.22643737;0.5273716;230.97417;0.57743543;583.3242;1.4583105
60;1000;196;889;0.055775005;0.17066237;0.10761174;103.246635;2500;0.22643737;0.24631537;230.97417;0.57743543;583.3242;1.4583105
60;1000;196;889;0.055775005;0.17066237;0.23534533;76.66598;2500;0.22643737;0.24631537;230.97417;0.57743543;583.3242;1.4583105
60;1000;267;874;0.13304347;0.11923305;0.10761174;76.66598;2500;0.2522765;0.5273716;528.6611;1.3216527;224.05948;0.5601487
60;1000;257;384;0.035148475;0.24235988;0.16179465;91.41766;2500;0.27750835;0.12665737;855.0968;2.137742;576.0913;1.4402283
60;1000;257;384;0.035148475;0.24235988;0.16179465;91.41766;2500;0.27750835;0.12665737;855.0968;2.137742;410.83322;1.027083
60;1000;257;384;0.035148475;0.24235988;0.16179465;91.41766;2500;0.27750835;0.12665737;591.9188;1.479797;576.0913;1.4402283
60;1000;204;384;0.035148475;0.24235988;0.16179465;91.41766;2500;0.27750835;0.12665737;855.0968;2.137742;576.0913;1.4402283
60;1000;257;1849;0.035148475;0.24235988;0.16179465;91.41766;2500;0.27750835;0.12665737;855.0968;2.137742;576.0913;1.4402283
60;1000;257;384;0.02959107;0.2040398;0.16179465;91.41766;2500;0.23363087;0.12665737;855.0968;2.137742;576.0913;1.4402283
60;1000;257;384;0.033172473;0.24433586;0.16179465;91.41766;2500;0.27750835;0.11953685;855.0968;2.137742;576.0913;1.4402283
60;1000;257;384;0.035148475;0.24235988;0.17395048;91.41766;2500;0.27750835;0.12665737;855.0968;2.137742;576.0913;1.4402283
60;1000;257;384;0.035148475;0.24235988;0.16179465;129.1353;2500;0.27750835;0.12665737;855.0968;2.137742;576.0913;1.4402283
60;1000;204;1849;0.027927497;0.20570336;0.17395048;129.1353;2500;0.23363087;0.11953685;591.9188;1.479797;410.83322;1.027083
60;1000;63;1396;0.109373234;0.061161555;0.24477284;66.58463;2500;0.17053479;0.6413544;457.573;1.1439325;306.68643;0.76671606
60;1000;63;1396;0.109373234;0.061161555;0.24477284;66.58463;2500;0.17053479;0.6413544;457.573;1.1439325;347.21124;0.8680281
60;1000;63;1396;0.109373234;0.061161555;0.24477284;66.58463;2500;0.17053479;0.6413544;488.5625;1.2214062;306.68643;0.76671606
60;1000;93;1396;0.109373234;0.061161555;0.24477284;66.58463;2500;0.17053479;0.6413544;457.573;1.1439325;306.68643;0.76671606
60;1000;63;620;0.109373234;0.061161555;0.24477284;66.58463;2500;0.17053479;0.6413544;457.573;1.1439325;306.68643;0.76671606
60;1000;63;1396;0.16797529;0.09393185;0.24477284;66.58463;2500;0.26190713;0.6413544;457.573;1.1439325;306.68643;0.76671606
60;1000;63;1396;0.095831096;0.07470369;0.24477284;66.58463;2500;0.17053479;0.56194454;457.573;1.1439325;306.68643;0.76671606
60;1000;63;1396;0.109373234;0.061161555;0.17886686;66.58463;2500;0.17053479;0.6413544;457.573;1.1439325;306.68643;0.76671606
60;1000;63;1396;0.109373234;0.061161555;0.24477284;31.870125;2500;0.17053479;0.6413544;457.573;1.1439325;306.68643;0.76671606
60;1000;93;620;0.14717728;0.114729844;0.17886686;31.870125;2500;0.26190713;0.56194454;488.5625;1.2214062;347.21124;0.8680281
60;1000;219;739;0.10640217;0.13533336;0.13623744;5.7606144;2500;0.24173555;0.4401594;714.075;1.7851876;294.72302;0.7368076
60;1000;219;739;0.10640217;0.13533336;0.13623744;5.7606144;2500;0.24173555;0.4401594;714.075;1.7851876;230.69627;0.5767407
60;1000;219;739;0.10640217;0.13533336;0.13623744;5.7606144;2500;0.24173555;0.4401594;289.53754;0.7238438;294.72302;0.7368076
60;1000;66;739;0.10640217;0.13533336;0.13623744;5.7606144;2500;0.24173555;0.4401594;714.075;1.7851876;294.72302;0.7368076
60;1000;219;117;0.10640217;0.13533336;0.13623744;5.7606144;2500;0.24173555;0.4401594;714.075;1.7851876;294.72302;0.7368076
60;1000;219;739;0.076738685;0.09760425;0.13623744;5.7606144;2500;0.17434295;0.4401594;714.075;1.7851876;294.72302;0.7368076
60;1000;219;739;0.095413774;0.14632176;0.13623744;5.7606144;2500;0.24173555;0.39470312;714.075;1.7851876;294.72302;0.7368076
60;1000;219;739;0.10640217;0.13533336;0.23240681;5.7606144;2500;0.24173555;0.4401594;714.075;1.7851876;294.72302;0.7368076
60;1000;219;739;0.10640217;0.13533336;0.13623744;84.62625;2500;0.24173555;0.4401594;714.075;1.7851876;294.72302;0.7368076
60;1000;66;117;0.068813704;0.105529234;0.23240681;84.62625;2500;0.17434295;0.39470312;289.53754;0.7238438;230.69627;0.5767407
60;1000;98;1510;0.121261075;0.18818372;0.19593388;144.05092;2500;0.3094448;0.3918666;216.00449;0.5400112;413.1479;1.0328697
60;1000;98;1510;0.121261075;0.18818372;0.19593388;144.05092;2500;0.3094448;0.3918666;216.00449;0.5400112;517.9487;1.2948718
60;1000;98;1510;0.121261075;0.18818372;0.19593388;144.05092;2500;0.3094448;0.3918666;880.8577;2.2021444;413.1479;1.0328697
60;1000;249;1510;0.121261075;0.18818372;0.19593388;144.05092;2500;0.3094448;0.3918666;216.00449;0.5400112;413.1479;1.0328697
60;1000;98;1377;0.121261075;0.18818372;0.19593388;144.05092;2500;0.3094448;0.3918666;216.00449;0.5400112;413.1479;1.0328697
60;1000;98;1510;0.13565263;0.21051782;0.19593388;144.05092;2500;0.34617046;0.3918666;216.00449;0.5400112;413.1479;1.0328697
60;1000;98;1510;0.15927082;0.15017396;0.19593388;144.05092;2500;0.3094448;0.5146987;216.00449;0.5400112;413.1479;1.0328697
60;1000;98;1510;0.121261075;0.18818372;0.11484392;144.05092;2500;0.3094448;0.3918666;216.00449;0.5400112;413.1479;1.0328697
60;1000;98;1510;0.121261075;0.18818372;0.19593388;73.424355;2500;0.3094448;0.3918666;216.00449;0.5400112;413.1479;1.0328697
60;1000;249;1377;0.17817348;0.16799697;0.11484392;73.424355;2500;0.34617046;0.5146987;880.8577;2.2021444;517.9487;1.2948718
60;1000;21;1967;0.083121106;0.26391;0.102862276;33.02675;2500;0.3470311;0.23952062;602.3602;1.5059006;457.41507;1.1435376
60;1000;21;1967;0.083121106;0.26391;0.102862276;33.02675;2500;0.3470311;0.23952062;602.3602;1.5059006;297.29437;0.74323595
60;1000;21;1967;0.083121106;0.26391;0.102862276;33.02675;2500;0.3470311;0.23952062;453.14117;1.1328529;457.41507;1.1435376
60;1000;27;1967;0.083121106;0.26391;0.102862276;33.02675;2500;0.3470311;0.23952062;602.3602;1.5059006;457.41507;1.1435376
60;1000;21;1008;0.083121106;0.26391;0.102862276;33.02675;2500;0.3470311;0.23952062;602.3602;1.5059006;457.41507;1.1435376
60;1000;21;1967;0.045881167;0.14567298;0.102862276;33.02675;2500;0.19155414;0.23952062;602.3602;1.5059006;457.41507;1.1435376
60;1000;21;1967;0.22200863;0.12502246;0.102862276;33.02675;2500;0.3470311;0.639737;602.3602;1.5059006;457.41507;1.1435376
60;1000;21;1967;0.083121106;0.26391;0.13273238;33.02675;2500;0.3470311;0.23952062;602.3602;1.5059006;457.41507;1.1435376
60;1000;21;1967;0.083121106;0.26391;0.102862276;53.632587;2500;0.3470311;0.23952062;602.3602;1.5059006;457.41507;1.1435376
60;1000;27;1008;0.122544274;0.06900987;0.13273238;53.632587;2500;0.19155414;0.639737;453.14117;1.1328529;297.29437;0.74323595
60;1000;298;809;0.122870654;0.08127399;0.19052915;116.76729;2500;0.20414464;0.6018804;370.0599;0.92514974;225.46193;0.56365484
60;1000;298;809;0.122870654;0.08127399;0.19052915;116.76729;2500;0.20414464;0.6018804;370.0599;0.92514974;560.3351;1.4008377
60;1000;298;809;0.122870654;0.08127399;0.19052915;116.76729;2500;0.20414464;0.6018804;716.8154;1.7920386;225.46193;0.56365484
60;1000;279;809;0.122870654;0.08127399;0.19052915;116.76729;2500;0.20414464;0.6018804;370.0599;0.92514974;225.46193;0.56365484
60;1000;298;283;0.122870654;0.08127399;0.19052915;116.76729;2500;0.20414464;0.6018804;370.0599;0.92514974;225.46193;0.56365484
60;1000;298;809;0.1885613;0.124725714;0.19052915;116.76729;2500;0.31328702;0.6018804;370.0599;0.92514974;225.46193;0.56365484
60;1000;298;809;0.040997677;0.16314696;0.19052915;116.76729;2500;0.20414464;0.20082662;370.0599;0.92514974;225.46193;0.56365484
60;1000;298;809;0.122870654;0.08127399;0.2215477;116.76729;2500;0.20414464;0.6018804;370.0599;0.92514974;225.46193;0.56365484
60;1000;298;809;0.122870654;0.08127399;0.19052915;96.48709;2500;0.20414464;0.6018804;370.0599;0.92514974;225.46193;0.56365484
60;1000;279;283;0.06291637;0.25037065;0.2215477;96.48709;2500;0.31328702;0.20082662;716.8154;1.7920386;560.3351;1.4008377
60;1000;129;1078;0.08784362;0.09530205;0.14705026;100.57872;2500;0.18314567;0.47963798;788.29205;1.9707302;363.39883;0.9084971
60;1000;129;1078;0.08784362;0.09530205;0.14705026;100.57872;2500;0.18314567;0.47963798;788.29205;1.9707302;467.27966;1.1681992
60;1000;129;1078;0.08784362;0.09530205;0.14705026;100.57872;2500;0.18314567;0.47963798;780.9329;1.9523324;363.39883;0.9084971
60;1000;179;1078;0.08784362;0.09530205;0.14705026;100.57872;2500;0.18314567;0.47963798;788.29205;1.9707302;363.39883;0.9084971
60;1000;129;771;0.08784362;0.09530205;0.14705026;100.57872;2500;0.18314567;0.47963798;788.29205;1.9707302;363.39883;0.9084971
60;1000;129;1078;0.09633295;0.10451217;0.14705026;100.57872;2500;0.20084512;0.47963798;788.29205;1.9707302;363.39883;0.9084971
60;1000;129;1078;0.08168423;0.10146144;0.14705026;100.57872;2500;0.18314567;0.4460069;788.29205;1.9707302;363.39883;0.9084971
60;1000;129;1078;0.08784362;0.09530205;0.19847615;100.57872;2500;0.18314567;0.47963798;788.29205;1.9707302;363.39883;0.9084971
60;1000;129;1078;0.08784362;0.09530205;0.14705026;6.3495336;2500;0.18314567;0.47963798;788.29205;1.9707302;363.39883;0.9084971
60;1000;179;771;0.08957831;0.111266814;0.19847615;6.3495336;2500;0.20084512;0.4460069;780.9329;1.9523324;467.27966;1.1681992
60;1000;188;174;0.073904775;0.19098803;0.22081031;57.44148;2500;0.26489282;0.2789988;476.53842;1.191346;544.3728;1.360932
60;1000;188;174;0.073904775;0.19098803;0.22081031;57.44148;2500;0.26489282;0.2789988;476.53842;1.191346;380.99908;0.9524977
60;1000;188;174;0.073904775;0.19098803;0.22081031;57.44148;2500;0.26489282;0.2789988;299.28372;0.7482093;544.3728;1.360932
60;1000;145;174;0.073904775;0.19098803;0.22081031;57.44148;2500;0.26489282;0.2789988;476.53842;1.191346;544.3728;1.360932
60;1000;188;1527;0.073904775;0.19098803;0.22081031;57.44148;2500;0.26489282;0.2789988;476.53842;1.191346;544.3728;1.360932
60;1000;188;174;0.07784643;0.20117424;0.22081031;57.44148;2500;0.27902067;0.2789988;476.53842;1.191346;544.3728;1.360932
60;1000;188;174;0.085421935;0.17947088;0.22081031;57.44148;2500;0.26489282;0.32247734;476.53842;1.191346;544.3728;1.360932
60;1000;188;174;0.073904775;0.19098803;0.1473073;57.44148;2500;0.26489282;0.2789988;476.53842;1.191346;544.3728;1.360932
60;1000;188;174;0.073904775;0.19098803;0.22081031;144.46155;2500;0.26489282;0.2789988;476.53842;1.191346;544.3728;1.360932
60;1000;145;1527;0.089977846;0.18904282;0.1473073;144.46155;2500;0.27902067;0.32247734;299.28372;0.7482093;380.99908;0.9524977
60;1000;147;934;0.056367487;0.09928244;0.111470714;25.959665;2500;0.15564993;0.3621427;665.39594;1.6634898;505.31897;1.2632974
60;1000;147;934;0.056367487;0.09928244;0.111470714;25.959665;2500;0.15564993;0.3621427;665.39594;1.6634898;258.23355;0.64558387
60;1000;147;934;0.056367487;0.09928244;0.111470714;25.959665;2500;0.15564993;0.3621427;846.06616;2.1151655;505.31897;1.2632974
60;1000;125;934;0.056367487;0.09928244;0.111470714;25.959665;2500;0.15564993;0.3621427;665.39594;1.6634898;505.31897;1.2632974
60;1000;147;1900;0.056367487;0.09928244;0.111470714;25.959665;2500;0.15564993;0.3621427;665.39594;1.6634898;505.31897;1.2632974
60;1000;147;934;0.10986018;0.1935014;0.111470714;25.959665;2500;0.30336156;0.3621427;665.39594;1.6634898;505.31897;1.2632974
60;1000;147;934;0.06655159;0.08909834;0.111470714;25.959665;2500;0.15564993;0.42757225;665.39594;1.6634898;505.31897;1.2632974
60;1000;147;934;0.056367487;0.09928244;0.24279343;25.959665;2500;0.15564993;0.3621427;665.39594;1.6634898;505.31897;1.2632974
60;1000;147;934;0.056367487;0.09928244;0.111470714;43.61614;2500;0.15564993;0.3621427;665.39594;1.6634898;505.31897;1.2632974
60;1000;125;1900;0.12970899;0.17365257;0.24279343;43.61614;2500;0.30336156;0.42757225;846.06616;2.1151655;258.23355;0.64558387
60;1000;169;1838;0.12120298;0.17744938;0.18317087;123.47151;2500;0.29865235;0.405833;261.89548;0.65473866;386.83;0.96707493
60;1000;169;1838;0.12120298;0.17744938;0.18317087;123.47151;2500;0.29865235;0.405833;261.89548;0.65473866;596.2708;1.490677
60;1000;169;1838;0.12120298;0.17744938;0.18317087;123.47151;2500;0.29865235;0.405833;223.80363;0.5595091;386.83;0.96707493
60;1000;160;1838;0.12120298;0.17744938;0.18317087;123.47151;2500;0.29865235;0.405833;261.89548;0.65473866;386.83;0.96707493
60;1000;169;648;0.12120298;0.17744938;0.18317087;123.47151;2500;0.29865235;0.405833;261.89548;0.65473866;386.83;0.96707493
60;1000;169;1838;0.07117447;0.10420424;0.18317087;123.47151;2500;0.17537871;0.405833;261.89548;0.65473866;386.83;0.96707493
60;1000;169;1838;0.07925328;0.21939908;0.18317087;123.47151;2500;0.29865235;0.26536968;261.89548;0.65473866;386.83;0.96707493
60;1000;169;1838;0.12120298;0.17744938;0.106517166;123.47151;2500;0.29865235;0.405833;261.89548;0.65473866;386.83;0.96707493
60;1000;169;1838;0.12120298;0.17744938;0.18317087;104.944916;2500;0.29865235;0.405833;261.89548;0.65473866;386.83;0.96707493
60;1000;160;648;0.046540193;0.12883852;0.106517166;104.944916;2500;0.17537871;0.26536968;223.80363;0.5595091;596.2708;1.490677
60;1000;40;48;0.21190287;0.10168765;0.14174289;111.91927;2500;0.31359053;0.6757311;906.96204;2.267405;223.89421;0.55973554
60;1000;40;48;0.21190287;0.10168765;0.14174289;111.91927;2500;0.31359053;0.6757311;906.96204;2.267405;475.09357;1.1877339
60;1000;40;48;0.21190287;0.10168765;0.14174289;111.91927;2500;0.31359053;0.6757311;518.459;1.2961475;223.89421;0.55973554
60;1000;296;48;0.21190287;0.10168765;0.14174289;111.91927;2500;0.31359053;0.6757311;906.96204;2.267405;223.89421;0.55973554
60;1000;40;159;0.21190287;0.10168765;0.14174289;111.91927;2500;0.31359053;0.6757311;906.96204;2.267405;223.89421;0.55973554
60;1000;40;48;0.19448946;0.09333132;0.14174289;111.91927;2500;0.2878208;0.6757311;906.96204;2.267405;223.89421;0.55973554
60;1000;40;48;0.2181672;0.09542332;0.14174289;111.91927;2500;0.31359053;0.69570726;906.96204;2.267405;223.89421;0.55973554
60;1000;40;48;0.21190287;0.10168765;0.16357301;111.91927;2500;0.31359053;0.6757311;906.96204;2.267405;223.89421;0.55973554
60;1000;40;48;0.21190287;0.10168765;0.14174289;16.080395;2500;0.31359053;0.6757311;906.96204;2.267405;223.89421;0.55973554
60;1000;296;159;0.20023902;0.087581776;0.16357301;16.080395;2500;0.2878208;0.69570726;518.459;1.2961475;475.09357;1.1877339
60;1000;279;1207;0.036146235;0.19517834;0.2273681;46.304474;2500;0.23132457;0.15625766;402.91486;1.0072871;493.35703;1.2333926
60;1000;279;1207;0.036146235;0.19517834;0.2273681;46.304474;2500;0.23132457;0.15625766;402.91486;1.0072871;363.8103;0.90952575
60;1000;279;1207;0.036146235;0.19517834;0.2273681;46.304474;2500;0.23132457;0.15625766;641.4979;1.6037449;493.35703;1.2333926
60;1000;44;1207;0.036146235;0.19517834;0.2273681;46.304474;2500;0.23132457;0.15625766;402.91486;1.0072871;493.35703;1.2333926
60;1000;279;1380;0.036146235;0.19517834;0.2273681;46.304474;2500;0.23132457;0.15625766;402.91486;1.0072871;493.35703;1.2333926
60;1000;279;1207;0.03373529;0.18215999;0.2273681;46.304474;2500;0.21589527;0.15625766;402.91486;1.0072871;493.35703;1.2333926
60;1000;279;1207;0.05099957;0.180325;0.2273681;46.304474;2500;0.23132457;0.2204676;402.91486;1.0072871;493.35703;1.2333926
60;1000;279;1207;0.036146235;0.19517834;0.18720278;46.304474;2500;0.23132457;0.15625766;402.91486;1.0072871;493.35703;1.2333926
60;1000;279;1207;0.036146235;0.19517834;0.2273681;136.2851;2500;0.23132457;0.15625766;402.91486;1.0072871;493.35703;1.2333926
60;1000;44;1380;0.04759791;0.16829737;0.18720278;136.2851;2500;0.21589527;0.2204676;641.4979;1.6037449;363.8103;0.90952575
60;1000;202;1277;0.07064185;0.14829607;0.17384489;84.81025;2500;0.21893793;0.322657;747.3248;1.868312;436.5927;1.0914818
60;1000;202;1277;0.07064185;0.14829607;0.17384489;84.81025;2500;0.21893793;0.322657;747.3248;1.868312;446.76895;1.1169224
60;1000;202;1277;0.07064185;0.14829607;0.17384489;84.81025;2500;0.21893793;0.322657;348.86786;0.8721696;436.5927;1.0914818
60;1000;230;1277;0.07064185;0.14829607;0.17384489;84.81025;2500;0.21893793;0.322657;747.3248;1.868312;436.5927;1.0914818
60;1000;202;1252;0.07064185;0.14829607;0.17384489;84.81025;2500;0.21893793;0.322657;747.3248;1.868312;436.5927;1.0914818
60;1000;202;1277;0.08733033;0.18332963;0.17384489;84.81025;2500;0.27065995;0.322657;747.3248;1.868312;436.5927;1.0914818
60;1000;202;1277;0.074169025;0.14476891;0.17384489;84.81025;2500;0.21893793;0.33876735;747.3248;1.868312;436.5927;1.0914818
60;1000;202;1277;0.07064185;0.14829607;0.20919251;84.81025;2500;0.21893793;0.322657;747.3248;1.868312;436.5927;1.0914818
60;1000;202;1277;0.07064185;0.14829607;0.17384489;119.892525;2500;0.21893793;0.322657;747.3248;1.868312;436.5927;1.0914818
60;1000;230;1252;0.09169076;0.1789692;0.20919251;119.892525;2500;0.27065995;0.33876735;348.86786;0.8721696;446.76895;1.1169224
60;1000;115;507;0.16908735;0.15689129;0.23148136;73.3956;2500;0.32597864;0.51870686;520.298;1.300745;255.6524;0.639131
60;1000;115;507;0.16908735;0.15689129;0.23148136;73.3956;2500;0.32597864;0.51870686;520.298;1.300745;308.15045;0.77037615
60;1000;115;507;0.16908735;0.15689129;0.23148136;73.3956;2500;0.32597864;0.51870686;810.82336;2.0270584;255.6524;0.639131
60;1000;46;507;0.16908735;0.15689129;0.23148136;73.3956;2500;0.32597864;0.51870686;520.298;1.300745;255.6524;0.639131
60;1000;115;488;0.16908735;0.15689129;0.23148136;73.3956;2500;0.32597864;0.51870686;520.298;1.300745;255.6524;0.639131
60;1000;115;507;0.128968;0.11966569;0.23148136;73.3956;2500;0.24863368;0.51870686;520.298;1.300745;255.6524;0.639131
60;1000;115;507;0.16138947;0.16458917;0.23148136;73.3956;2500;0.32597864;0.49509218;520.298;1.300745;255.6524;0.639131
60;1000;115;507;0.16908735;0.15689129;0.13923705;73.3956;2500;0.32597864;0.51870686;520.298;1.300745;255.6524;0.639131
60;1000;115;507;0.16908735;0.15689129;0.23148136;40.40362;2500;0.32597864;0.51870686;520.298;1.300745;255.6524;0.639131
60;1000;46;488;0.12309659;0.1255371;0.13923705;40.40362;2500;0.24863368;0.49509218;810.82336;2.0270584;308.15045;0.77037615
60;1000;239;1629;0.14704527;0.114196226;0.12499688;16.995539;2500;0.2612415;0.56287104;640.84454;1.6021113;342.62076;0.8565519
60;1000;239;1629;0.14704527;0.114196226;0.12499688;16.995539;2500;0.2612415;0.56287104;640.84454;1.6021113;213.50743;0.5337686
60;1000;239;1629;0.14704527;0.114196226;0.12499688;16.995539;2500;0.2612415;0.56287104;651.08765;1.627719;342.62076;0.8565519
60;1000;110;1629;0.14704527;0.114196226;0.12499688;16.995539;2500;0.2612415;0.56287104;640.84454;1.6021113;342.62076;0.8565519
60;1000;239;993;0.14704527;0.114196226;0.12499688;16.995539;2500;0.2612415;0.56287104;640.84454;1.6021113;342.62076;0.8565519
60;1000;239;1629;0.18923596;0.14696175;0.12499688;16.995539;2500;0.3361977;0.56287104;640.84454;1.6021113;342.62076;0.8565519
