[mm];[1/m2];[-];[-];[-];[-];[mm/hour];[mm/hour];[-];[-]
1264.9089;278;0.5801758;0.15584514;0.16764262;0.18802151;20.793245;2500;1.0042804;0.8618304
1264.9089;144;0.19897813;0.15584514;0.16764262;0.18802151;20.793245;2500;1.0042804;0.8618304
1264.9089;144;0.5801758;0.13927703;0.14982031;0.18802151;20.793245;2500;1.0042804;0.8618304
1264.9089;144;0.5801758;0.15228704;0.17120072;0.18802151;20.793245;2500;1.0042804;0.8618304
1264.9089;144;0.5801758;0.15584514;0.16764262;0.16090961;20.793245;2500;1.0042804;0.8618304
1264.9089;144;0.5801758;0.15584514;0.16764262;0.18802151;1.911346;2500;1.0042804;0.8618304
1264.9089;144;0.5801758;0.15584514;0.16764262;0.18802151;20.793245;2500;1.0042804;0.9768624
1264.9089;144;0.5801758;0.15584514;0.16764262;0.18802151;20.793245;2500;1.2603819;0.8618304
1430.2203;278;0.19897813;0.1360972;0.15300015;0.16090961;1.911346;2500;1.2603819;0.9768624
1041.8182;217;0.4519742;0.040303316;0.14201726;0.23771276;54.544693;2500;0.52554226;1.4440249
322.97974;217;0.4519742;0.040303316;0.14201726;0.23771276;54.544693;2500;0.52554226;1.4440249
1041.8182;82;0.4519742;0.040303316;0.14201726;0.23771276;54.544693;2500;0.52554226;1.4440249
1041.8182;217;0.8275918;0.040303316;0.14201726;0.23771276;54.544693;2500;0.52554226;1.4440249
1041.8182;217;0.4519742;0.050175324;0.17680338;0.23771276;54.544693;2500;0.52554226;1.4440249
1041.8182;217;0.4519742;0.025495391;0.1568252;0.23771276;54.544693;2500;0.52554226;1.4440249
1041.8182;217;0.4519742;0.040303316;0.14201726;0.23115663;54.544693;2500;0.52554226;1.4440249
1041.8182;217;0.4519742;0.040303316;0.14201726;0.23771276;73.91461;2500;0.52554226;1.4440249
1041.8182;217;0.4519742;0.040303316;0.14201726;0.23771276;54.544693;2500;0.52554226;1.4260244
1041.8182;217;0.4519742;0.040303316;0.14201726;0.23771276;54.544693;2500;0.75470424;1.4440249
322.97974;82;0.8275918;0.031740304;0.19523841;0.23115663;73.91461;2500;0.75470424;1.4260244
960.48627;146;0.7559686;0.17196272;0.096101955;0.15158123;93.48725;2500;0.6671953;0.8273799
1524.8387;146;0.7559686;0.17196272;0.096101955;0.15158123;93.48725;2500;0.6671953;0.8273799
960.48627;67;0.7559686;0.17196272;0.096101955;0.15158123;93.48725;2500;0.6671953;0.8273799
960.48627;146;0.59670854;0.17196272;0.096101955;0.15158123;93.48725;2500;0.6671953;0.8273799
960.48627;146;0.7559686;0.19505265;0.10900584;0.15158123;93.48725;2500;0.6671953;0.8273799
960.48627;146;0.7559686;0.051519062;0.21654561;0.15158123;93.48725;2500;0.6671953;0.8273799
960.48627;146;0.7559686;0.17196272;0.096101955;0.16583107;93.48725;2500;0.6671953;0.8273799
960.48627;146;0.7559686;0.17196272;0.096101955;0.15158123;41.029297;2500;0.6671953;0.8273799
960.48627;146;0.7559686;0.17196272;0.096101955;0.15158123;93.48725;2500;0.6671953;1.2601553
960.48627;146;0.7559686;0.17196272;0.096101955;0.15158123;93.48725;2500;0.6440822;0.8273799
1524.8387;67;0.59670854;0.058436673;0.24562182;0.16583107;41.029297;2500;0.6440822;1.2601553
1346.2725;219;0.2777502;0.08498077;0.14026883;0.20227498;32.01999;2500;1.1771885;1.495184
414.26627;219;0.2777502;0.08498077;0.14026883;0.20227498;32.01999;2500;1.1771885;1.495184
1346.2725;263;0.2777502;0.08498077;0.14026883;0.20227498;32.01999;2500;1.1771885;1.495184
1346.2725;219;0.42981288;0.08498077;0.14026883;0.20227498;32.01999;2500;1.1771885;1.495184
1346.2725;219;0.2777502;0.06298672;0.10396555;0.20227498;32.01999;2500;1.1771885;1.495184
1346.2725;219;0.2777502;0.11206575;0.113183856;0.20227498;32.01999;2500;1.1771885;1.495184
1346.2725;219;0.2777502;0.08498077;0.14026883;0.24869454;32.01999;2500;1.1771885;1.495184
1346.2725;219;0.2777502;0.08498077;0.14026883;0.20227498;81.80772;2500;1.1771885;1.495184
1346.2725;219;0.2777502;0.08498077;0.14026883;0.20227498;32.01999;2500;1.1771885;0.83407396
1346.2725;219;0.2777502;0.08498077;0.14026883;0.20227498;32.01999;2500;1.1542777;1.495184
414.26627;263;0.42981288;0.08306177;0.0838905;0.24869454;81.80772;2500;1.1542777;0.83407396
1667.9252;53;0.601574;0.05719841;0.2717195;0.24303868;57.85162;2500;1.2589374;1.1437865
728.66345;53;0.601574;0.05719841;0.2717195;0.24303868;57.85162;2500;1.2589374;1.1437865
1667.9252;224;0.601574;0.05719841;0.2717195;0.24303868;57.85162;2500;1.2589374;1.1437865
1667.9252;53;0.12535417;0.05719841;0.2717195;0.24303868;57.85162;2500;1.2589374;1.1437865
1667.9252;53;0.601574;0.047694772;0.22657272;0.24303868;57.85162;2500;1.2589374;1.1437865
1667.9252;53;0.601574;0.10622019;0.2226977;0.24303868;57.85162;2500;1.2589374;1.1437865
1667.9252;53;0.601574;0.05719841;0.2717195;0.21253316;57.85162;2500;1.2589374;1.1437865
1667.9252;53;0.601574;0.05719841;0.2717195;0.24303868;11.609492;2500;1.2589374;1.1437865
1667.9252;53;0.601574;0.05719841;0.2717195;0.24303868;57.85162;2500;1.2589374;0.6680582
1667.9252;53;0.601574;0.05719841;0.2717195;0.24303868;57.85162;2500;0.9036325;1.1437865
728.66345;224;0.12535417;0.08857148;0.185696;0.21253316;11.609492;2500;0.9036325;0.6680582
638.83;271;0.3298008;0.07140532;0.092893586;0.1937309;17.853296;2500;0.7728388;0.53815126
1852.5172;271;0.3298008;0.07140532;0.092893586;0.1937309;17.853296;2500;0.7728388;0.53815126
638.83;136;0.3298008;0.07140532;0.092893586;0.1937309;17.853296;2500;0.7728388;0.53815126
638.83;271;0.8981092;0.07140532;0.092893586;0.1937309;17.853296;2500;0.7728388;0.53815126
638.83;271;0.3298008;0.09220128;0.11994775;0.1937309;17.853296;2500;0.7728388;0.53815126
638.83;271;0.3298008;0.097223744;0.06707516;0.1937309;17.853296;2500;0.7728388;0.53815126
638.83;271;0.3298008;0.07140532;0.092893586;0.19540218;17.853296;2500;0.7728388;0.53815126
638.83;271;0.3298008;0.07140532;0.092893586;0.1937309;64.48523;2500;0.7728388;0.53815126
638.83;271;0.3298008;0.07140532;0.092893586;0.1937309;17.853296;2500;0.7728388;1.2347648
638.83;271;0.3298008;0.07140532;0.092893586;0.1937309;17.853296;2500;1.3936821;0.53815126
1852.5172;136;0.8981092;0.12553902;0.08661001;0.19540218;64.48523;2500;1.3936821;1.2347648
506.58853;33;0.13558464;0.10096204;0.09270543;0.16811335;67.04659;2500;1.3991129;1.0312552
561.12317;33;0.13558464;0.10096204;0.09270543;0.16811335;67.04659;2500;1.3991129;1.0312552
506.58853;155;0.13558464;0.10096204;0.09270543;0.16811335;67.04659;2500;1.3991129;1.0312552
506.58853;33;0.74323285;0.10096204;0.09270543;0.16811335;67.04659;2500;1.3991129;1.0312552
506.58853;33;0.13558464;0.14831328;0.1361843;0.16811335;67.04659;2500;1.3991129;1.0312552
506.58853;33;0.13558464;0.07749353;0.11617394;0.16811335;67.04659;2500;1.3991129;1.0312552
506.58853;33;0.13558464;0.10096204;0.09270543;0.1794586;67.04659;2500;1.3991129;1.0312552
506.58853;33;0.13558464;0.10096204;0.09270543;0.16811335;50.991207;2500;1.3991129;1.0312552
506.58853;33;0.13558464;0.10096204;0.09270543;0.16811335;67.04659;2500;1.3991129;1.0518099
506.58853;33;0.13558464;0.10096204;0.09270543;0.16811335;67.04659;2500;1.2832154;1.0312552
561.12317;155;0.74323285;0.11383803;0.17065956;0.1794586;50.991207;2500;1.2832154;1.0518099
1800.0636;250;0.8075516;0.054370046;0.24614966;0.21855532;8.315544;2500;0.88179344;0.6447018
1243.5194;250;0.8075516;0.054370046;0.24614966;0.21855532;8.315544;2500;0.88179344;0.6447018
1800.0636;103;0.8075516;0.054370046;0.24614966;0.21855532;8.315544;2500;0.88179344;0.6447018
1800.0636;250;0.28337073;0.054370046;0.24614966;0.21855532;8.315544;2500;0.88179344;0.6447018
1800.0636;250;0.8075516;0.044759136;0.20263816;0.21855532;8.315544;2500;0.88179344;0.6447018
1800.0636;250;0.8075516;0.040441282;0.26007843;0.21855532;8.315544;2500;0.88179344;0.6447018
1800.0636;250;0.8075516;0.054370046;0.24614966;0.21221699;8.315544;2500;0.88179344;0.6447018
1800.0636;250;0.8075516;0.054370046;0.24614966;0.21855532;23.481516;2500;0.88179344;0.6447018
1800.0636;250;0.8075516;0.054370046;0.24614966;0.21855532;8.315544;2500;0.88179344;0.60301584
1800.0636;250;0.8075516;0.054370046;0.24614966;0.21855532;8.315544;2500;0.7934094;0.6447018
1243.5194;103;0.28337073;0.03329254;0.21410477;0.21221699;23.481516;2500;0.7934094;0.60301584
1479.2411;94;0.4813856;0.056586124;0.14807786;0.22675678;84.0926;2500;0.5572622;0.99609756
1785.3479;94;0.4813856;0.056586124;0.14807786;0.22675678;84.0926;2500;0.5572622;0.99609756
1479.2411;27;0.4813856;0.056586124;0.14807786;0.22675678;84.0926;2500;0.5572622;0.99609756
1479.2411;94;0.38509512;0.056586124;0.14807786;0.22675678;84.0926;2500;0.5572622;0.99609756
1479.2411;94;0.4813856;0.0946278;0.24762753;0.22675678;84.0926;2500;0.5572622;0.99609756
1479.2411;94;0.4813856;0.13955717;0.06510682;0.22675678;84.0926;2500;0.5572622;0.99609756
1479.2411;94;0.4813856;0.056586124;0.14807786;0.22655533;84.0926;2500;0.5572622;0.99609756
1479.2411;94;0.4813856;0.056586124;0.14807786;0.22675678;96.86192;2500;0.5572622;0.99609756
1479.2411;94;0.4813856;0.056586124;0.14807786;0.22675678;84.0926;2500;0.5572622;0.89403135
1479.2411;94;0.4813856;0.056586124;0.14807786;0.22675678;84.0926;2500;1.0437952;0.99609756
1785.3479;27;0.38509512;0.23337854;0.10887677;0.22655533;96.86192;2500;1.0437952;0.89403135
827.4148;167;0.5594072;0.17696403;0.11265679;0.17720029;41.36721;2500;1.0360383;1.3204836
1089.6703;167;0.5594072;0.17696403;0.11265679;0.17720029;41.36721;2500;1.0360383;1.3204836
827.4148;261;0.5594072;0.17696403;0.11265679;0.17720029;41.36721;2500;1.0360383;1.3204836
827.4148;167;0.63831663;0.17696403;0.11265679;0.17720029;41.36721;2500;1.0360383;1.3204836
827.4148;167;0.5594072;0.1100708;0.07007199;0.17720029;41.36721;2500;1.0360383;1.3204836
827.4148;167;0.5594072;0.10943062;0.1801902;0.17720029;41.36721;2500;1.0360383;1.3204836
827.4148;167;0.5594072;0.17696403;0.11265679;0.15930818;41.36721;2500;1.0360383;1.3204836
827.4148;167;0.5594072;0.17696403;0.11265679;0.17720029;30.718979;2500;1.0360383;1.3204836
827.4148;167;0.5594072;0.17696403;0.11265679;0.17720029;41.36721;2500;1.0360383;1.4522007
827.4148;167;0.5594072;0.17696403;0.11265679;0.17720029;41.36721;2500;0.5338443;1.3204836
1089.6703;261;0.63831663;0.06806533;0.11207746;0.15930818;30.718979;2500;0.5338443;1.4522007
931.6615;77;0.43951833;0.11309204;0.20550264;0.1969719;74.6659;2500;1.4805957;1.1039454
1916.5282;77;0.43951833;0.11309204;0.20550264;0.1969719;74.6659;2500;1.4805957;1.1039454
931.6615;238;0.43951833;0.11309204;0.20550264;0.1969719;74.6659;2500;1.4805957;1.1039454
931.6615;77;0.5137116;0.11309204;0.20550264;0.1969719;74.6659;2500;1.4805957;1.1039454
931.6615;77;0.43951833;0.08335293;0.1514629;0.1969719;74.6659;2500;1.4805957;1.1039454
931.6615;77;0.43951833;0.20651253;0.11208217;0.1969719;74.6659;2500;1.4805957;1.1039454
931.6615;77;0.43951833;0.11309204;0.20550264;0.2191004;74.6659;2500;1.4805957;1.1039454
931.6615;77;0.43951833;0.11309204;0.20550264;0.1969719;56.905247;2500;1.4805957;1.1039454
931.6615;77;0.43951833;0.11309204;0.20550264;0.1969719;74.6659;2500;1.4805957;0.74156696
931.6615;77;0.43951833;0.11309204;0.20550264;0.1969719;74.6659;2500;1.4468825;1.1039454
1916.5282;238;0.5137116;0.15220721;0.08260862;0.2191004;56.905247;2500;1.4468825;0.74156696
1375.1235;294;0.51773596;0.121775836;0.053625908;0.2476092;0.72175854;2500;0.98671174;0.7171534
898.72845;294;0.51773596;0.121775836;0.053625908;0.2476092;0.72175854;2500;0.98671174;0.7171534
1375.1235;41;0.51773596;0.121775836;0.053625908;0.2476092;0.72175854;2500;0.98671174;0.7171534
1375.1235;294;0.4597065;0.121775836;0.053625908;0.2476092;0.72175854;2500;0.98671174;0.7171534
1375.1235;294;0.51773596;0.2061521;0.09078232;0.2476092;0.72175854;2500;0.98671174;0.7171534
1375.1235;294;0.51773596;0.059952628;0.11544912;0.2476092;0.72175854;2500;0.98671174;0.7171534
1375.1235;294;0.51773596;0.121775836;0.053625908;0.18937205;0.72175854;2500;0.98671174;0.7171534
1375.1235;294;0.51773596;0.121775836;0.053625908;0.2476092;15.738261;2500;0.98671174;0.7171534
1375.1235;294;0.51773596;0.121775836;0.053625908;0.2476092;0.72175854;2500;0.98671174;1.1671602
1375.1235;294;0.51773596;0.121775836;0.053625908;0.2476092;0.72175854;2500;0.94523317;0.7171534
898.72845;41;0.4597065;0.10149271;0.19544172;0.18937205;15.738261;2500;0.94523317;1.1671602
1904.2979;124;0.19313148;0.12510617;0.15443984;0.20707713;76.44889;2500;0.57636505;0.9281646
376.8187;124;0.19313148;0.12510617;0.15443984;0.20707713;76.44889;2500;0.57636505;0.9281646
1904.2979;89;0.19313148;0.12510617;0.15443984;0.20707713;76.44889;2500;0.57636505;0.9281646
1904.2979;124;0.15796362;0.12510617;0.15443984;0.20707713;76.44889;2500;0.57636505;0.9281646
1904.2979;124;0.19313148;0.08624851;0.10647121;0.20707713;76.44889;2500;0.57636505;0.9281646
1904.2979;124;0.19313148;0.123403;0.156143;0.20707713;76.44889;2500;0.57636505;0.9281646
1904.2979;124;0.19313148;0.12510617;0.15443984;0.1720567;76.44889;2500;0.57636505;0.9281646
1904.2979;124;0.19313148;0.12510617;0.15443984;0.20707713;89.09332;2500;0.57636505;0.9281646
1904.2979;124;0.19313148;0.12510617;0.15443984;0.20707713;76.44889;2500;0.57636505;1.3292694
1904.2979;124;0.19313148;0.12510617;0.15443984;0.20707713;76.44889;2500;1.1945806;0.9281646
376.8187;89;0.15796362;0.085074335;0.10764538;0.1720567;89.09332;2500;1.1945806;1.3292694
402.48453;197;0.8649039;0.023976339;0.19057173;0.15771595;48.936592;2500;1.0785806;1.2523081
1381.337;197;0.8649039;0.023976339;0.19057173;0.15771595;48.936592;2500;1.0785806;1.2523081
402.48453;178;0.8649039;0.023976339;0.19057173;0.15771595;48.936592;2500;1.0785806;1.2523081
402.48453;197;0.8186093;0.023976339;0.19057173;0.15771595;48.936592;2500;1.0785806;1.2523081
402.48453;197;0.8649039;0.036858983;0.29296717;0.15771595;48.936592;2500;1.0785806;1.2523081
402.48453;197;0.8649039;0.03723262;0.17731544;0.15771595;48.936592;2500;1.0785806;1.2523081
402.48453;197;0.8649039;0.023976339;0.19057173;0.24232243;48.936592;2500;1.0785806;1.2523081
402.48453;197;0.8649039;0.023976339;0.19057173;0.15771595;36.60959;2500;1.0785806;1.2523081
402.48453;197;0.8649039;0.023976339;0.19057173;0.15771595;48.936592;2500;1.0785806;0.76305145
402.48453;197;0.8649039;0.023976339;0.19057173;0.15771595;48.936592;2500;0.6964746;1.2523081
1381.337;178;0.8186093;0.05723795;0.2725882;0.24232243;36.60959;2500;0.6964746;0.76305145
535.4522;108;0.6693206;0.056230906;0.18690446;0.18219762;98.37493;2500;0.7184046;0.75517815
1019.2156;108;0.6693206;0.056230906;0.18690446;0.18219762;98.37493;2500;0.7184046;0.75517815
535.4522;149;0.6693206;0.056230906;0.18690446;0.18219762;98.37493;2500;0.7184046;0.75517815
535.4522;108;0.7727143;0.056230906;0.18690446;0.18219762;98.37493;2500;0.7184046;0.75517815
535.4522;108;0.6693206;0.03569174;0.118634865;0.18219762;98.37493;2500;0.7184046;0.75517815
535.4522;108;0.6693206;0.06918542;0.17394993;0.18219762;98.37493;2500;0.7184046;0.75517815
535.4522;108;0.6693206;0.056230906;0.18690446;0.23243918;98.37493;2500;0.7184046;0.75517815
535.4522;108;0.6693206;0.056230906;0.18690446;0.18219762;48.13856;2500;0.7184046;0.75517815
535.4522;108;0.6693206;0.056230906;0.18690446;0.18219762;98.37493;2500;0.7184046;0.94552165
535.4522;108;0.6693206;0.056230906;0.18690446;0.18219762;98.37493;2500;0.61725974;0.75517815
1019.2156;149;0.7727143;0.043914434;0.110412166;0.23243918;48.13856;2500;0.61725974;0.94552165
1771.2255;181;0.3973513;0.12436802;0.12599857;0.23269604;27.157858;2500;1.1893334;1.4232205
1608.447;181;0.3973513;0.12436802;0.12599857;0.23269604;27.157858;2500;1.1893334;1.4232205
1771.2255;202;0.3973513;0.12436802;0.12599857;0.23269604;27.157858;2500;1.1893334;1.4232205
1771.2255;181;0.20074281;0.12436802;0.12599857;0.23269604;27.157858;2500;1.1893334;1.4232205
1771.2255;181;0.3973513;0.15718903;0.15924989;0.23269604;27.157858;2500;1.1893334;1.4232205
1771.2255;181;0.3973513;0.13795999;0.112406604;0.23269604;27.157858;2500;1.1893334;1.4232205
1771.2255;181;0.3973513;0.12436802;0.12599857;0.15278958;27.157858;2500;1.1893334;1.4232205
1771.2255;181;0.3973513;0.12436802;0.12599857;0.23269604;76.03986;2500;1.1893334;1.4232205
1771.2255;181;0.3973513;0.12436802;0.12599857;0.23269604;27.157858;2500;1.1893334;1.3948041
1771.2255;181;0.3973513;0.12436802;0.12599857;0.23269604;27.157858;2500;1.1156094;1.4232205
1608.447;202;0.20074281;0.17436795;0.14207096;0.15278958;76.03986;2500;1.1156094;1.3948041
1242.8813;20;0.72273856;0.08491801;0.06911689;0.22199187;52.939564;2500;1.3727669;1.212208
1287.4126;20;0.72273856;0.08491801;0.06911689;0.22199187;52.939564;2500;1.3727669;1.212208
1242.8813;287;0.72273856;0.08491801;0.06911689;0.22199187;52.939564;2500;1.3727669;1.212208
1242.8813;20;0.30522;0.08491801;0.06911689;0.22199187;52.939564;2500;1.3727669;1.212208
1242.8813;20;0.72273856;0.1239187;0.100860536;0.22199187;52.939564;2500;1.3727669;1.212208
1242.8813;20;0.72273856;0.035245333;0.11878957;0.22199187;52.939564;2500;1.3727669;1.212208
1242.8813;20;0.72273856;0.08491801;0.06911689;0.1857817;52.939564;2500;1.3727669;1.212208
1242.8813;20;0.72273856;0.08491801;0.06911689;0.22199187;5.7679043;2500;1.3727669;1.212208
1242.8813;20;0.72273856;0.08491801;0.06911689;0.22199187;52.939564;2500;1.3727669;1.1076946
1242.8813;20;0.72273856;0.08491801;0.06911689;0.22199187;52.939564;2500;0.86600256;1.212208
1287.4126;287;0.30522;0.051432624;0.17334661;0.1857817;5.7679043;2500;0.86600256;1.1076946
1063.7992;237;0.2447147;0.09898757;0.240382;0.17248878;22.691051;2500;0.8476076;0.60681474
711.4622;237;0.2447147;0.09898757;0.240382;0.17248878;22.691051;2500;0.8476076;0.60681474
1063.7992;53;0.2447147;0.09898757;0.240382;0.17248878;22.691051;2500;0.8476076;0.60681474
1063.7992;237;0.6713321;0.09898757;0.240382;0.17248878;22.691051;2500;0.8476076;0.60681474
1063.7992;237;0.2447147;0.07638518;0.18549421;0.17248878;22.691051;2500;0.8476076;0.60681474
1063.7992;237;0.2447147;0.18047346;0.1588961;0.17248878;22.691051;2500;0.8476076;0.60681474
1063.7992;237;0.2447147;0.09898757;0.240382;0.20613803;22.691051;2500;0.8476076;0.60681474
1063.7992;237;0.2447147;0.09898757;0.240382;0.17248878;71.5219;2500;0.8476076;0.60681474
1063.7992;237;0.2447147;0.09898757;0.240382;0.17248878;22.691051;2500;0.8476076;0.5490374
1063.7992;237;0.2447147;0.09898757;0.240382;0.17248878;22.691051;2500;1.3678966;0.60681474
711.4622;53;0.6713321;0.13926494;0.12261445;0.20613803;71.5219;2500;1.3678966;0.5490374
1072.6843;115;0.322358;0.15940544;0.13160971;0.15788002;59.313606;2500;1.156462;0.6926079
1229.076;115;0.322358;0.15940544;0.13160971;0.15788002;59.313606;2500;1.156462;0.6926079
1072.6843;98;0.322358;0.15940544;0.13160971;0.15788002;59.313606;2500;1.156462;0.6926079
1072.6843;115;0.48651117;0.15940544;0.13160971;0.15788002;59.313606;2500;1.156462;0.6926079
1072.6843;115;0.322358;0.11902738;0.098272435;0.15788002;59.313606;2500;1.156462;0.6926079
1072.6843;115;0.322358;0.0798756;0.21113953;0.15788002;59.313606;2500;1.156462;0.6926079
1072.6843;115;0.322358;0.15940544;0.13160971;0.22803086;59.313606;2500;1.156462;0.6926079
1072.6843;115;0.322358;0.15940544;0.13160971;0.15788002;48.567642;2500;1.156462;0.6926079
1072.6843;115;0.322358;0.15940544;0.13160971;0.15788002;59.313606;2500;1.156462;0.618387
1072.6843;115;0.322358;0.15940544;0.13160971;0.15788002;59.313606;2500;1.2121682;0.6926079
1229.076;98;0.48651117;0.059642788;0.15765703;0.22803086;48.567642;2500;1.2121682;0.618387
1220.6384;187;0.64431345;0.042226784;0.16026783;0.20857379;16.19505;2500;0.6859831;1.1104387
530.32477;187;0.64431345;0.042226784;0.16026783;0.20857379;16.19505;2500;0.6859831;1.1104387
1220.6384;187;0.64431345;0.042226784;0.16026783;0.20857379;16.19505;2500;0.6859831;1.1104387
1220.6384;187;0.5401233;0.042226784;0.16026783;0.20857379;16.19505;2500;0.6859831;1.1104387
1220.6384;187;0.64431345;0.053217486;0.201982;0.20857379;16.19505;2500;0.6859831;1.1104387
1220.6384;187;0.64431345;0.1136262;0.08886841;0.20857379;16.19505;2500;0.6859831;1.1104387
1220.6384;187;0.64431345;0.042226784;0.16026783;0.15778384;16.19505;2500;0.6859831;1.1104387
1220.6384;187;0.64431345;0.042226784;0.16026783;0.20857379;77.24499;2500;0.6859831;1.1104387
1220.6384;187;0.64431345;0.042226784;0.16026783;0.20857379;16.19505;2500;0.6859831;1.0364196
1220.6384;187;0.64431345;0.042226784;0.16026783;0.20857379;16.19505;2500;0.7101522;1.1104387
530.32477;187;0.5401233;0.14320059;0.1119989;0.15778384;77.24499;2500;0.7101522;1.0364196
1753.1324;13;0.26972133;0.081621885;0.22336896;0.24923983;91.82855;2500;0.7520921;1.2746406
1064.2706;13;0.26972133;0.081621885;0.22336896;0.24923983;91.82855;2500;0.7520921;1.2746406
1753.1324;229;0.26972133;0.081621885;0.22336896;0.24923983;91.82855;2500;0.7520921;1.2746406
