-;-;-;-;-;-;-;-;-;kg N/ha/year;kg N/ha/year;kg N/ha/a;kg N/ha/a;day of year;-;;mm
0.4095171;0.61823505;0.23940708;0.38217732;1.926998;1.1500592;2.815565;4.6400275;94.40817;40.0;19.291893748489898;25.728113;50.47463;91;0.2822544050076512;3;1350
0.70156187;0.75814706;0.4091928;0.66418165;1.5779343;0.56842107;7.2831125;4.244313;72.296745;40.0;19.291893748489898;1.8709068;31.434256;91;0.2822544050076512;3;1350
0.5105231;0.62259907;0.12948836;0.5380905;1.3249468;2.226448;18.767658;14.33402;98.39474;40.0;19.291893748489898;75.57129;76.14961;91;0.2822544050076512;3;1350
0.4763067;0.5341448;0.30265427;0.2480564;1.2724588;0.117811784;14.181869;11.319005;20.75541;40.0;19.291893748489898;77.234985;88.81093;91;0.2822544050076512;3;1350
0.6271245;0.26833522;0.10701157;1.9220086;1.5658644;2.7923868;11.933252;4.889934;13.70069;40.0;19.291893748489898;5.3074293;84.68829;91;0.2822544050076512;3;1350
0.81748843;0.30083975;0.379462;0.24704932;1.9690434;0.7990268;16.967974;12.713864;66.5023;40.0;19.291893748489898;62.114906;63.744396;91;0.2822544050076512;3;1350
0.5030944;0.8082204;0.48533228;1.5012697;1.464599;0.4638958;13.543558;18.79682;51.978245;40.0;19.291893748489898;25.041132;79.625946;91;0.2822544050076512;3;1350
0.6700156;0.21973126;0.24273871;0.60525054;1.980701;1.7287656;16.411764;17.248737;81.66354;40.0;19.291893748489898;63.65459;24.030104;91;0.2822544050076512;3;1350
0.9729621;0.24184401;0.4691987;1.1505624;1.7416362;1.8666631;13.485983;1.1241077;43.477085;40.0;19.291893748489898;72.911476;3.5422974;91;0.2822544050076512;3;1350
0.6175841;0.9237149;0.45389146;0.10269581;1.7045195;1.9094995;17.420898;17.658821;1.1972162;40.0;19.291893748489898;23.051579;51.83205;91;0.2822544050076512;3;1350
0.9278381;0.7631977;0.23930424;0.113778435;1.1534758;0.7687251;12.856155;12.911139;49.018448;40.0;19.291893748489898;26.815199;41.5888;91;0.2822544050076512;3;1350
0.8349381;0.20337018;0.18330894;0.7402395;1.1951162;2.4843493;6.0326223;6.0753884;66.924065;40.0;19.291893748489898;61.54586;88.28966;91;0.2822544050076512;3;1350
0.24697495;0.4496347;0.23205274;1.4375429;1.7388352;0.2952442;1.7812448;2.7749758;31.910109;40.0;19.291893748489898;58.643997;79.12137;91;0.2822544050076512;3;1350
0.5432791;0.81065476;0.4662095;1.9476676;1.1653562;2.9587483;3.0010848;19.45292;50.709988;40.0;19.291893748489898;88.73051;38.80334;91;0.2822544050076512;3;1350
0.7586547;0.5340806;0.27023497;0.95882857;1.5503454;1.4836515;10.73647;1.5517159;60.73738;40.0;19.291893748489898;51.526474;2.725762;91;0.2822544050076512;3;1350
0.9893695;0.57503825;0.29933733;1.3921175;1.5127387;0.7943439;19.4636;4.5077686;72.090775;40.0;19.291893748489898;80.17697;28.212622;91;0.2822544050076512;3;1350
0.56670105;0.56703925;0.15855871;1.1770984;1.7241056;1.8462877;15.429772;13.753704;24.329153;40.0;19.291893748489898;73.468704;36.68354;91;0.2822544050076512;3;1350
0.27422836;0.3617075;0.19128114;1.8848739;1.550633;1.2521366;15.733411;15.401026;27.616255;40.0;19.291893748489898;66.9043;67.90773;91;0.2822544050076512;3;1350
0.64960736;0.77711314;0.4704947;1.1666806;1.2181785;0.37048465;13.611956;6.0666065;68.99099;40.0;19.291893748489898;19.985525;90.424446;91;0.2822544050076512;3;1350
0.30125102;0.28240508;0.46573415;0.62152755;1.7809258;0.7767453;18.166275;15.004339;36.08025;40.0;19.291893748489898;28.359684;22.874401;91;0.2822544050076512;3;1350
0.80121565;0.60580087;0.21854423;1.4398987;1.7844442;2.142267;14.973727;15.538288;75.29023;40.0;19.291893748489898;57.11018;78.80519;91;0.2822544050076512;3;1350
0.6061416;0.33596465;0.38007808;1.7337809;1.0395364;2.4234896;5.908905;16.25181;27.490908;40.0;19.291893748489898;7.528423;73.129135;91;0.2822544050076512;3;1350
0.7787451;0.23722625;0.3746813;1.7119743;1.5420123;1.4694837;10.490164;15.324515;75.73487;40.0;19.291893748489898;5.45989;35.962185;91;0.2822544050076512;3;1350
0.89548945;0.3145951;0.268706;1.6234027;1.0818224;1.6647207;8.682517;1.6205887;16.597261;40.0;19.291893748489898;5.931884;2.6006489;91;0.2822544050076512;3;1350
0.70315844;0.89546794;0.38551936;0.2750661;1.1161168;1.3902323;4.1424255;17.953848;45.78097;40.0;19.291893748489898;92.209465;4.2377195;91;0.2822544050076512;3;1350
0.6899515;0.34091812;0.45809135;0.9836369;1.0566772;0.5869713;5.2251644;11.692811;19.959738;40.0;19.291893748489898;69.198975;62.305225;91;0.2822544050076512;3;1350
0.8036562;0.42269537;0.40980086;0.9148685;1.7595954;1.3583359;6.417979;9.189908;52.069565;40.0;19.291893748489898;83.839386;84.865074;91;0.2822544050076512;3;1350
0.873964;0.31047583;0.32024187;1.9705092;1.5671351;1.3560839;4.2992296;1.4642375;70.31629;40.0;19.291893748489898;96.378265;63.56436;91;0.2822544050076512;3;1350
0.89524305;0.78843606;0.35410345;0.38007367;1.5062939;2.2508516;5.1288595;12.225211;53.215477;40.0;19.291893748489898;70.39594;77.59409;91;0.2822544050076512;3;1350
0.22914416;0.55635935;0.43510902;0.9722322;1.2129298;0.2827248;18.411474;4.0924325;16.843086;40.0;19.291893748489898;52.016808;50.783726;91;0.2822544050076512;3;1350
0.64495224;0.954908;0.39989513;1.488522;1.0228065;0.8281397;7.521545;11.405814;92.21294;40.0;19.291893748489898;48.42277;27.023342;91;0.2822544050076512;3;1350
0.37301543;0.7314597;0.47560832;0.22250564;1.2229488;1.7534344;16.722816;4.595076;1.4721348;40.0;19.291893748489898;74.85669;4.936265;91;0.2822544050076512;3;1350
0.8882767;0.6251114;0.43585154;1.7971811;1.3198366;0.7331577;2.223409;14.070398;73.32407;40.0;19.291893748489898;86.92183;81.91718;91;0.2822544050076512;3;1350
0.7187182;0.7253047;0.12291068;1.4425932;1.8643017;1.3857548;19.654379;2.6880677;72.536934;40.0;19.291893748489898;83.131996;47.948906;91;0.2822544050076512;3;1350
0.536178;0.2323403;0.38662302;0.35947064;1.1469762;1.5307688;15.531043;12.407257;89.70971;40.0;19.291893748489898;49.801586;87.770355;91;0.2822544050076512;3;1350
0.3504834;0.9605282;0.15355907;1.4019884;1.2098892;0.55989414;18.227606;13.232225;86.25802;40.0;19.291893748489898;77.57739;37.648727;91;0.2822544050076512;3;1350
0.4712189;0.9651437;0.43349594;1.3095572;1.1379504;1.0083109;10.992316;8.509659;15.876431;40.0;19.291893748489898;48.18206;28.321896;91;0.2822544050076512;3;1350
0.7630222;0.4209119;0.1400279;0.33002546;1.782546;1.8124609;13.05622;18.425951;94.666115;40.0;19.291893748489898;39.054176;67.03776;91;0.2822544050076512;3;1350
0.36348763;0.70263636;0.21504365;1.932779;1.1441003;2.3321903;7.8555617;11.004442;15.947541;40.0;19.291893748489898;30.469484;60.830307;91;0.2822544050076512;3;1350
0.27486634;0.36153218;0.22587733;1.0638214;1.1009339;1.4730556;9.208593;15.259844;56.817936;40.0;19.291893748489898;6.4000196;70.71985;91;0.2822544050076512;3;1350
0.910423;0.6379774;0.47313327;1.1172308;1.5100771;0.13828778;15.264113;9.445787;16.488903;40.0;19.291893748489898;20.91509;10.016911;91;0.2822544050076512;3;1350
0.8113683;0.8166314;0.4952636;1.399322;1.5063512;2.0471017;1.9494041;16.042572;38.53317;40.0;19.291893748489898;73.2707;9.251922;91;0.2822544050076512;3;1350
0.35983595;0.9518574;0.3155004;0.48197863;1.4436622;1.1526105;1.6944754;18.050602;79.47038;40.0;19.291893748489898;17.99937;57.52155;91;0.2822544050076512;3;1350
0.43384925;0.47137353;0.30882162;1.2283541;1.8551128;1.4226574;17.6235;8.8467865;93.67125;40.0;19.291893748489898;90.21653;55.27901;91;0.2822544050076512;3;1350
0.9776561;0.7548042;0.3161228;0.7193434;1.556781;2.7403321;3.090145;19.37986;32.76752;40.0;19.291893748489898;8.779682;10.199218;91;0.2822544050076512;3;1350
0.76654756;0.7731417;0.3560479;1.7718629;1.023704;1.321988;14.699569;3.909446;44.162933;40.0;19.291893748489898;6.0615606;43.588776;91;0.2822544050076512;3;1350
0.6884176;0.37691903;0.12753832;1.8022765;1.3161912;2.7499385;4.791313;17.07721;80.43386;40.0;19.291893748489898;48.627167;63.72699;91;0.2822544050076512;3;1350
0.4461028;0.70322573;0.21858636;1.537394;1.7752796;0.8877945;7.9579687;10.990861;60.02171;40.0;19.291893748489898;23.04373;54.66072;91;0.2822544050076512;3;1350
0.43930012;0.72433704;0.34473708;0.4223825;1.1413606;2.1085978;6.5774465;3.629833;89.85538;40.0;19.291893748489898;11.192341;19.463911;91;0.2822544050076512;3;1350
0.2316189;0.8112609;0.19389005;0.9953723;1.8459901;1.3578701;10.316375;12.881314;33.54487;40.0;19.291893748489898;6.9269266;92.85343;91;0.2822544050076512;3;1350
0.7827855;0.9999578;0.34372345;1.928945;1.5144099;2.8248136;16.706568;3.494991;19.56836;40.0;19.291893748489898;53.20236;4.4018984;91;0.2822544050076512;3;1350
0.23454018;0.2321859;0.46028313;0.78719455;1.3295999;2.246073;17.635147;17.862219;55.277676;40.0;19.291893748489898;26.686956;27.984978;91;0.2822544050076512;3;1350
0.20388587;0.36184403;0.40737963;0.7166799;1.2200115;0.8382092;5.218846;16.503763;47.20566;40.0;19.291893748489898;56.020874;7.687;91;0.2822544050076512;3;1350
0.7835961;0.31606275;0.3134603;0.51523286;1.3221825;1.4244235;7.4153214;13.431982;88.21903;40.0;19.291893748489898;15.68148;29.05364;91;0.2822544050076512;3;1350
0.959099;0.32354724;0.21155335;0.23680697;1.0540074;2.7640285;16.90142;5.426722;9.8062;40.0;19.291893748489898;3.4179788;68.844604;91;0.2822544050076512;3;1350
0.8052024;0.56339896;0.26464453;0.24417458;1.5586784;2.0288196;2.703065;19.293259;5.5007434;40.0;19.291893748489898;3.6986625;3.357057;91;0.2822544050076512;3;1350
0.5773122;0.90282923;0.13437644;0.43218723;1.2561312;2.604717;3.22104;17.210112;18.223928;40.0;19.291893748489898;12.154612;4.8376617;91;0.2822544050076512;3;1350
0.5888362;0.5589786;0.15802734;0.8820189;1.874844;1.0224245;10.112047;14.58901;67.51106;40.0;19.291893748489898;79.8082;21.379879;91;0.2822544050076512;3;1350
0.5489091;0.7347843;0.49943152;1.1670775;1.1426448;2.3082895;16.012743;7.941998;33.219925;40.0;19.291893748489898;45.402885;3.7405908;91;0.2822544050076512;3;1350
0.45971492;0.5011993;0.4667227;1.1068839;1.4640366;0.49587902;7.3835473;10.199177;10.64651;40.0;19.291893748489898;62.762184;39.615513;91;0.2822544050076512;3;1350
0.6173714;0.45573065;0.34701738;0.9102667;1.7242084;2.5735357;2.3192062;7.423198;88.75888;40.0;19.291893748489898;87.623955;23.784666;91;0.2822544050076512;3;1350
0.54492074;0.8673881;0.35166192;1.7517643;1.7525301;1.6845198;19.389482;17.13834;76.46802;40.0;19.291893748489898;22.047882;32.892956;91;0.2822544050076512;3;1350
0.6785343;0.724438;0.21224856;1.672398;1.2208775;0.25854254;18.839315;6.8687754;88.554825;40.0;19.291893748489898;87.26351;83.88416;91;0.2822544050076512;3;1350
0.9184961;0.48071623;0.2565933;0.8450166;1.951962;0.88144606;13.3861265;5.527913;12.076161;40.0;19.291893748489898;74.81791;43.787846;91;0.2822544050076512;3;1350
0.99600756;0.93132824;0.1820312;1.0673364;1.9487909;1.5422833;13.955652;5.072577;32.20237;40.0;19.291893748489898;73.17279;2.4898288;91;0.2822544050076512;3;1350
0.26299462;0.59880924;0.48013747;1.7826666;1.415559;1.5961226;18.740211;8.622089;62.887714;40.0;19.291893748489898;87.202934;55.134712;91;0.2822544050076512;3;1350
0.50774676;0.3506198;0.4260613;0.45597297;1.4589508;2.2513065;13.233405;12.836397;8.812866;40.0;19.291893748489898;13.461891;11.828997;91;0.2822544050076512;3;1350
0.34456494;0.5865775;0.21748005;0.7705072;1.3342291;1.7032145;15.979836;16.801329;99.16317;40.0;19.291893748489898;54.509613;6.874765;91;0.2822544050076512;3;1350
0.48169637;0.73975956;0.24502435;1.2390617;1.396094;2.380251;9.806802;18.569445;99.28793;40.0;19.291893748489898;48.8698;33.40412;91;0.2822544050076512;3;1350
0.4299784;0.49369007;0.10442666;0.94838834;1.7908694;2.457219;5.3320494;2.5216591;52.341473;40.0;19.291893748489898;66.735954;27.938467;91;0.2822544050076512;3;1350
0.3396297;0.8750278;0.20715088;1.1599257;1.5099509;1.8609202;16.818111;1.8965873;99.37652;40.0;19.291893748489898;24.560898;12.05739;91;0.2822544050076512;3;1350
0.8112608;0.6265152;0.20612583;0.17670974;1.8944528;0.72586805;14.003257;7.891965;93.754814;40.0;19.291893748489898;13.6053;30.544851;91;0.2822544050076512;3;1350
0.597031;0.57421184;0.16147143;1.0308151;1.4107977;2.000371;6.5016813;16.391964;61.29424;40.0;19.291893748489898;97.37096;48.922253;91;0.2822544050076512;3;1350
0.9353965;0.88696915;0.4661565;1.9193294;1.6935068;1.3700691;12.842236;18.240656;9.3772545;40.0;19.291893748489898;47.10247;25.862976;91;0.2822544050076512;3;1350
0.22607395;0.57033426;0.10926428;1.8876293;1.7343643;0.32237366;16.513195;4.200567;13.519788;40.0;19.291893748489898;23.970009;4.1976256;91;0.2822544050076512;3;1350
0.25358242;0.5315281;0.32425913;1.4207206;1.3344586;1.4819937;6.1365595;6.429435;30.443924;40.0;19.291893748489898;13.736957;89.36742;91;0.2822544050076512;3;1350
0.5226189;0.2829731;0.26691973;1.8749335;1.9115541;2.4491405;15.59489;18.137274;82.54538;40.0;19.291893748489898;59.766228;65.489006;91;0.2822544050076512;3;1350
0.26422185;0.4899935;0.26012862;1.5384692;1.5090979;1.3635457;2.3745244;11.940511;54.425957;40.0;19.291893748489898;15.628465;70.95861;91;0.2822544050076512;3;1350
0.41018367;0.5176386;0.16021611;0.4580553;1.5071018;1.1611861;12.874027;8.74623;83.254105;40.0;19.291893748489898;19.121222;41.40102;91;0.2822544050076512;3;1350
0.9888238;0.34449786;0.41725954;1.4047965;1.0497329;0.6642315;19.979738;5.6271625;71.48666;40.0;19.291893748489898;95.26312;57.76061;91;0.2822544050076512;3;1350
0.36716768;0.6702586;0.22964327;1.9812584;1.8496468;1.7127088;17.46112;3.145008;81.68353;40.0;19.291893748489898;3.8874006;70.595314;91;0.2822544050076512;3;1350
0.3584942;0.31507367;0.37374845;1.3444041;1.610288;0.8427217;17.637503;3.060538;27.301497;40.0;19.291893748489898;19.496193;36.312588;91;0.2822544050076512;3;1350
0.65891254;0.37895182;0.2263354;1.6307956;1.2292353;1.8983682;13.926785;13.807411;70.351685;40.0;19.291893748489898;67.45068;83.29664;91;0.2822544050076512;3;1350
0.5983986;0.64887357;0.4633906;1.420023;1.3147283;0.11839671;9.762555;14.687872;8.66855;40.0;19.291893748489898;22.472507;77.46411;91;0.2822544050076512;3;1350
0.6643506;0.41518685;0.19096544;0.1707809;1.3669399;1.1488205;13.867095;7.9480057;69.2753;40.0;19.291893748489898;19.01206;29.421345;91;0.2822544050076512;3;1350
0.50138825;0.71173465;0.4328997;0.13513534;1.8344024;2.3032537;7.1026545;12.514005;49.233925;40.0;19.291893748489898;56.093525;33.946854;91;0.2822544050076512;3;1350
0.8614099;0.75241053;0.3974094;1.5173293;1.8059422;0.1834395;11.502603;3.9646575;34.20738;40.0;19.291893748489898;69.89969;19.208168;91;0.2822544050076512;3;1350
0.31086445;0.44103232;0.44804272;0.6814575;1.5406046;0.39024752;11.253919;1.398118;69.926506;40.0;19.291893748489898;43.63264;50.759396;91;0.2822544050076512;3;1350
0.5427141;0.26991016;0.49469814;1.0134001;1.7845194;2.9120991;11.330876;2.896691;1.6674286;40.0;19.291893748489898;78.347496;81.32073;91;0.2822544050076512;3;1350
0.7518095;0.5915615;0.33110416;0.7255019;1.5674909;0.12547031;8.8277645;3.0113485;77.398926;40.0;19.291893748489898;81.705795;56.837452;91;0.2822544050076512;3;1350
0.8945891;0.27431872;0.39197177;0.4767425;1.1482836;2.3091316;7.7032347;19.710642;54.04108;40.0;19.291893748489898;62.68534;36.113754;91;0.2822544050076512;3;1350
0.4956573;0.6121885;0.32821256;0.67966187;1.2216377;1.1448512;7.276736;5.484259;43.62939;40.0;19.291893748489898;58.204082;41.613316;91;0.2822544050076512;3;1350
0.6541965;0.78097427;0.4577246;0.9315879;1.3241355;0.9379955;5.2698865;3.5483677;53.440327;40.0;19.291893748489898;81.81421;69.56593;91;0.2822544050076512;3;1350
0.25531197;0.69626385;0.34677538;0.65565974;1.2275686;2.1655247;9.332397;16.11235;27.889051;40.0;19.291893748489898;2.4879642;51.91244;91;0.2822544050076512;3;1350
0.33625528;0.55861413;0.4384635;1.9348769;1.8997227;2.5557094;3.2371674;7.9665422;62.08392;40.0;19.291893748489898;51.55285;55.719154;91;0.2822544050076512;3;1350
0.25531054;0.95668685;0.20583428;1.8942062;1.195275;1.3642814;18.129898;4.9189568;23.63121;40.0;19.291893748489898;13.744525;61.357933;91;0.2822544050076512;3;1350
0.7823047;0.2813978;0.117994025;0.30714113;1.096492;0.10047677;2.3239923;5.1870937;92.81465;40.0;19.291893748489898;22.93412;74.11577;91;0.2822544050076512;3;1350
0.43044797;0.9040012;0.13953172;0.5493289;1.8351783;2.6641395;16.910955;3.6417277;78.20385;40.0;19.291893748489898;94.95093;62.940067;91;0.2822544050076512;3;1350
0.7789962;0.8401031;0.36103588;0.33057815;1.1409619;2.7100294;5.5837197;2.518202;88.499084;40.0;19.291893748489898;1.3673136;68.74838;91;0.2822544050076512;3;1350
0.25311863;0.53579086;0.4341464;1.2268614;1.0045524;1.8181792;17.211164;13.9225855;71.80403;40.0;19.291893748489898;31.394388;66.94662;91;0.2822544050076512;3;1350
0.89003825;0.32229373;0.19688505;1.135551;1.6789131;0.7978924;14.685058;9.359683;9.011552;40.0;19.291893748489898;16.28174;92.72007;91;0.2822544050076512;3;1350
0.8684242;0.32469344;0.33610842;0.34323493;1.1503665;2.9074817;18.498528;3.8203535;52.593117;40.0;19.291893748489898;57.471275;73.90845;91;0.2822544050076512;3;1350
0.271143;0.9374446;0.3101193;1.3339453;1.3972152;1.3638041;17.534426;16.056461;70.6826;40.0;19.291893748489898;84.58173;55.10962;91;0.2822544050076512;3;1350
0.21900521;0.38696373;0.36356816;0.77021956;1.3248208;2.7362785;14.3206625;1.3633767;62.096626;40.0;19.291893748489898;39.69799;89.89785;91;0.2822544050076512;3;1350
0.24503104;0.8992926;0.19219254;0.9921104;1.9621751;0.8037691;3.8818977;9.182119;68.77569;40.0;19.291893748489898;83.881355;90.13934;91;0.2822544050076512;3;1350
0.8829041;0.60263616;0.18883854;1.4783818;1.0985729;2.7474067;11.431861;3.418805;54.03217;40.0;19.291893748489898;44.58341;35.799953;91;0.2822544050076512;3;1350
0.38776278;0.56938773;0.41182107;0.1528391;1.057211;2.2799938;7.456733;1.5276533;63.669983;40.0;19.291893748489898;90.99535;80.72502;91;0.2822544050076512;3;1350
0.63861865;0.69560903;0.11940037;1.7842134;1.7776988;1.3868651;17.829737;11.462584;56.520493;40.0;19.291893748489898;84.84755;98.26434;91;0.2822544050076512;3;1350
0.54099536;0.37203127;0.3775956;0.3149224;1.3332365;0.23398583;17.572342;3.9532273;8.749008;40.0;19.291893748489898;18.70313;21.47764;91;0.2822544050076512;3;1350
0.8364204;0.54269654;0.12861285;1.1290082;1.5628853;1.2055241;6.9667115;2.301831;58.93926;40.0;19.291893748489898;88.62134;40.299545;91;0.2822544050076512;3;1350
0.59111863;0.95078754;0.14126831;1.8915026;1.00992;2.5996392;13.762292;10.096669;47.131306;40.0;19.291893748489898;20.063845;42.12965;91;0.2822544050076512;3;1350
0.60052866;0.39060554;0.19714455;1.9118028;1.9892601;2.053279;7.4274116;17.029087;50.964397;40.0;19.291893748489898;49.54908;61.446877;91;0.2822544050076512;3;1350
0.9912735;0.9372668;0.23658478;1.5241508;1.6517783;0.96460295;13.885619;10.226948;8.391191;40.0;19.291893748489898;20.404387;96.30438;91;0.2822544050076512;3;1350
0.32010365;0.99536777;0.4947121;1.3111606;1.6556985;1.8419305;12.663549;2.5134313;90.4914;40.0;19.291893748489898;39.259785;31.255232;91;0.2822544050076512;3;1350
0.86456317;0.24152575;0.2825589;1.0618373;1.7497114;2.8057504;10.708011;6.7827787;84.05166;40.0;19.291893748489898;98.57482;75.620316;91;0.2822544050076512;3;1350
0.2413998;0.6251033;0.27159014;0.40210393;1.3632742;1.2487843;17.689714;9.475758;5.952659;40.0;19.291893748489898;76.74888;78.07765;91;0.2822544050076512;3;1350
0.582119;0.33745545;0.40833625;1.0304499;1.4016764;0.7560426;5.674955;6.3419595;90.04936;40.0;19.291893748489898;55.853302;69.920204;91;0.2822544050076512;3;1350
0.90906787;0.6973714;0.20788485;0.73442596;1.437648;2.5548244;16.151867;7.4131923;84.52111;40.0;19.291893748489898;93.61237;59.23911;91;0.2822544050076512;3;1350
0.7321712;0.99163413;0.33879545;1.8253552;1.7937253;1.6648239;14.100647;10.503197;77.91211;40.0;19.291893748489898;36.61065;57.600327;91;0.2822544050076512;3;1350
0.7481717;0.9175047;0.37993246;0.12621886;1.0838925;1.7569746;6.3440895;18.906929;93.095;40.0;19.291893748489898;18.14738;28.923182;91;0.2822544050076512;3;1350
0.41065383;0.93987876;0.44246542;1.2465558;1.288782;2.7834184;9.01203;16.292149;66.309784;40.0;19.291893748489898;83.06631;14.587769;91;0.2822544050076512;3;1350
0.53485984;0.37067986;0.14895856;1.6923525;1.781003;1.2688549;2.3112693;4.883152;13.132329;40.0;19.291893748489898;2.2053607;34.071945;91;0.2822544050076512;3;1350
